0,1,2,3,4,5,6
45,艺术学,"生成式AI驱动下康巴唐卡文化基因多模态解码与传承生
态构建研究",规划基金项目,25XJA760007,田晓膺,成都信息工程大学
46,艺术学,清代砚铭书法史料整理与研究,青年基金项目,25XJC760001,黄宇,广西师范大学
47,艺术学,"生态—福祉互惠视角下城市滨水区鸟类友好型景观设计
策略研究",青年基金项目,25XJC760003,毛茜,昆明理工大学
48,艺术学,"数智赋能西南边疆乡土景观保护与环境设计协同路径研
究",青年基金项目,25XJC760008,张熹,昆明理工大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
49,艺术学,敦煌歌辞的现代有声转化研究,规划基金项目,25XJA760005,秦缘,兰州大学
50,艺术学,"藏羌彝走廊大中小学铸牢中华民族共同体意识的美育机
制与路径研究",规划基金项目,25XJA760008,王小明,绵阳师范学院
51,艺术学,“长安—天山廊道”汉唐古城遗址数智修复与转译研究,青年基金项目,25XJC760009,赵洋,陕西科技大学
52,艺术学,"文明互鉴视角下海外华人艺术在国际传播中的图像策略
研究",青年基金项目,25XJC760006,杨翠,四川民族学院
53,艺术学,三星堆青铜物像的礼乐舞蹈研究,规划基金项目,25XJA760003,刘烨,四川师范大学
54,艺术学,成都银花丝文献整理、考释与跨文化传播研究,规划基金项目,25XJA760004,梅少云,四川师范大学
55,艺术学,"文化治理视域下中国公共美术馆的审美机制变迁研究
（1980-2025）",青年基金项目,25XJC760007,游矜,四川师范大学
56,艺术学,四川多民族傩戏音乐交融共生与中华文化认同研究,规划基金项目,25XJA760001,邓韵,四川文化艺术学院
57,艺术学,文化认同视阈下四川彝族歌场符号圈研究,青年基金项目,25XJC760004,唐衡,四川文化艺术学院
58,艺术学,北宋东京都城水环境及其营建智慧研究,规划基金项目,25XJA760002,李轲,西安工程大学
59,艺术学,1980年以来欧美学者“唐代书法学”文献整理与研究,青年基金项目,25XJC760002,靳悦,西安文理学院
60,艺术学,敦煌舞蹈的数字化重构与现代表达研究,青年基金项目,25XJC760005,王艺潼,西北师范大学
61,艺术学,"陕北明清时期寺观壁画遗存考辨及其多民族文化认同研
究",规划基金项目,25XJA760006,孙斐,延安大学
62,历史学,清代以来罗布泊地理知识的生产与传播研究,青年基金项目,25XJC770004,罗仁人,成都大学
63,历史学,政制鼎革之际民国司法对前清刑律的权宜适用研究,青年基金项目,25XJC770002,何玉,成都师范学院
64,历史学,抗战时期云南难民的收容救助研究,规划基金项目,25XJA770002,徐林平,"德宏师范高等专科学
校"
65,历史学,阿拉伯族谱学研究（公元622年前—公元1520年）,青年基金项目,25XJC770003,洪娟,兰州交通大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
66,历史学,"中国共产党内蒙古鼠疫防治档案文献整理与研究（1947-
1956）",青年基金项目,25XJC770001,高哲,内蒙古大学
67,历史学,中国共产党文艺思想的历史演进与基本经验研究,规划基金项目,25XJA770001,林莉,西南石油大学
68,经济学,基于大语言模型的企业漂绿行为识别与治理对策研究,青年基金项目,25XJC790008,王一琛,成都信息工程大学
69,经济学,"“统筹—协商”型市场整合政策叠加对区域经济协调发
展的影响效应与路径优化研究",青年基金项目,25XJC790007,王河欢,成都中医药大学
70,经济学,"完善数据基本制度视域下“数据资本化”理论意蕴与实
践进路研究",规划基金项目,25XJA790005,吴树伸,"广西民族大学相思湖
学院"
71,经济学,"跨境高铁驱动边疆地区文旅经济空间重构的机制与政策
创新研究",青年基金项目,25XJC790002,郭向阳,贵州财经大学
72,经济学,"食品安全标准影响农食产品出口结构的微观机制研究—
—基于多产品企业的理论与实证分析",规划基金项目,25XJA790002,江东坡,贵州大学
73,经济学,中国农产品进口贸易脆弱性、韧性与生产协调机制研究,规划基金项目,25XJA790001,贺蕾,陕西科技大学
74,经济学,虚拟集聚视域下文旅产业绿色福利效应提升机制研究,青年基金项目,25XJC790003,贺腊梅,四川大学
75,经济学,"西部地区农业新质生产力的培植及对“三农”协同发展
的赋能机制研究",规划基金项目,25XJA790004,陶娜,西安工业大学
76,经济学,"生态补奖对草地生态服务功能：效应评估、地区差异和
政策优化",青年基金项目,25XJC790005,刘蒙蒙,西安科技大学
77,经济学,"证券市场人工智能算法偏差诱发系统性风险的传染效应
与预警机制研究",规划基金项目,25XJA790003,李善燊,西安石油大学
78,经济学,"气候风险冲击对银行网点空间布局演变及其风险承担的
影响研究",青年基金项目,25XJC790004,梁硕,西北工业大学
79,经济学,"国际贸易通道驱动城市高水平对外开放：多层网络演化
机制与政策协同路径",青年基金项目,25XJC790009,肖婧文,西南财经大学
80,经济学,"实体企业资产减值信息对金融风险的预测价值及其实现
方式研究",青年基金项目,25XJC790001,陈韵竹,西南大学
81,经济学,"绿色金融政策对商业银行信贷响应的驱动效应研究——
基于“信号—工具”动态匹配的视角",青年基金项目,25XJC790006,任琳,云南财经大学
82,经济学,"数据赋能视角下共享单车出行碳减排效益测度及差异化
骑行碳普惠机制研究",青年基金项目,25XJC790010,于谦,长安大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
83,管理学,"工作场所电子绩效监控系统应用的伦理困境——基于领
导与员工的双重视角",规划基金项目,25XJA630002,陈璐,电子科技大学
84,管理学,数字行政负担的结构测度、形成机制与消解策略研究,青年基金项目,25XJC630002,蓝媛美,广西大学
85,管理学,"旅游产品信息熵对游客在线消费决策的影响效应及心理
机制研究",规划基金项目,25XJA630004,张珊,海南大学
86,管理学,"关键核心技术研发与市场协同演化的机制、创新效能及
优化对策研究",青年基金项目,25XJC630003,李婧,宁夏大学
87,管理学,生成式AI技术冲击下年长员工职场成功老龄化路径研究,青年基金项目,25XJC630007,赵文文,陕西科技大学
88,管理学,数据资产入表的关键环节、实现路径和研判治理研究,青年基金项目,25XJC630004,王钰,西安外国语大学
89,管理学,"西部地区资源约束情境下生成式AI赋能创业的多层次动
态演化机制研究",青年基金项目,25XJC630001,侯中卫,西北师范大学
90,管理学,"高水平对外开放背景下贸易网络重构驱动产业结构优化
的协同路径与政策调适研究",规划基金项目,25XJA630001,步丹璐,西南财经大学
91,管理学,"生成式人工智能使用隐藏：维度构建、形成及影响机制
研究",青年基金项目,25XJC630006,向姝婷,西南财经大学
92,管理学,基于数字技术开源社区价值共创的治理机制及路径研究,青年基金项目,25XJC630005,吴言波,西南政法大学
93,管理学,车企双积分交易及积分池调控研究,规划基金项目,25XJA630003,徐静,重庆大学
94,法学,"面向中国农业农村现代化服务的基层供销合作社特别法
人构建研究",规划基金项目,25XJA820004,于新循,四川师范大学
95,法学,技术治理主义背景下专家辅助侦查制度研究,规划基金项目,25XJA820001,程军伟,西北政法大学
96,法学,司法价值判断的类型、适用和确定性研究,规划基金项目,25XJA820002,郭忠,西南政法大学
97,法学,集体收益分配权的理论逻辑与制度构造,规划基金项目,25XJA820003,杨青贵,西南政法大学
98,法学,人工智能大模型数据训练的版权法差序规制研究,青年基金项目,25XJC820001,伯雨鸿,西南政法大学
99,社会学,元学习驱动的“母职惩罚”因果效应评估研究,青年基金项目,25XJC840005,谢雁,兰州财经大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
100,社会学,"生命历程视角下我国孤残儿童家庭寄养的决策机制与复
合型支持模式研究",青年基金项目,25XJC840001,柴玏,三亚学院
101,社会学,"基于两性视角下中国初婚模式与水平的新变动、影响因
素与发展趋势研究",青年基金项目,25XJC840002,淡静怡,西安财经大学
102,社会学,"西部乡村女性多维赋权机制与增能路径研究——以甘肃
“陇绣”为例",青年基金项目,25XJC840006,张峰,西安外国语大学
103,社会学,"数字鸿沟的隔代传递：祖辈数字排斥对农村儿童数字健
康的影响及其异质性研究",规划基金项目,25XJA840001,李云森,西南政法大学
104,社会学,"乡村振兴战略中返乡青年的双重脱嵌与社会融入机制研
究",青年基金项目,25XJC840004,肖龙,延安大学
105,社会学,新型城镇化进程中县域文化资本错配与重构路径研究,青年基金项目,25XJC840003,高梓燚,云南财经大学
106,民族学与文化学,"西南地区民族节庆文化赋能边疆治理的机制与路径优化
研究",青年基金项目,25XJC850001,侯彦恒,桂林理工大学
107,民族学与文化学,"三江并流区各民族交往交流交融实践路径与理论构建研
究",青年基金项目,25XJC850002,马斌斌,红河学院
108,民族学与文化学,川菜入藏与汉藏饮食文化的交流互动研究,规划基金项目,25XJA850002,励轩,四川大学
109,民族学与文化学,"短视频平台驱动西南无文字族群中华民族共同体意识建
构的媒介化机制研究",规划基金项目,25XJA850003,张杨,四川美术学院
110,民族学与文化学,"西南多民族农业文化遗产地“土—文—族”互动机制与
中国式现代化路径研究",规划基金项目,25XJA850001,李彦,云南财经大学
111,新闻学与传播学,"数智时代老年群体的AIGC虚假信息风险感知与识别应对
研究",青年基金项目,25XJC860002,邝岩,西安交通大学
112,新闻学与传播学,"社交媒体时代西部民族地区负面舆情及情感传播机制与
协同治理策略研究",规划基金项目,25XJA860001,赵婧,西京学院
113,新闻学与传播学,"数智时代网络圈群舆情共振现象的多模态情感演化及协
同治理机制研究",青年基金项目,25XJC860003,张月月,重庆工商大学
114,新闻学与传播学,"人工智能生成短视频虚假信息传播的老年群体认知偏差
及纠正研究",青年基金项目,25XJC860001,冯博博,重庆师范大学
115,"图书馆、情报与
文献学",总体国家安全观视域下档案数据跨境流动行政监管研究,规划基金项目,25XJA870001,赵豪迈,陕西师范大学
116,教育学,"全球价值链重构背景下中国职业教育适应性发展研究：
演化、扰动与响应",规划基金项目,25XJA880010,钟富强,成都职业技术学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
117,教育学,"数智化赋能中医药研究生教育质量保障体系创新路径研
究",青年基金项目,25XJC880012,杨滟均,成都中医药大学
118,教育学,职业本科高质量办学的信任困境与消解路径研究,规划基金项目,25XJA880003,黄忠电,"广西国际商务职业技
术学院"
119,教育学,教育信任重构视角下学校舆情风险协同治理机制研究,青年基金项目,25XJC880002,冯浩,广西师范大学
120,教育学,"桂滇黔职业教育赋能传统工艺高质量传承发展的实践经
验与创新路径研究",青年基金项目,25XJC880008,邱伟芳,桂林旅游学院
121,教育学,"数智技术赋能中国—东盟职业教育共同体建设的作用机
理与实现路径",规划基金项目,25XJA880002,高越飞,南宁师范大学
122,教育学,"数字化转型下县中教师相对剥夺感生成并加剧的演进机
制及复合治理策略",规划基金项目,25XJA880007,王瑜,南宁师范大学
123,教育学,我国未成年人专门学校的实践追踪与完善路径研究,青年基金项目,25XJC880005,柳菁莹,陕西警察学院
124,教育学,AI时代我国高校人文教育困境与突破路径研究,规划基金项目,25XJA880001,付恒阳,陕西理工大学
125,教育学,"教育强国背景下西部乡村学生科学素养建构、测量与培
育路径干预实验研究",青年基金项目,25XJC880009,唐彬,陕西师范大学
126,教育学,"基于多模态分析的乡村科学教师研修质量测评与提升研
究",青年基金项目,25XJC880010,汪琴,陕西师范大学
127,教育学,"GenAI赋能学科交叉博士生学术社会化的机制解析与路径
仿真研究",青年基金项目,25XJC880016,周红坊,四川师范大学
128,教育学,"乡村全面振兴背景下西部地区乡村教师定向培养政策执
行效果的评估与优化研究",青年基金项目,25XJC880014,张鹏,"四川幼儿师范高等专
科学校"
129,教育学,大学生课堂数字分心的测量、影响因素及干预策略研究,规划基金项目,25XJA880008,谢继红,天水师范学院
130,教育学,数智时代青少年科学实践能力形成与培育机制研究,规划基金项目,25XJA880006,王红艳,西安外国语大学
131,教育学,大学治理数字悬浮的生成逻辑与破解路径研究,青年基金项目,25XJC880011,徐志平,西北大学
132,教育学,中小学生人工智能素养影响机制及分层干预研究,规划基金项目,25XJA880009,杨鸿武,西北师范大学
133,教育学,"国家通用语言文字教育提升藏族中学生理科学业成就的
机制与策略研究",青年基金项目,25XJC880001,党宝宝,西北师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
134,教育学,数智技术赋能教学空间的内在机理与实现路径研究,青年基金项目,25XJC880007,马飞,西北师范大学
135,教育学,"人口变化格局下数智融合赋能乡村教育资源适性配置的
机制与路径研究",青年基金项目,25XJC880013,张靖,西北师范大学
136,教育学,"数字时代农村家庭教育空间重构的逻辑机理与实践路径
研究",青年基金项目,25XJC880006,罗世兰,西南民族大学
137,教育学,"文化依恋的神经机制及对铸牢青少年中华民族共同体意
识的作用机理",规划基金项目,25XJA880004,梁丽,西南石油大学
138,教育学,教师生活史视域下乡土文化认同断裂与重构研究,青年基金项目,25XJC880004,黄青,延安大学
139,教育学,"国家智慧教育平台赋能西南民族地区科学教师能力发展
的系统性路径与多维效果测评",青年基金项目,25XJC880015,赵梅,云南民族大学
140,教育学,银龄教师行动计划的成效测度与政策适配路径研究,规划基金项目,25XJA880005,屠明将,重庆师范大学
141,教育学,"扩优提质行动背景下城乡园本教研共同体的文化生成机
理与双向赋能路径研究",青年基金项目,25XJC880003,黄豪,重庆师范大学
142,心理学,基于艺术疗法的整合式心理干预与实证研究,青年基金项目,25XJC190001,冯雪,广西医科大学
143,心理学,"基于二元视角的病理性癌症复发恐惧混合增强智能干预
方案构建及实证研究",规划基金项目,25XJA190003,朱蕾,陕西师范大学
144,心理学,"数智时代生育意愿的机制与重构：“个体—家庭—社会
”协同治理研究",青年基金项目,25XJC190003,刘晓妍,西安交通大学
145,心理学,"校园欺凌与信息茧房对青少年心理健康的影响机制及治
理路径研究",青年基金项目,25XJC190004,辛莫野,西安文理学院
146,心理学,"社会奖赏缺失影响青少年非自杀性自伤的机制及干预研
究",规划基金项目,25XJA190002,许婷,西南大学
147,心理学,"语义计算视角下心理意象与创造性的关系：认知神经机
制与干预效应",青年基金项目,25XJC190002,刘迪,西南大学
148,心理学,"数量适应提升计算障碍儿童的数能力：机制与训练效应
研究",规划基金项目,25XJA190001,刘炜,云南民族大学
149,体育科学,"课后体育服务“家校社”协同育人的国际经验与中国方
案研究",青年基金项目,25XJC890005,杨雨轩,成都理工大学
150,体育科学,"以体强心育人模式下体育锻炼对青少年压力应对能力的
影响及脑机制研究",青年基金项目,25XJC890007,朱思羽,成都体育学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
151,体育科学,"体育非物质文化遗产“进校园、进教材、进课堂”的机
制创新与实践路径研究",规划基金项目,25XJA890003,廖述兵,成都信息工程大学
152,体育科学,"家校社协同促进青少年运动员长期发展的机制与路径研
究",规划基金项目,25XJA890002,李丽,广西师范大学
153,体育科学,基于社会生态学模型的幼儿体质健康促进研究,青年基金项目,25XJC890006,周文龙,琼台师范学院
154,体育科学,"社会力量参与全民健身公共服务的长效机制与实现路径
研究",青年基金项目,25XJC890003,王志华,四川大学
155,体育科学,"成渝地区双城经济圈体育旅游产业协同障碍与破解路径
研究",青年基金项目,25XJC890001,李艳柳,四川旅游学院
156,体育科学,巴人身体哲学研究,青年基金项目,25XJC890004,薛瑞,四川文理学院
157,体育科学,"靶向运动干预对认知功能障碍儿童的影响机制与干预策
略研究",青年基金项目,25XJC890002,孟祥龙,西安工程大学
158,体育科学,"人工智能赋能大学生体质健康促进的个性化运动处方生
成模型构建与实证研究",规划基金项目,25XJA890001,苟明,西南政法大学
159,国际问题研究,"去美元化趋势下中国—东盟数字人民币跨境支付国际合
作模式研究",规划基金项目,25XJAGJW001,王珍珍,南宁学院
160,"交叉学科/综合研
究","高端制造企业的供应链双向议价权与成本结构的关联机
制及协同优化策略研究",青年基金项目,25XJCZH008,梁靖,成都理工大学
161,"交叉学科/综合研
究",南岭走廊高地社会传统医药多物种民族志研究,规划基金项目,25XJAZH008,王萍,广西科技大学
162,"交叉学科/综合研
究","风险社会视域下政府治理信息疫情的韧性及其提升路径
研究",青年基金项目,25XJCZH002,龚捷,贵州财经大学
163,"交叉学科/综合研
究","生态系统服务供需视角下山地城市国土空间优化与管控
研究",规划基金项目,25XJAZH003,韩会庆,贵州理工学院
164,"交叉学科/综合研
究",中国近代建筑中的“民族形式”建构研究,青年基金项目,25XJCZH006,韩艺宽,昆明理工大学
165,"交叉学科/综合研
究","“双碳”目标下智能网联交叉口多车协同生态驾驶轨迹
优化研究",青年基金项目,25XJCZH011,刘洋,兰州交通大学
166,"交叉学科/综合研
究","广西邕江流域全新世以来贝丘遗址的古环境演变及其人
类活动的响应机制研究",规划基金项目,25XJAZH004,郝秀东,南宁师范大学
167,"交叉学科/综合研
究",内蒙古河套灌区遗产空间演化表征与保护传承研究,规划基金项目,25XJAZH001,车志晖,内蒙古工业大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
168,"交叉学科/综合研
究",河套地区乡村公共服务设施可及性与集聚效益研究,规划基金项目,25XJAZH011,张敏,内蒙古科技大学
169,"交叉学科/综合研
究","文化基因传承视域下幼儿园“游戏—文化—儿童”共生
机制构建研究",青年基金项目,25XJCZH016,杨霞,"黔南民族幼儿师范高
等专科学校"
170,"交叉学科/综合研
究","基于家校协同的欠发达地区儿童阅读能力提升及其作用
机制研究",青年基金项目,25XJCZH005,关宏宇,陕西师范大学
171,"交叉学科/综合研
究","基于多模态神经美学实验的三星堆文化符号阐释体系建
构与创新设计研究",青年基金项目,25XJCZH010,刘旭,四川大学
172,"交叉学科/综合研
究","空间叙事理论下线性文化遗产价值评估与活化保护策略
——以蜀道金牛道广元段为例",青年基金项目,25XJCZH015,谢静,四川农业大学
173,"交叉学科/综合研
究","唐代砖石佛塔营建艺术与文化审美的时空特征及保护传
承路径研究",青年基金项目,25XJCZH001,陈旭,西安建筑科技大学
174,"交叉学科/综合研
究","“媒介素养—心理韧性”协同驱动青少年数字心理健康
的路径与策略研究",青年基金项目,25XJCZH009,刘时雨,西安交通大学
175,"交叉学科/综合研
究","数智赋能视角下超高层建筑火灾韧性评估与适灾性营造
策略",规划基金项目,25XJAZH006,康付如,西安科技大学
176,"交叉学科/综合研
究",西部地区民营企业数字供应链韧性测度与强化机制研究,青年基金项目,25XJCZH017,张青,西安科技大学
177,"交叉学科/综合研
究",陕甘宁边区红色歌谣“人民性”及其当代传承研究,规划基金项目,25XJAZH007,刘晓宁,西安音乐学院
178,"交叉学科/综合研
究","述情障碍与内化行为问题的共病性机制及个性化干预—
—基于5—HT遗传敏感性视角的研究",规划基金项目,25XJAZH002,高晓彩,西北大学
179,"交叉学科/综合研
究","基于贝叶斯多状态模型的老年人口健康预期寿命多维度
测算与归因分解研究",青年基金项目,25XJCZH007,黄子航,西南财经大学
180,"交叉学科/综合研
究",大语言模型赋能的专门用途英语写作诊断测评研究,青年基金项目,25XJCZH018,张天成,西南财经大学
181,"交叉学科/综合研
究",中缅边境地区未成年人涉诈犯罪实证研究,规划基金项目,25XJAZH009,谢玲,西南政法大学
182,"交叉学科/综合研
究",制度、互市与认同：大理历史城镇体系的空间调适研究,规划基金项目,25XJAZH005,蒋雪峰,云南财经大学
183,"交叉学科/综合研
究","基于视觉计算的老年人社区健身运动危险识别与风险预
警研究",青年基金项目,25XJCZH003,谷金晶,云南大学
184,"交叉学科/综合研
究","生育支持政策背景下区域普惠托育服务供需协调机制研
究",青年基金项目,25XJCZH004,谷峥霖,云南师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
185,"交叉学科/综合研
究","滇黔桂交界区多民族“八音”文化互融机制与互嵌发展
路径研究",青年基金项目,25XJCZH013,王芳,云南师范大学
186,"交叉学科/综合研
究","基于多模态行为分析与群体智能涌现的区域“无废城市
”系统动态建模与优化研究",青年基金项目,25XJCZH012,刘意立,长安大学
187,"交叉学科/综合研
究",大模型赋能的可解释罪量判定研究,青年基金项目,25XJCZH014,王曲苑,重庆工商大学
188,"交叉学科/综合研
究","中国川滇高原摩梭祖母屋文化符号及其社会功能变迁研
究",规划基金项目,25XJAZH010,徐辉,重庆交通大学
