0,1,2,3,4,5,6
30,"马克思主义/思
想政治教育",党内批评和自我批评的百年演进及接续推进研究,规划基金项目,21YJA710023,刘俊杰,江南大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
31,"马克思主义/思
想政治教育",党史文化在思想政治理论课中的传承研究及案例库建设,规划基金项目,21YJA710058,张霞,江苏科技大学
32,"马克思主义/思
想政治教育",列宁《帝国主义论》的汉译传播研究,规划基金项目,21YJA710008,郭巧云,荆楚理工学院
33,"马克思主义/思
想政治教育",中国共产党追求社会公平正义的百年历程及经验研究,规划基金项目,21YJA710036,王文峰,临沂大学
34,"马克思主义/思
想政治教育",群己观的近代化转型及新时代价值研究,规划基金项目,21YJA710047,伊丽娜,岭南师范学院
35,"马克思主义/思
想政治教育",建党百年来中国共产党大党形象建设研究,规划基金项目,21YJA710029,饶武元,南昌大学
36,"马克思主义/思
想政治教育",“中国道路”百年历史流变的图像学研究 (1919-2019),规划基金项目,21YJA710054,张杰,宁波财经学院
37,"马克思主义/思
想政治教育",新时代党的群众工作话语体系建构研究,规划基金项目,21YJA710015,李芳云,曲阜师范大学
38,"马克思主义/思
想政治教育","百年未有之大变局下国家意识形态安全风险辨识及其防范
化解研究",规划基金项目,21YJA710001,蔡卫忠,山东大学
39,"马克思主义/思
想政治教育","社会主义核心价值观视域下的道德虚无主义批判与矫治研
究",规划基金项目,21YJA710018,李娜,山东管理学院
40,"马克思主义/思
想政治教育","“绿水青山就是金山银山”的历史唯物主义蕴涵及其践行
原则研究",规划基金项目,21YJA710022,刘海霞,山东建筑大学
41,"马克思主义/思
想政治教育","习近平总书记关于以人民为中心的政绩观及其实践路径研
究",规划基金项目,21YJA710020,李先伦,山东理工大学
42,"马克思主义/思
想政治教育",以共享发展理念铸牢中华民族共同体意识研究,规划基金项目,21YJA710013,冀慧珍,山西大学
43,"马克思主义/思
想政治教育",党史学习教育与大学生马克思主义信仰教育有机融合研究,规划基金项目,21YJA710059,赵敏丽,邵阳学院
44,"马克思主义/思
想政治教育",习近平总书记关于青年奋斗观重要论述研究,规划基金项目,21YJA710063,朱文,石河子大学
45,"马克思主义/思
想政治教育",新时代大学生志愿精神培育研究,规划基金项目,21YJA710019,李玮,四川师范大学
46,"马克思主义/思
想政治教育",延安时期中国共产党对外交往的资料整理与研究,规划基金项目,21YJA710062,朱蓉蓉,苏州大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
47,"马克思主义/思
想政治教育",新兴青年网络亚文化研究,规划基金项目,21YJA710055,张九海,天津理工大学
48,"马克思主义/思
想政治教育",生态文明视域下现代性反思与重构研究,规划基金项目,21YJA710031,孙金波,温州大学
49,"马克思主义/思
想政治教育",建党百年中国共产党青年价值观建设逻辑与经验研究,规划基金项目,21YJA710037,王玉萍,无锡学院
50,"马克思主义/思
想政治教育",统筹推进新时代大中小学国家安全教育一体化建设研究,规划基金项目,21YJA710017,李科,西安交通大学
51,"马克思主义/思
想政治教育",全媒体时代高校思想政治教育的优化与创新研究,规划基金项目,21YJA710032,孙六平,西安理工大学
52,"马克思主义/思
想政治教育",中国共产党人精神谱系核心要义研究,规划基金项目,21YJA710027,齐琳琳,西南财经大学
53,"马克思主义/思
想政治教育",防范化解重大突发事件中的网络舆论风险研究,规划基金项目,21YJA710048,易鹏,西南大学
54,"马克思主义/思
想政治教育",新时代中国共产党自我革命长效机制研究,规划基金项目,21YJA710014,康厚德,西南交通大学
55,"马克思主义/思
想政治教育",中国共产党自我革命的百年历程与基本经验研究,规划基金项目,21YJA710030,任金花,忻州师范学院
56,"马克思主义/思
想政治教育","中国共产党成立100年来党员诚信建设的历程、成就和经
验研究",规划基金项目,21YJA710051,岳云强,新乡学院
57,"马克思主义/思
想政治教育",集体主义的政治哲学分析与教育创新研究,规划基金项目,21YJA710021,刘国强,烟台南山学院
58,"马克思主义/思
想政治教育",中国共产党党建话语体系百年演进与时代创新研究,规划基金项目,21YJA710061,朱前星,浙江师范大学
59,"马克思主义/思
想政治教育",基于三权分置的农地流转问题研究,规划基金项目,21YJA710024,刘丽君,郑州工商学院
60,"马克思主义/思
想政治教育",伟大抗疫精神及其融入思政课研究,规划基金项目,21YJA710012,黄少成,"中国地质大学（武
汉）"
61,"马克思主义/思
想政治教育",中国特色社会主义制度的国际视野研究,规划基金项目,21YJA710025,刘武根,中国农业大学
62,"马克思主义/思
想政治教育",高校思想政治教育大数据评价指标体系构建及应用研究,规划基金项目,21YJA710035,王莎,中南大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
63,"马克思主义/思
想政治教育",中国共产党的自然灾害防治思想及其现代化研究,规划基金项目,21YJA710053,张建伟,中央财经大学
64,"马克思主义/思
想政治教育",抗战时期中国共产党国际形象塑造及其当代启示研究,青年基金项目,21YJC710026,郭婉绯,"安徽机电职业技术
学院"
65,"马克思主义/思
想政治教育",新时代发展壮大中国农村集体经济的理论与实践研究,青年基金项目,21YJC710087,张凯,北京大学
66,"马克思主义/思
想政治教育",习近平总书记关于劳动观重要论述研究,青年基金项目,21YJC710036,李岁月,"北京第二外国语学
院"
67,"马克思主义/思
想政治教育","右翼政治生态下印度共产党（马克思主义）的适应性变革
研究",青年基金项目,21YJC710088,张树焕,北京航空航天大学
68,"马克思主义/思
想政治教育",新时代社会主义核心价值观对外传播的效果及策略研究,青年基金项目,21YJC710011,陈顺伟,北京化工大学
69,"马克思主义/思
想政治教育",百年来中国共产党党内政治文化话语演进研究,青年基金项目,21YJC710050,马玉婕,北京化工大学
70,"马克思主义/思
想政治教育","马克思《法兰西内战》国家制度批判理论的文本分析与当
代价值研究",青年基金项目,21YJC710077,许文星,北京化工大学
71,"马克思主义/思
想政治教育",中国共产党领导网络意识形态工作的历史与逻辑研究,青年基金项目,21YJC710039,李艳艳,北京科技大学
72,"马克思主义/思
想政治教育",建党百年以来高校学生党支部建设历程和发展创新研究,青年基金项目,21YJC710024,苟曼莉,北京理工大学
73,"马克思主义/思
想政治教育",数字经济时代马克思劳动价值论的当代性研究,青年基金项目,21YJC710064,田曦,北京理工大学
74,"马克思主义/思
想政治教育","建党百年来高校思想政治理论课程的历史演进与时代创新
研究",青年基金项目,21YJC710007,陈晨,北京林业大学
75,"马克思主义/思
想政治教育",国外学者对新时代中国共产党理论创新的认知与评价研究,青年基金项目,21YJC710019,付正,北京邮电大学
76,"马克思主义/思
想政治教育",习近平法治思想引领高校法治教育的实践路径研究,青年基金项目,21YJC710051,孟鹏涛,长春理工大学
77,"马克思主义/思
想政治教育","人工智能嵌入高校思想政治教育的内在机理与实现路径研
究",青年基金项目,21YJC710009,陈启迪,常州大学
78,"马克思主义/思
想政治教育",习近平总书记关于中国共产党革命精神的重要论述研究,青年基金项目,21YJC710053,彭蓉,重庆大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
79,"马克思主义/思
想政治教育","“五四”时期早期中国共产党人大众化马克思主义妇女观
实践策略研究",青年基金项目,21YJC710089,张小玲,重庆科技学院
80,"马克思主义/思
想政治教育",新时代生态文明建设的制度化逻辑及基本经验研究,青年基金项目,21YJC710065,王冠文,大连理工大学
81,"马克思主义/思
想政治教育",国际话语权视角下中国共产党形象的海外传播机制研究,青年基金项目,21YJC710085,张聪,大连理工大学
82,"马克思主义/思
想政治教育",脱贫攻坚与乡村振兴有效衔接中的农民主体地位研究,青年基金项目,21YJC710086,张晗,大连理工大学
83,"马克思主义/思
想政治教育",后疫情时代高校课程思政多模态教育路径研究,青年基金项目,21YJC710037,李天立,大连医科大学
84,"马克思主义/思
想政治教育",乡村治理“三治融合”的党建引领机制研究,青年基金项目,21YJC710006,曹志立,东北大学
85,"马克思主义/思
想政治教育","习近平总书记关于师德师风建设重要论述及其践行方略研
究",青年基金项目,21YJC710072,郗厚军,东北师范大学
86,"马克思主义/思
想政治教育",历史唯物主义视野下的生命数字化治理研究,青年基金项目,21YJC710003,白虎,东华大学
87,"马克思主义/思
想政治教育",马克思主义生态共同体思想及其当代发展研究,青年基金项目,21YJC710012,陈思敏,福建中医药大学
88,"马克思主义/思
想政治教育","中国共产党防范和化解意识形态风险的百年历程与基本经
验研究",青年基金项目,21YJC710005,曹金龙,复旦大学
89,"马克思主义/思
想政治教育","中华优秀德育传统培育新时代大学生中华民族共同体意识
路径研究",青年基金项目,21YJC710043,凌海青,复旦大学
90,"马克思主义/思
想政治教育",新时代党建引领基层社会治理的逻辑与机制研究,青年基金项目,21YJC710076,徐伟明,广东工业大学
91,"马克思主义/思
想政治教育",新中国成立以来中华民族形象建构研究,青年基金项目,21YJC710078,许秀娜,广东外语外贸大学
92,"马克思主义/思
想政治教育",陌生人社会境遇下道德冷漠防控机制研究,青年基金项目,21YJC710094,邹贵波,贵州师范大学
93,"马克思主义/思
想政治教育",新时代马克思主义理论传播效能研究,青年基金项目,21YJC710046,刘玥,哈尔滨理工大学
94,"马克思主义/思
想政治教育","“五育融合”视阈下高校思想政治工作体系构建的机制与
路径研究",青年基金项目,21YJC710073,相征,哈尔滨理工大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
95,"马克思主义/思
想政治教育","习近平总书记关于国家治理现代化重要论述的国际传播研
究",青年基金项目,21YJC710074,谢丹,海南师范大学
96,"马克思主义/思
想政治教育",新发展阶段我国国民生态素质教育的路径研究,青年基金项目,21YJC710056,邵娜娜,海南医学院
97,"马克思主义/思
想政治教育","文化强国战略下社会主义意识形态引领力评价与提升路径
研究",青年基金项目,21YJC710033,黎远波,杭州电子科技大学
98,"马克思主义/思
想政治教育","新时代数字化与高校思政教育深度融合的机理、模式及实
现路径研究",青年基金项目,21YJC710034,李风啸,杭州电子科技大学
99,"马克思主义/思
想政治教育",马克思“两种生产理论”与我国包容性生育政策构建研究,青年基金项目,21YJC710075,邢远阁,杭州电子科技大学
100,"马克思主义/思
想政治教育","中国共产党传承发展中华优秀传统文化的百年历程、经验
及启示研究",青年基金项目,21YJC710059,宋增伟,合肥工业大学
101,"马克思主义/思
想政治教育","新疆南疆地区少数民族青少年铸牢中华民族共同体意识的
现状与培育路径研究",青年基金项目,21YJC710001,"阿巴拜克热
·买买提",和田师范专科学校
102,"马克思主义/思
想政治教育",李达思想政治教育理论及其当代价值研究,青年基金项目,21YJC710035,李绍斌,湖南大学
103,"马克思主义/思
想政治教育","习近平总书记关于劳动幸福重要论述的思想内涵及其实践
路径研究",青年基金项目,21YJC710063,汤素娥,湖南大学
104,"马克思主义/思
想政治教育","中国共产党意识形态话语体系建设的百年历程与经验启示
研究",青年基金项目,21YJC710021,傅艳蕾,湖州师范学院
105,"马克思主义/思
想政治教育",新时代中国共产党奋斗精神的实践样态及赓续路径研究,青年基金项目,21YJC710054,齐秀强,华北电力大学
106,"马克思主义/思
想政治教育","人工智能与思想政治教育融合创新研究：技术赋能、风险
挑战与价值建构",青年基金项目,21YJC710069,王寅申,华东理工大学
107,"马克思主义/思
想政治教育","中国共产党知识分子对“苏俄道路”的认知研究（1917-
1934）",青年基金项目,21YJC710002,白冰,华东师范大学
108,"马克思主义/思
想政治教育",中国共产党百年自我革命形象建构史研究,青年基金项目,21YJC710070,文斌,怀化学院
109,"马克思主义/思
想政治教育",新时代推进人类命运共同体理念的国际认同研究,青年基金项目,21YJC710013,陈旭,吉林大学
110,"马克思主义/思
想政治教育",柄谷行人的社会主义思想研究,青年基金项目,21YJC710083,由阳,吉林大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
111,"马克思主义/思
想政治教育","建党百年来中国共产党青年意识形态工作的基本实践和历
史经验研究",青年基金项目,21YJC710066,王海霞,江苏理工学院
112,"马克思主义/思
想政治教育",中国共产党党内法规建设的百年历史进程与基本经验研究,青年基金项目,21YJC710081,叶茂泉,兰州大学
113,"马克思主义/思
想政治教育",《少年》与中国共产党早期革命话语体系的建构研究,青年基金项目,21YJC710028,何梦茹,聊城大学
114,"马克思主义/思
想政治教育","无产阶级的空间性及其对社会主义城市形态创新的启示研
究",青年基金项目,21YJC710055,冉璐,南京农业大学
115,"马克思主义/思
想政治教育","“数字资本主义”的当代透视研究——基于积累的社会结
构学派的理论视角",青年基金项目,21YJC710025,顾梦佳,南京审计大学
116,"马克思主义/思
想政治教育",美好生活视域下城市社区居民友善观养成研究,青年基金项目,21YJC710082,叶舒凤,南京信息工程大学
117,"马克思主义/思
想政治教育",后疫情时代高校思政课双线融合教学常态化研究,青年基金项目,21YJC710031,康晋霞,内蒙古科技大学
118,"马克思主义/思
想政治教育",“00后”大学生思想政治教育话语及传播效度研究,青年基金项目,21YJC710038,李文英,宁波工程学院
119,"马克思主义/思
想政治教育","延安时期中国共产党政治宣传研究——基于《解放日报》
的考察",青年基金项目,21YJC710008,陈丽晖,莆田学院
120,"马克思主义/思
想政治教育",以色列基布兹社会主义的实践与理论研究,青年基金项目,21YJC710014,陈艳艳,山东大学
121,"马克思主义/思
想政治教育",新时代中国共产党国际形象塑造研究,青年基金项目,21YJC710020,傅辰晨,山东大学
122,"马克思主义/思
想政治教育",思想政治教育叙事研究,青年基金项目,21YJC710071,郗凤芹,山东科技大学
123,"马克思主义/思
想政治教育",十八大以来中国共产党发展理念的国际认知研究,青年基金项目,21YJC710093,周月,山东科技大学
124,"马克思主义/思
想政治教育",中国之治的“和”文化底蕴与治理优势研究,青年基金项目,21YJC710052,苗永泉,山东师范大学
125,"马克思主义/思
想政治教育",欠发达地区乡村生态资源向生态资本转化研究,青年基金项目,21YJC710023,葛宣冲,山西大学
126,"马克思主义/思
想政治教育",人工智能时代劳动变革图景与新时代劳动教育研究,青年基金项目,21YJC710032,乐晓蓉,上海第二工业大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
127,"马克思主义/思
想政治教育","宗教网络传播情境下大学生宗教认知与宗教行为的引导机
制研究",青年基金项目,21YJC710091,赵冰,上海电机学院
128,"马克思主义/思
想政治教育",高质量发展理念下党建引领社区治理的提升路径研究,青年基金项目,21YJC710044,刘华云,深圳大学
129,"马克思主义/思
想政治教育",新时代深化新疆少数民族青少年爱国主义教育问题研究,青年基金项目,21YJC710018,符志斌,石河子大学
130,"马克思主义/思
想政治教育",建党百年视域下新疆高校实施“文化润疆”工程路径研究,青年基金项目,21YJC710041,李志飞,石河子大学
131,"马克思主义/思
想政治教育","中国共产党青年工作的历史考察与基本经验研究（1949-
1956）",青年基金项目,21YJC710060,苏德强,四川大学
132,"马克思主义/思
想政治教育","民族交往交流交融对少数民族铸牢中华民族共同体意识的
效果研究",青年基金项目,21YJC710062,谭林,四川旅游学院
133,"马克思主义/思
想政治教育",马克思“类本质”理论视域下的人类命运共同体思想研究,青年基金项目,21YJC710068,王延华,四川师范大学
134,"马克思主义/思
想政治教育",大学生课程思政获得感生成机理及提升策略研究,青年基金项目,21YJC710027,韩洪刚,天津大学
135,"马克思主义/思
想政治教育",当代大学生防范国家虚无主义思潮研究,青年基金项目,21YJC710067,王锡森,天津科技大学
136,"马克思主义/思
想政治教育","中国共产党思想政治教育话语的建构与流变研究（1921-
2021）",青年基金项目,21YJC710080,杨静,天津科技大学
137,"马克思主义/思
想政治教育",新时代青年美好生活观及其价值引导研究,青年基金项目,21YJC710015,程婧,天津理工大学
138,"马克思主义/思
想政治教育",建党百年劳模精神的历史演进及其当代价值研究,青年基金项目,21YJC710057,沈元军,天津市职业大学
139,"马克思主义/思
想政治教育",人工智能嵌入思想政治教育的逻辑机理与实践路径研究,青年基金项目,21YJC710016,崔建西,西南大学
140,"马克思主义/思
想政治教育",集中力量办大事的制度优势及其治理效能转化研究,青年基金项目,21YJC710017,方建,西南大学
141,"马克思主义/思
想政治教育","习近平总书记关于培养时代新人重要论述的逻辑体系与价
值指向研究",青年基金项目,21YJC710058,石海君,西南大学
142,"马克思主义/思
想政治教育","中国共产党思想政治教育理论百年创新发展的历史经验及
当代价值研究",青年基金项目,21YJC710079,颜叶甜,西南大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
143,"马克思主义/思
想政治教育",新时代大学生奋斗精神生成机理及培育路径研究,青年基金项目,21YJC710004,白勤,西南政法大学
144,"马克思主义/思
想政治教育","新疆高校地方思政课程对铸牢中华民族共同体意识的有效
路径研究",青年基金项目,21YJC710090,张燕,伊犁师范大学
145,"马克思主义/思
想政治教育",新时代大学生文化自信提升的路径研究,青年基金项目,21YJC710048,卢衍鹏,枣庄学院
146,"马克思主义/思
想政治教育",教育强国进程中高校党务工作队伍专业化建设研究,青年基金项目,21YJC710047,楼艳,浙江大学
147,"马克思主义/思
想政治教育",传统家训融入领导干部家风建设研究,青年基金项目,21YJC710030,姜玉峰,浙江师范大学
148,"马克思主义/思
想政治教育",新时代边疆民族地区青年国家安全教育研究,青年基金项目,21YJC710040,李永娜,郑州大学
149,"马克思主义/思
想政治教育",中国大学生价值取向现状调查及引导研究,青年基金项目,21YJC710022,高宇,中国传媒大学
150,"马克思主义/思
想政治教育","中国共产党对社会主义与资本主义关系认识的百年演进研
究",青年基金项目,21YJC710045,刘晶,"中国地质大学（北
京）"
151,"马克思主义/思
想政治教育",党建优势嵌入新型农村集体经济的机理与路径研究,青年基金项目,21YJC710042,李壮,中国海洋大学
152,"马克思主义/思
想政治教育",国家认同视阈下历史记忆的遗忘与选择机制研究,青年基金项目,21YJC710092,赵琼,中国科学技术大学
153,"马克思主义/思
想政治教育",马克思美好生活观的内在逻辑演进及其当代意义研究,青年基金项目,21YJC710061,孙碧云,中国农业大学
154,"马克思主义/思
想政治教育","中国共产党党内教育的发生、演进与机理研究(1921-
1949)",青年基金项目,21YJC710084,袁超乘,中国农业大学
155,"马克思主义/思
想政治教育","“一带一路”视角下中国对外减贫援助的基本经验与国际
共享研究",青年基金项目,21YJC710029,黄陈晨,中国青年政治学院
156,"马克思主义/思
想政治教育",习近平总书记关于精神的重要论述研究,青年基金项目,21YJC710010,陈庆庆,中南财经政法大学
157,"马克思主义/思
想政治教育",基于马克思主义空间哲学的网络意识形态安全治理研究,青年基金项目,21YJC710049,罗方禄,中南大学
158,哲学,宋元朱子门人后学的易学文献整理与研究,规划基金项目,21YJA720003,李育富,重庆交通大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
159,哲学,《庄子》的佛学诠释研究,规划基金项目,21YJA720010,周黄琴,广东石油化工学院
160,哲学,"许茨与古尔维奇现象学社会理论比较研究——以二人通信
录为基础",规划基金项目,21YJA720008,张彤,河北工业大学
161,哲学,人类命运共同体构建中的全球正义问题研究,规划基金项目,21YJA720004,彭富明,河南科技大学
162,哲学,江右王学史研究,规划基金项目,21YJA720007,肖慧,井冈山大学
163,哲学,道家与空间研究,规划基金项目,21YJA720009,张艳艳,汕头大学
164,哲学,“意”与中国式美学体系建构的逻辑关系研究,规划基金项目,21YJA720006,王赠怡,四川文理学院
165,哲学,普特南前期哲学文集（三卷本）翻译与研究,规划基金项目,21YJA720005,沈学甫,天津外国语大学
166,哲学,美感原理与汉文明审美传统研究,规划基金项目,21YJA720002,李欣,同济大学
167,哲学,知觉经验：超越主流意向性进路研究,规划基金项目,21YJA720001,"Laasik
Kristjan",浙江大学
168,哲学,当代航天技术与太空伦理的协同建构研究,青年基金项目,21YJC720002,陈首珠,北方工业大学
169,哲学,先秦诸子心论研究,青年基金项目,21YJC720005,李毅,北京大学
170,哲学,基于负责任创新的人工智能伦理治理机制研究,青年基金项目,21YJC720017,杨利利,北京印刷学院
171,哲学,后疫情时代科技治理的伦理路径研究,青年基金项目,21YJC720016,晏萍,大连理工大学
172,哲学,列维纳斯他者哲学视域下的欲望理论研究,青年基金项目,21YJC720011,王光耀,东北大学
173,哲学,白银时代俄罗斯宗教哲学的现代性批判问题研究,青年基金项目,21YJC720006,梁秋,东北农业大学
174,哲学,彼得·基维情感认知主义美学思想研究,青年基金项目,21YJC720012,王一方,广东技术师范大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
175,哲学,杜预集解春秋经传研究,青年基金项目,21YJC720013,王竹波,华南农业大学
176,哲学,康德“《法权学说》手稿”的翻译与研究,青年基金项目,21YJC720009,汤沛丰,暨南大学
177,哲学,罗素哲学在近现代中国的接受研究,青年基金项目,21YJC720003,黄兆慧,江苏大学
178,哲学,马一浮心性论及其现代意义研究,青年基金项目,21YJC720001,曹孟青,南华大学
179,哲学,后扶贫时代发展伦理嵌入乡村贫困治理的价值与实践研究,青年基金项目,21YJC720018,杨伟荣,曲阜师范大学
180,哲学,笛卡尔形而上学的经院哲学渊源及其当代阐释研究,青年基金项目,21YJC720020,尹兆坤,陕西师范大学
181,哲学,人类生殖系基因编辑的哲学研究,青年基金项目,21YJC720008,陆群峰,上海交通大学
182,哲学,中国美学后期演变与王阳明美学研究,青年基金项目,21YJC720019,杨洋,苏州科技大学
183,哲学,元结构视域下的马克思正义理论研究,青年基金项目,21YJC720015,许国艳,同济大学
184,哲学,儒林视域下的北宋儒学史研究,青年基金项目,21YJC720021,张瑞元,西安石油大学
185,哲学,五代华严禅思想研究,青年基金项目,21YJC720010,田希,西北师范大学
186,哲学,20世纪西班牙人文主义技术哲学流变研究,青年基金项目,21YJC720004,敬狄,西南财经大学
187,哲学,德国浪漫派宗教美学思想研究,青年基金项目,21YJC720007,刘阿斯,西南大学
188,哲学,模态知识论改进方案研究,青年基金项目,21YJC720022,赵海丞,厦门大学
189,哲学,商代甲骨文与早期中国身体观研究,青年基金项目,21YJC720014,位俊达,郑州大学
190,逻辑学,非传递逻辑研究,规划基金项目,21YJA72040001,文学锋,中山大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
191,逻辑学,直觉主义认知逻辑及其哲学意蕴研究,青年基金项目,21YJC72040001,程华清,安徽师范大学
192,逻辑学,人工智能视域中的因果推理研究,青年基金项目,21YJC72040002,林田,内蒙古师范大学
193,宗教学,东正教对俄罗斯政治认同形成的影响研究,规划基金项目,21YJA730002,胡巍葳,黑龙江大学
194,宗教学,圣经英译与英国民族标准语的确立研究,规划基金项目,21YJA730003,王任傅,黄山学院
195,宗教学,19世纪前期外侨基督教社团与中国早期现代化研究,规划基金项目,21YJA730001,陈才俊,暨南大学
196,宗教学,克尔凯郭尔的爱观研究,青年基金项目,21YJC730004,原海成,山西大学
197,宗教学,12-14世纪藏传佛教噶当派中观学派新出资料整理与研究,青年基金项目,21YJC730003,彭毛才旦,上海师范大学
198,宗教学,梵、巴、藏、汉律藏僧残法的比较研究,青年基金项目,21YJC730002,李薇,苏州大学
199,宗教学,海峡西岸经济区陈靖姑信仰经济转化机制研究,青年基金项目,21YJC730001,郭重孟,武夷学院
200,语言学,殷商至两周甲金文时间范畴研究,规划基金项目,21YJA740024,罗慧君,百色学院
201,语言学,中国英语学习者语用能力的个体差异研究,规划基金项目,21YJA740047,袁凤识,北方工业大学
202,语言学,基于深度学习的汉语文本自动校对方法研究,规划基金项目,21YJA740052,张梅,北方工业大学
203,语言学,报刊媒介下晚清翻译的近代特征与转型研究,规划基金项目,21YJA740023,卢明玉,北京交通大学
204,语言学,天山北麓汉语方言区民间曲艺语言文化研究,规划基金项目,21YJA740025,马静,昌吉学院
205,语言学,局部语法视角下因果逻辑隐喻的语法-语义-语境互动研究,规划基金项目,21YJA740029,苗宁,长春师范大学
206,语言学,苏皖交界地区吴语近百年来的接触演变研究,规划基金项目,21YJA740044,吴健,常州工学院
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
207,语言学,"“数字人文”视阈下汉语本族语者英语学术语篇中状语句
法位置型式、构式研究",规划基金项目,21YJA740054,赵小东,大连海事大学
208,语言学,英语学术写作深度学习环境的设计与应用研究,规划基金项目,21YJA740022,卢丹,东北师范大学
