0,1,2,3,4,5,6
19,法学,云南财经大学,青年基金项目,企业破产背景下的人身损害赔偿债权保护研究,10XJC820008,于定明
20,法学,云南大学,青年基金项目,财产性利益之侵权救济控制研究,10XJC820007,杨雪飞
21,管理学,贵州师范大学,规划基金项目,"中国本土企业“管理科学性—实用性平衡机制”的建构―
―基于中国式管理模式层面的探索",10XJA630001,陈英葵
22,管理学,昆明理工大学,规划基金项目,"欠发达地区人力资本空间网络结构布局优化研究——以云
南省人力资本结构优化为例",10XJA630002,段万春
23,管理学,内蒙古大学,规划基金项目,矿山企业资产弃置债务研究：影响因素与制度设计,10XJA630007,米莉
24,管理学,陕西师范大学,规划基金项目,农民工核心比较参照群体选择的演变与社会冲突研究,10XJA630004,刘磊
25,管理学,西南财经大学,规划基金项目,农地承包经营权流转的管理机制创新,10XJA630005,刘志文
26,管理学,西南交通大学,规划基金项目,消费者感知风险及营销和公共对策研究,10XJA630011,叶乃沂
27,管理学,西南政法大学,规划基金项目,"农村公共品供给需求表达与效率研究——基于重庆市12乡
镇的调查",10XJA630006,罗兴佐
28,管理学,重庆大学,规划基金项目,涨跌停板及其在我国股票市场有效性研究,10XJA630003,花拥军
29,管理学,重庆大学,规划基金项目,"突发危机事件下基于软集合理论的企业供应链风险预测与
决策模型研究",10XJA630010,肖智
30,管理学,重庆工商大学,规划基金项目,"心理资本、人力资本与社会资本的协同机制及其对员工绩
效的影响",10XJA630009,田喜洲
31,管理学,重庆文理学院,规划基金项目,服务品牌延伸的多粒度语言动态群体评估模型研究及分析,10XJA630008,谭宏
32,管理学,电子科技大学,青年基金项目,商业银行集团客户授信方案的动态随机规划研究,10XJC630001,陈林
33,管理学,电子科技大学,青年基金项目,转型期私营企业的慈善行为研究：基于组织合法性视角,10XJC630004,冯天丽
34,管理学,电子科技大学,青年基金项目,供应链权力和供应链集成关系实证研究,10XJC630005,冯毅
35,管理学,电子科技大学,青年基金项目,基于随机参数离散选择方法的财务困境预测研究,10XJC630011,鲜文铎
36,管理学,电子科技大学,青年基金项目,"企业网络中核心企业的竞争优势构建—基于社会网络的观
点",10XJC630012,肖磊
37,管理学,广西大学,青年基金项目,跨渠道购买行为模式下零售商忠诚及其培育机制研究,10XJC630006,蒋侃
38,管理学,广西大学,青年基金项目,组织内垂直信任的主动发展机制:一项跨层次的研究,10XJC630010,韦慧民
39,管理学,内蒙古大学,青年基金项目,终极股东特征、社会责任活动与公司绩效研究,10XJC630003,陈胜蓝
40,管理学,西安交通大学,青年基金项目,绩效工资制对义务教育教师工作态度的影响和对策研究,10XJC630008,孟凡蓉
41,管理学,西北工业大学,青年基金项目,基于EVA的作业成本计算及在管理控制中的应用,10XJC630002,陈琳
42,管理学,西北工业大学,青年基金项目,网络环境下的个人信息隐私关注与保护策略研究,10XJC630013,杨宏玲
43,管理学,西北农林科技大学,青年基金项目,已租赁集体林产权改革路径研究,10XJC630007,李桦
44,管理学,西南财经大学,青年基金项目,"统筹城乡发展与低碳经济背景下废弃物处理设施的优化配
置研究",10XJC630015,周葵
45,管理学,西南大学,青年基金项目,"重庆构建西部地区重要增长极的承接产业转移战略模式与
绩效评价研究",10XJC630009,王作军
46,管理学,重庆科技学院,青年基金项目,"研发联盟关系契约自我实施机制构建及其在“协同医疗协
同平台”中的应用",10XJC630014,游静
47,国际问题研究,四川大学,青年基金项目,中印多边外交合作机制研究,10XJCGJW001,黄正多
48,"交叉学科/综合
研究",贵州师范大学,规划基金项目,贵州省万亩大坝土地利用变迁中的耕地演变与保护对策,10XJAZH002,李阳兵
49,"交叉学科/综合
研究",内蒙古科技大学,规划基金项目,西部生态脆弱地区生态城市建设研究---以包头市为例,10XJAZH004,宁小莉
50,"交叉学科/综合
研究",四川民族学院,规划基金项目,汉藏法学双解词典,10XJAZH001,蒋超
51,"交叉学科/综合
研究",西华大学,规划基金项目,苏轼的教育思想及人格养成研究,10XJAZH005,张帆
52,"交叉学科/综合
研究",重庆邮电大学,规划基金项目,数字化媒介语境下的传媒审美文化研究,10XJAZH003,李益
53,"交叉学科/综合
研究",宝鸡文理学院,青年基金项目,唐五代三教论衡与三教论衡戏,10XJCZH004,刘林魁
54,"交叉学科/综合
研究",桂林理工大学,青年基金项目,"基于英语母语语料库的《社会工作专业英语实用手册》编
制研究",10XJCZH008,王健燕
55,"交叉学科/综合
研究",贵州大学,青年基金项目,"西南喀斯特地区农业旱灾脆弱性综合评价及其减灾机制研
究—以2010年贵州旱灾为例",10XJCZH007,汪霞
56,"交叉学科/综合
研究",兰州大学,青年基金项目,敦煌文献视阈内唐五代时期敦煌的启蒙教育研究,10XJCZH009,王金娥
57,"交叉学科/综合
研究",四川大学,青年基金项目,纳米技术在四川地区石质文物保护中的应用研究,10XJCZH005,罗雁冰
58,"交叉学科/综合
研究",西安理工大学,青年基金项目,基于复杂性理论的水资源配置方案研究,10XJCZH002,李建勋
59,"交叉学科/综合
研究",西北大学,青年基金项目,文化创意产业视域中的景观、拟像审美研究,10XJCZH001,高字民
60,"交叉学科/综合
研究",西北农林科技大学,青年基金项目,"基于城乡统筹视角下的小城镇群网化形成机理、模式与路
径研究",10XJCZH010,夏显力
61,"交叉学科/综合
研究",西北师范大学,青年基金项目,敦煌艺术的符号化、视觉化与文化认同问题研究,10XJCZH011,徐晓军
62,"交叉学科/综合
研究",西南民族大学,青年基金项目,"南路边茶之流动研究——藏彝走廊区域内的市场、权力与
族群互动",10XJCZH006,田茂旺
63,"交叉学科/综合
研究",云南大学,青年基金项目,"中国对外贸易中的隐含生态服务流动问题及其对节能减排
的影响研究",10XJCZH012,徐晓勇
64,"交叉学科/综合
研究",云南师范大学,青年基金项目,"边疆少数民族影像传播及其社会文化建构——以云南少数
民族题材电影为例",10XJCZH003,李淼
65,教育学,贵州财经学院,规划基金项目,西部民族地区高等教育自主创新模式与运行机制研究,10XJA880007,周游
66,教育学,贵州大学,规划基金项目,教育管理对话范式研究,10XJA880001,安世遨
67,教育学,黔南民族师范学院,规划基金项目,布依族地区学校体育课程资源的开发性研究,10XJA880002,罗玲
68,教育学,陕西师范大学,规划基金项目,儿童书面语言获得的认知机制,10XJA880006,赵微
69,教育学,西北民族大学,规划基金项目,"电子档案袋评价促进民族院校学生实践能力培养的实证研
究",10XJA880004,马炅
70,教育学,西南林学院,规划基金项目,"云南彝族山苏支系人口教育素质评价与教育可持续发展研
究",10XJA880003,罗明灿
71,教育学,云南民族大学,规划基金项目,云南省乡土课程资源开发与乡土教材建设研究,10XJA880005,张天军
72,教育学,西北师范大学,青年基金项目,基于角色分析的能力本位高等职业教育课程开发方法研究,10XJC880002,郭炯
73,教育学,西华师范大学,青年基金项目,远程教学生态系统的理论模型与运行机制研究,10XJC880001,陈仕品
74,教育学,云南师范大学,青年基金项目,西部大学生网络创业途径、风险及对策研究,10XJC880003,黄薇
75,教育学,重庆师范大学,青年基金项目,西部农村幼儿园教育资源配置研究,10XJC880004,邵小佩
76,经济学,安康学院,规划基金项目,秦巴山区退耕还林后续问题实证研究,10XJA790002,何家理
77,经济学,兰州大学,规划基金项目,经济增长、收入分配与农村贫困——以甘肃为例,10XJA790007,汪晓文
78,经济学,内蒙古大学,规划基金项目,推动低碳经济发展的金融创新研究,10XJA790004,雷立钧
79,经济学,陕西师范大学,规划基金项目,"区域土地利用的低碳效应与低碳经济发展模式研究--以西
安市为例",10XJA790011,张艳芳
80,经济学,四川大学,规划基金项目,我国房地产交易税和保有税对房价的影响,10XJA790001,邓菊秋
81,经济学,西北工业大学,规划基金项目,西部国防科技工业发展的制度变迁研究,10XJA790003,胡红安
82,经济学,西北农林科技大学,规划基金项目,"货币政策冲击下资产价格波动非均衡效应研究-基于动态经
济学视角",10XJA790010,余劲
83,经济学,西南交通大学,规划基金项目,政府行为影响财政融资项目绩效的实证研究,10XJA790005,廖楚晖
84,经济学,重庆工商大学,规划基金项目,主导产业升级的动态钻石理论和在西部开发中的应用,10XJA790008,谢新
85,经济学,重庆交通大学,规划基金项目,西部地区物流业带动现代服务业的效应及动力机制,10XJA790009,许茂增
86,经济学,重庆文理学院,规划基金项目,资源优化配置与产业结构调整模型研究,10XJA790006,刘定祥
87,经济学,广西师范学院,青年基金项目,推动广西利用国际技术溢出效应研究,10XJC790001,傅东平
88,经济学,西南财经大学,青年基金项目,我国会计师事务所声誉测量研究,10XJC790002,李海燕
89,经济学,西南财经大学,青年基金项目,中国大额支付系统风险控制研究,10XJC790005,王宇
90,经济学,西南交通大学,青年基金项目,移动互联网时代旅游产业价值链的重构,10XJC790003,苗苗
91,经济学,重庆大学,青年基金项目,西部地区节能减排长效机制研究,10XJC790004,汪锋
92,经济学,重庆师范大学,青年基金项目,电力市场价格风险的测量与管理,10XJC790006,邹小燕
93,考古学,西北大学,规划基金项目,渭水流域史前时期的环境、人类与文化研究,10XJA780001,张宏彦
94,考古学,西北大学,青年基金项目,关中地区新石器时代的社会复杂化进程及跨区域比较研究,10XJC780001,刘斌
95,历史学,宝鸡文理学院,规划基金项目,1912-1931年东北边疆危机与移民实边问题研究,10XJA770001,高强
96,历史学,兰州商学院,规划基金项目,中国共产党禁烟禁毒史资料,10XJA770004,齐磊
97,历史学,陇东学院,规划基金项目,"农牧交错区域基层社会的嬗变——以明清时期陕甘宁蒙毗
邻地区为中心",10XJA770003,马啸
98,历史学,内蒙古师范大学,规划基金项目,内蒙古自治区荒漠化防治史,10XJA770009,于永
99,历史学,陕西理工学院,规划基金项目,灾荒与西北地区社会变迁研究（1912-1945）,10XJA770006,温艳
100,历史学,陕西师范大学,规划基金项目,历史时期陕西县治城镇的调查与研究,10XJA770011,张力仁
101,历史学,四川大学,规划基金项目,美国社会公正观念的演变：从进步运动到民权运动,10XJA770010,原祖杰
102,历史学,天水师范学院,规划基金项目,北宋后期的政治变动及其影响研究,10XJA770007,杨小敏
103,历史学,天水师范学院,规划基金项目,关中—天水经济区人地关系与生态文明研究,10XJA770008,雍际春
104,历史学,西北大学,规划基金项目,隋唐地方官移风易俗研究,10XJA770002,贾志刚
105,历史学,西北师范大学,规划基金项目,"清代回疆的社会控制模式研究——以回疆司法制度的历史
考察为视角",10XJA770005,田澍
106,历史学,贵州师范大学,青年基金项目,"西方传教士与少数民族地区文化变迁——以明末以降的贵
州为例",10XJC770003,王文慧
107,历史学,兰州大学,青年基金项目,东西之间：公元5-8世纪中亚的贸易网络,10XJC770004,杨洁
108,历史学,西北大学,青年基金项目,《进化论视角下中国近代“和谐”思想的嬗变研究》,10XJC770005,赵璐
109,历史学,西北师范大学,青年基金项目,"水资源安全与西北基层社会控制——以清代河西走廊为中
心",10XJC770002,潘春辉
110,历史学,西华师范大学,青年基金项目,近代化视野中的科学家与科学救国思潮研究,10XJC770006,朱华
111,历史学,西南大学,青年基金项目,中共建政之初的广西灾荒与政权巩固（1950－1952）,10XJC770001,鲁克亮
112,"马克思主义理论
/思想政治教育",甘肃农业大学,规划基金项目,"高校资助工作育人功能与贫困生能力提升研究——以甘肃
省高校为例",10XJA710003,孔庆文
113,"马克思主义理论
/思想政治教育",广西民族大学,规划基金项目,儒家思想政治教育理论与实践模式及其当代应用研究,10XJA710004,唐国军
114,"马克思主义理论
/思想政治教育",贵州师范大学,规划基金项目,“文化大革命”时期马克思主义中国化的历史与经验研究,10XJA710006,杨近平
115,"马克思主义理论
/思想政治教育",兰州交通大学,规划基金项目,中国共产党人的学习思想研究,10XJA710001,曹富雄
116,"马克思主义理论
/思想政治教育",陕西国际商贸学院,规划基金项目,"西部地区民办高校贫困生人格教育的特殊性研究——以陕
西民办高校为例",10XJA710005,王立新
117,"马克思主义理论
/思想政治教育",玉林师范学院,规划基金项目,社会主义竞争伦理研究,10XJA710002,陈立林
118,"马克思主义理论
/思想政治教育",宝鸡文理学院,青年基金项目,"文化视阈下马克思主义大众化与社会主义新农村文化建设
研究---以陕西、宁夏等地为例",10XJC770007,冯飞龙
119,"马克思主义理论
/思想政治教育",赤峰学院,青年基金项目,国家助学贷款制度及运行机制研究,10XJC770009,郑国军
120,"马克思主义理论
/思想政治教育",西华师范大学,青年基金项目,苏共民主集中制：缘起与衍变,10XJC770008,刘国华
121,民族学与文化学,大理学院,规划基金项目,“盐马古道”与滇西边疆民族社会研究,10XJA850005,赵敏
122,民族学与文化学,广西大学,规划基金项目,"少数民族地区妇女在社会主义新农村建设中的地位与作用
研究",10XJA850002,罗树杰
123,民族学与文化学,贵州大学,规划基金项目,侗族传统生计的储水功效与珠江流域水资源安全问题研究,10XJA850001,崔海洋
124,民族学与文化学,内蒙古师范大学,规划基金项目,"全面禁牧与牧民生产生活方式变迁调查研究—以内蒙古达
茂旗牧区为例",10XJA850003,铁柱
125,民族学与文化学,西北民族大学,规划基金项目,安多藏族源流及其与周边民族关系研究,10XJA850004,杨惠玲
126,民族学与文化学,兰州大学,青年基金项目,西北民族地区基本公共服务均等化实证研究,10XJC850002,单菲菲
127,民族学与文化学,兰州大学,青年基金项目,清末民国近代化视野下的新疆社会变迁与民族问题研究,10XJC850003,姜刚
128,民族学与文化学,内蒙古大学,青年基金项目,清廷驻西宁边务喇嘛商南多尔济及其满文奏折研究,10XJC850001,宝音特古斯
129,民族学与文化学,曲靖师范学院,青年基金项目,跨界民族的多元教育与民族认同——以云南瑞丽傣族为例,10XJC850005,沈乾芳
130,民族学与文化学,云南大学,青年基金项目,民族区域自治法与云南少数民族权利保护研究,10XJC850004,毛晓玲
131,民族学与文化学,云南大学,青年基金项目,中国少数民族村寨经济的现代转型,10XJC850006,郑宇
132,社会学,青海大学,规划基金项目,三江源生态移民社会适应状况的研究,10XJA840002,任善英
133,社会学,云南民族大学,规划基金项目,"《云南省扶持人口较少民族发展规划（2006-2010）》实施
过程的社会评估",10XJA840001,黄建生
134,社会学,重庆大学,规划基金项目,城市社会性弱势群体利益诉求机制研究,10XJA840003,张礼建
135,社会学,贵州民族学院,青年基金项目,劳动过程视域下的国有企业劳动关系研究,10XJC840001,王晓晖
136,社会学,内蒙古大学,青年基金项目,"异化理论与民族地区文化变迁研究——锡林郭勒草原社区
和兴安盟半农半牧社区为例",10XJC840002,乌云毕力格
137,社会学,西南大学,青年基金项目,"建构与融合：统筹城乡背景下新生代农民工的社会支持网
络研究",10XJC840003,周林波
138,统计学,陕西理工学院,青年基金项目,基于能量调查结果的肥胖评价方法及其标准的研究,10XJC910001,李国强
139,"图书馆、情报与
文献学",成都中医药大学,规划基金项目,"巴蜀特色中医药古籍抢救、数据挖掘及利用模式研究与实
践",10XJA870003,江蓉星
140,"图书馆、情报与
文献学",西北大学,规划基金项目,基于信息资源对能源增效作用的政策研究,10XJA870002,崔旭
141,"图书馆、情报与
文献学",西北师范大学,规划基金项目,图书馆学理论与方法在中国本土化研究,10XJA870006,张秀华
142,"图书馆、情报与
文献学",云南大学,规划基金项目,云南少数民族口述历史档案抢救保护及其国际合作研究,10XJA870001,陈子丹
143,"图书馆、情报与
文献学",云南大学,规划基金项目,植物源杀虫剂在档案害虫防治中的应用研究,10XJA870005,罗茂斌
144,"图书馆、情报与
文献学",重庆科技学院,规划基金项目,中国古代藏书生态学研究,10XJA870004,李荣菊
145,"图书馆、情报与
文献学",电子科技大学,青年基金项目,可视化技术在知识转化中的作用测度研究,10XJC870001,张会平
146,外国文学,乐山师范学院,规划基金项目,尤金？奥尼尔戏剧象征艺术研究,10XJA752002,詹虎
147,外国文学,四川大学,规划基金项目,美国“垮掉的一代”之东方宗教精神研究,10XJA752001,陈杰
148,外国文学,西北师范大学,规划基金项目,美国犹太小说的文化母题研究,10XJA752003,张生庭
149,外国文学,广西大学,青年基金项目,新加坡英语文学研究,10XJC752001,刘延超
150,心理学,成都医学院,规划基金项目,青少年暴力违法行为认知执行功能研究,10XJAXLX001,景璐石
151,心理学,重庆理工大学,规划基金项目,流变心理学,10XJAXLX002,林雅嫱
152,心理学,西南大学,青年基金项目,中小学教师心理授权：结构、影响因素和后果变量,10XJCXLX001,王金良
153,新闻学与传播学,广西师范大学,青年基金项目,融合媒体的受众采纳行为研究,10XJC860001,刘强
154,艺术学,陕西师范大学,规划基金项目,环境信息传达设计与无障碍信息环境建设,10XJA760006,赵郧安
155,艺术学,文山学院,规划基金项目,美术学视野中的“坡芽歌书”符号形象研究,10XJA760003,戴艳
156,艺术学,西安建筑科技大学,规划基金项目,城市公共艺术人才培养模式研究,10XJA760005,蔺宝钢
157,艺术学,西南民族大学,规划基金项目,中国大型景观绘画创作及理论研究,10XJA760004,高小华
158,艺术学,重庆三峡学院,规划基金项目,二十世纪中国悲剧论的焦虑,10XJA760002,陈振华
159,艺术学,重庆文理学院,规划基金项目,当代书法艺术研究,10XJA760001,陈龙国
160,艺术学,桂林理工大学,青年基金项目,多元文化背景下民族地区高校艺术教育体系研究,10XJC760003,韦晓娟
161,艺术学,内蒙古师范大学,青年基金项目,蒙古族传统民间艺术“呼图克沁”,10XJC760001,董波
162,艺术学,四川音乐学院,青年基金项目,木雅音乐文化的保护、传承和开发,10XJC760005,杨华
163,艺术学,西北大学,青年基金项目,"20世纪70—80年代台湾乡土文学与乡土电影比较研究和文
化观察",10XJC760004,薛凌
164,艺术学,重庆文理学院,青年基金项目,文化遗产与视觉文化的交汇：新艺术史的视野,10XJC760002,王天祥
165,语言学,成都学院,规划基金项目,“三礼”名物词理据与词义系统研究,10XJA740004,刘兴均
166,语言学,凯里学院,规划基金项目,黔东南民族接触地区汉语方言地理学调查及应用研究,10XJA740008,王贵生
167,语言学,内蒙古师范大学,规划基金项目,蒙古语复合名词语义属性研究,10XJA740006,青格乐图
168,语言学,陕西师范大学,规划基金项目,超级语系建构中的华夏汉语位置,10XJA740002,李艳
169,语言学,四川大学,规划基金项目,关于中国特色语言学学派建设问题的研究,10XJA740003,刘利民
170,语言学,西安外国语大学,规划基金项目,中介语理论与大学生习得日语“体”范畴的偏误研究,10XJA740007,孙敦夫
171,语言学,云南大学,规划基金项目,"多语言的接触对边疆少数民族地区汉语方言的影响——以
峨山彝族自治县为调查对象",10XJA740005,罗江文
172,语言学,重庆三峡学院,规划基金项目,颜师古《汉书注》训诂研究,10XJA740001,胡继明
173,语言学,北方民族大学,青年基金项目,宁夏同心县回族经堂语调查研究及语料库建设,10XJC740005,马辉芬
174,语言学,成都信息工程学院,青年基金项目,明代笔记小说俗语词研究,10XJC740003,黄宜凤
175,语言学,广西中医学院,青年基金项目,基于语料库的简帛医药文献词汇研究,10XJC740008,周祖亮
176,语言学,内蒙古师范大学,青年基金项目,现行蒙古文编码相互转换研究,10XJC740004,金良
177,语言学,西安外国语大学,青年基金项目,基于认知交际理论的汉日礼貌策略对比研究,10XJC740006,毋育新
178,语言学,西北大学,青年基金项目,汉代简牍文字研究,10XJC740002,葛红丽
179,语言学,西北大学,青年基金项目,东汉砖文语法研究,10XJC740007,周建姣
180,语言学,西南大学,青年基金项目,甲骨卜辞量范畴研究,10XJC740001,邓飞
181,哲学,贵州大学,青年基金项目,博弈论与伦理学,10XJC720002,陆劲松
182,哲学,宁夏大学,青年基金项目,伊本.赫勒敦的社会历史哲学思想研究,10XJC720001,冯杰文
183,哲学,陕西师范大学,青年基金项目,牟宗三美学的自由观念研究,10XJC720003,唐圣
184,政治学,贵州大学,青年基金项目,在历史的缠绕中理解思想：政治思想史研究方法论探讨,10XJC810003,黄其松
185,政治学,西华师范大学,青年基金项目,党内民主与人民民主互动机制研究,10XJC810004,尹学朋
186,政治学,西南财经大学,青年基金项目,俄国近代自由主义：不结果实的精神之花,10XJC810001,郭文
187,政治学,云南大学,青年基金项目,西南边疆地区山地白族妇女的有序政治参与研究,10XJC810002,贺琳凯
188,中国文学,大理学院,规划基金项目,"云南民族文学与地域文化关系研究——以大理白族文学发
展与民族文化关系研究为例证",10XJA751001,邓家鲜
189,中国文学,乐山师范学院,规划基金项目,英语世界的郭沫若研究,10XJA751005,杨玉英
190,中国文学,西北大学,规划基金项目,"陕西地域文化和文学关系研究--以陕西籍文人及其文学作
品为关照主体",10XJA751002,方蕴华
191,中国文学,西北民族大学,规划基金项目,关陇多民族文化背景下的北周文学研究,10XJA751003,高人雄
192,中国文学,重庆三峡学院,规划基金项目,红色经典与影视艺术关系研究,10XJA751004,申载春
193,中国文学,重庆师范大学,规划基金项目,现代中国古典主义“新诗”理论研究,10XJA751006,赵黎明
194,中国文学,成都理工大学,青年基金项目,宋代进士考试与文学综论,10XJC751007,许瑶丽
195,中国文学,成都学院,青年基金项目,中国文学经典研究的西方视野转换,10XJC751008,殷晓燕
196,中国文学,内蒙古师范大学,青年基金项目,蒙古族古代文学审美意识研究,10XJC751004,娜仁高娃
197,中国文学,四川大学,青年基金项目,西方互文性理论对中国的影响,10XJC751009,赵渭绒
198,中国文学,西北大学,青年基金项目,《唐才子传》之传体诗学研究,10XJC751001,王松涛
199,中国文学,西北大学,青年基金项目,"唐宋转型视域下女性叙写的嬗变——以女性物事为中心的
研究",10XJC751006,田苗
200,中国文学,西华师范大学,青年基金项目,儒学与魏晋南北朝文学互动关系研究,10XJC751005,孙宝
201,中国文学,西南大学,青年基金项目,隋唐五代谶文学研究,10XJC751010,周睿
202,中国文学,云南财经大学,青年基金项目,傣族文学《召树屯（孔雀公主）》百年嬗变研究,10XJC751002,陈孟云
203,中国文学,云南大学,青年基金项目,少数民族神话的传承问题研究——以云南地区为例,10XJC751003,黄静华
204,宗教学,甘肃民族师范学院,规划基金项目,"藏传佛教学经人员教育及管理制度研究——以拉卜楞寺为
例",10XJA730001,房继荣
205,宗教学,乐山师范学院,规划基金项目,道教术语英译研究,10XJA730002,何立芳
206,宗教学,楚雄师范学院,青年基金项目,"多民族共聚地区宗教和谐现状与新农村建设对策研究——
以云南省为例",10XJC730001,曾豪杰
207,宗教学,四川大学,青年基金项目,南宋“《中庸》学”宗教性诠释研究,10XJC730002,麻尧宾
