0,1,2,3,4,5,6
31,语言学,"语料库批评话语分析视角下海合会国家主流英文媒体涉
华新闻报道研究",青年基金项目,20XJC740001,胡晓静,西安外国语大学
32,语言学,基于层级-互动的构式语法与汉语动结式的论元实现研究,青年基金项目,20XJC740002,姜灿中,西南大学
33,语言学,基于语体差异的秦汉简帛虚词研究,青年基金项目,20XJC740007,郑邦宏,西南大学
34,中国文学,《三边赋》整理与研究,规划基金项目,20XJA751003,李军,甘肃农业大学
35,中国文学,"香港文学历史化中的有关问题研究——以《香港文学大
系一九一九—一九四九》为中心",规划基金项目,20XJA751004,邱慧婷,广西师范大学
36,中国文学,黄河流域伏羲神话调查研究,规划基金项目,20XJA751008,余粮才,天水师范学院
37,中国文学,《史记》评点史研究,规划基金项目,20XJA751005,王晓红,渭南师范学院
38,中国文学,中国古代采诗制度与采诗活动研究,规划基金项目,20XJA751006,王志清,"西安电子科技大
学"
39,中国文学,他者建构与自我观照：古代小说异族番邦书写研究,规划基金项目,20XJA751007,许勇强,"西安电子科技大
学"
40,中国文学,清末民初文明戏话语研究（1899-1920）,规划基金项目,20XJA751002,傅学敏,西华师范大学
41,中国文学,“新批评”戏剧批评研究,规划基金项目,20XJA751001,付飞亮,西南大学
42,中国文学,"改革开放40年以来中国多民族文学发展与社会思潮变迁
研究",规划基金项目,20XJA751009,郑立峰,玉林师范学院
43,中国文学,"保钓运动影响下台湾文学思潮的转折、发展及演进研究
（1970-2020）",青年基金项目,20XJC751007,周之涵,重庆工商大学
44,中国文学,"“交谈理论”视阈下的托马斯·默顿与中国文化关系研
究",青年基金项目,20XJC751003,李侠,陕西师范大学
45,中国文学,“汉字文化圈”视野下的国语运动研究,青年基金项目,20XJC751004,欧阳月姣,四川大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
46,中国文学,"纪实、证道与想象：道教神仙文化书写的分化与互动研
究",青年基金项目,20XJC751002,李蕊芹,"西安电子科技大
学"
47,中国文学,诗学史视野中的南宋书院考论,青年基金项目,20XJC751001,董晨,西安外国语大学
48,中国文学,域外作家延安书写的史料整理及研究,青年基金项目,20XJC751006,王鑫,西安外国语大学
49,中国文学,日常生活史视域下的唐诗名物研究,青年基金项目,20XJC751005,田苗,西北大学
50,外国文学,英国文艺复兴时期文学中的中国形象研究,青年基金项目,20XJC752001,汤平,四川大学
51,艺术学,"海上丝绸之路背景下两广地区日用陶瓷的发展与创新研
究（1949-2019）",规划基金项目,20XJA760002,邓海莲,广西财经学院
52,艺术学,中国古代艺术风格范畴关键词研究,规划基金项目,20XJA760005,张兰芳,海南师范大学
53,艺术学,裕固族民间美术传承保护与开发研究,规划基金项目,20XJA760001,陈文福,河西学院
54,艺术学,多民族文化交流互鉴背景下的河西古代音乐史及研究,规划基金项目,20XJA760004,王文仁,河西学院
55,艺术学,世界先锋纪录片研究,规划基金项目,20XJA760007,周兰,四川大学
56,艺术学,审美文化史视野下的中国电影音乐研究（1978—2018）,规划基金项目,20XJA760006,赵涛,西北大学
57,艺术学,我国非物质文化遗产保护话语及其执行力研究,规划基金项目,20XJA760003,邓萍,西南大学
58,艺术学,民国书局对戏曲的影响研究,青年基金项目,20XJC760001,廖华,南宁师范大学
59,历史学,近代英国阅读文化研究,规划基金项目,20XJA770001,石强,陇东学院
60,历史学,延安时期《解放日报》目录资料整理研究,规划基金项目,20XJA770002,王飞,陇东学院
61,历史学,清代基层治理中的“文书下乡”问题研究,规划基金项目,20XJA770003,郑金刚,西北大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
62,历史学,日常生活史视野下的十六国北朝华夏化转型研究,青年基金项目,20XJC770002,黄桢,四川大学
63,历史学,法国外交档案所记川渝抗战史料研究（1937-1945）,青年基金项目,20XJC770001,陈帆,四川师范大学
64,历史学,黄河流域果园农业文化遗产农法体系研究,青年基金项目,20XJC770004,卫丽,"西北农林科技大
学"
65,历史学,近代珠江沿岸城市发展研究（1840-1945）,青年基金项目,20XJC770003,陆雨思,西南财经大学
66,历史学,西汉近臣与政局研究,青年基金项目,20XJC770005,张光晗,咸阳师范学院
67,考古学,陕北卧虎湾墓地考古发掘资料整理与研究,青年基金项目,20XJC780001,同杨阳,西北大学
68,经济学,"全球价值链视角下中美贸易真实利益测度、贸易摩擦影
响与突围路径研究",规划基金项目,20XJA790002,段小梅,重庆工商大学
69,经济学,"政府研发资助对民营企业创新融资的影响效应与路径优
化研究",规划基金项目,20XJA790003,胡永平,重庆理工大学
70,经济学,"基于HANK-DSGE模型的资产价格波动背景下货币政策与宏
观审慎政策协调机制研究",规划基金项目,20XJA790006,王宏涛,西安邮电大学
71,经济学,"新农人绿色创业绩效评价及影响机理研究——基于创业
生态系统视角",规划基金项目,20XJA790005,马红玉,"西北农林科技大
学"
72,经济学,"农村劳动力人力资本提升、贫困代际传递与教育减贫政
策研究",规划基金项目,20XJA790001,陈国强,西北师范大学
73,经济学,2020年后村域产业内发动力增强的机制与政策研究,规划基金项目,20XJA790008,杨小东,西华师范大学
74,经济学,税收驱动小微企业内生发展的实证研究与政策设计,规划基金项目,20XJA790004,吕敏,西南财经大学
75,经济学,资本市场治理“官商身份转换”公司问题研究,规划基金项目,20XJA790007,吴风云,西南交通大学
76,经济学,“后脱贫时代”武陵山片区防止返贫问题研究,青年基金项目,20XJC790009,杨婵,吉首大学
77,经济学,农村创业带动乡村振兴的效果、模式与实现路径研究,青年基金项目,20XJC790012,张怀英,吉首大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
78,经济学,"异质性视角下西部地区农村产业融合对贫困减缓的影响
研究",青年基金项目,20XJC790010,杨歌谣,"柳州职业技术学
院"
79,经济学,"高质量发展景下3PLs服务能力对绩效的传导路径及提升
对策研究",青年基金项目,20XJC790015,郑广文,陕西科技大学
80,经济学,"高质量脱贫背景下气候灾害致贫返贫机理与农户生计韧
性提升对策研究",青年基金项目,20XJC790002,刘杰,陕西师范大学
81,经济学,"人力资本配置偏向金融部门对中国经济增长的影响机制
及治理对策研究",青年基金项目,20XJC790005,毛毅,西安石油大学
82,经济学,基于双重价值链视角的中国制造业升级研究,青年基金项目,20XJC790007,王石,西安外国语大学
83,经济学,"语言特质与跨文化人才培养对“一带一路”贸易畅通的
影响机制研究",青年基金项目,20XJC790013,张雨微,西安外国语大学
84,经济学,粘性信息部门异质性与中国产业发展研究,青年基金项目,20XJC790014,赵新伟,西北政法大学
85,经济学,地方政府关联债务风险演化结构和传染规律研究,青年基金项目,20XJC790001,黄海波,西南财经大学
86,经济学,空间重构、资源错配与农业生产率增长动能转换研究,青年基金项目,20XJC790004,卢飞,西南财经大学
87,经济学,西部地区工业化的历史逻辑与发展战略研究,青年基金项目,20XJC790008,王鑫,西南财经大学
88,经济学,通货膨胀趋势、货币政策与中国宏观经济研究,青年基金项目,20XJC790011,张博,西南财经大学
89,经济学,"融资融券机制对股市定价效率影响的研究——基于账户
风险和市场情绪的视角",青年基金项目,20XJC790016,朱光伟,西南财经大学
90,经济学,"长江经济带旅游业生态效率测度、驱动机制与提升路径
研究",青年基金项目,20XJC790006,时朋飞,西南大学
91,经济学,"性别数字鸿沟对竞争意愿性别差异的影响研究——基于
竞争博弈真实劳动实地实验",青年基金项目,20XJC790003,刘盈曦,云南财经大学
92,管理学,云南少数民族农户生计能力持续提升的动力机制研究,规划基金项目,20XJA630002,杨红娟,昆明理工大学
93,管理学,"面向云制造的供应链协调机制与运作策略研究——基于
产品服务融合视角",规划基金项目,20XJA630001,和征,西安工程大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
94,管理学,社会公平视域下农民工幸福感测度与提升机制研究,规划基金项目,20XJA630004,周恩毅,"西安建筑科技大
学"
95,管理学,"基于研发网络级联失效模型的节点重要度评估及重要节
点保护策略研究",规划基金项目,20XJA630003,张延禄,西北工业大学
96,管理学,"突发性产出下考虑资金约束及行为偏好农户的融资策略
与协同治理研究",青年基金项目,20XJC630007,王永龙,重庆工商大学
97,管理学,农业社会化服务体系和互联网融合机制创新研究,青年基金项目,20XJC630012,周广竹,"重庆工商大学融
智学院"
98,管理学,职场包容氛围：本土化概念、测量与实施效果机制研究,青年基金项目,20XJC630011,章璐璐,重庆邮电大学
99,管理学,"工作-家庭冲突对体验型和实物型消费的影响研究：原因
、过程与边界",青年基金项目,20XJC630004,马建峰,兰州大学
100,管理学,"动力还是压力——挑战性压力源双效应的心理机制和个
体差异研究",青年基金项目,20XJC630005,马捷,兰州大学
101,管理学,可行能力视阈下深度贫困地区健康贫困治理研究,青年基金项目,20XJC630002,黄国武,四川大学
102,管理学,多层次的用户和产品网络模型的构建及演化规律的研究,青年基金项目,20XJC630003,罗鹏,四川大学
103,管理学,"群体盲思还是集体智慧——非常规突发事件下情绪领导
力对应急决策有效性的影响机理研究",青年基金项目,20XJC630010,张云翌,西安科技大学
104,管理学,"员工从创造力到创新——资源基础理论微观视角下领导
者的影响研究",青年基金项目,20XJC630001,丁琳,西安外国语大学
105,管理学,共享住宿服务场景下的量表开发和效应评估研究,青年基金项目,20XJC630008,徐晓炜,西南财经大学
106,管理学,"民营科技企业基础研究中的印记效应研究：表现、机理
与干预",青年基金项目,20XJC630006,王容宽,西南大学
107,管理学,"服务型制造环境下服务质量对顾客参与行为的影响机理
研究",青年基金项目,20XJC630009,杨晓曦,西南石油大学
108,法学,民企发展视野下的非法吸收公众存款罪控制适用研究,规划基金项目,20XJA820001,石奎,西华大学
109,社会学,社会互动对城乡家庭商业养老保险需求影响研究,规划基金项目,20XJA840001,吴玉锋,西北大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
110,社会学,"广西农民画民族认同与社会变迁的视觉修辞研究(1949-
2019)",青年基金项目,20XJC840002,王莉,"桂林电子科技大
学"
111,社会学,西部地区医患关系的本土批评话语分析研究,青年基金项目,20XJC840001,何龙韬,西南财经大学
112,社会学,严复“群学”思想及其当代价值研究,青年基金项目,20XJC840003,杨玲,西南政法大学
113,"民族学与文化
学",大理国写本佛经汉文白语俗字研究,规划基金项目,20XJA850001,魏启君,云南财经大学
114,"民族学与文化
学","右江流域壮族吉祥物麽乜及其内部填充草药民族植物学
研究",青年基金项目,20XJC850001,张红参,右江民族医学院
115,"新闻学与传播
学","中国国家文化形象在构建中国-东盟命运共同体中的传播
路径研究",规划基金项目,20XJA860001,申雪凤,广西艺术学院
116,"新闻学与传播
学","低生育率背景下婴幼儿家庭养育的互联网社会支持体系
构建研究",青年基金项目,20XJC860001,辛文娟,四川外国语大学
117,"图书馆、情报
与文献学",区块链信任机制下医疗大数据共享模式研究,规划基金项目,20XJA870001,向新银,西安财经大学
118,"图书馆、情报
与文献学","铸牢中华民族共同体意识背景下的西部民族地区中小学
图书馆建设研究",青年基金项目,20XJC870001,亢琦,内蒙古科技大学
119,"图书馆、情报
与文献学","时序动态视角下基于密度算子的学者学术影响力跨学科
评价方法研究",青年基金项目,20XJC870002,舒予,四川大学
120,教育学,学科核心素养导向下的单元学习评价研究,规划基金项目,20XJA880005,熊梅,贵州师范大学
121,教育学,我国超大规模大学组织绩效研究,规划基金项目,20XJA880004,罗华陶,湖北民族大学
122,教育学,区域民办高职院校产教社融创发展研究,规划基金项目,20XJA880003,方晓田,四川外国语大学
123,教育学,百年中国教育哲学思想史研究,规划基金项目,20XJA880002,樊改霞,西北师范大学
124,教育学,权利视角下的学校治理变革研究,规划基金项目,20XJA880006,杨挺,西南大学
125,教育学,农村小学全科教师胜任力研究,规划基金项目,20XJA880001,陈庆文,玉林师范学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
126,教育学,"空间异质性视角下云南边疆民族地区教育精准扶贫绩效
评价研究",规划基金项目,20XJA880007,张焱,云南农业大学
127,教育学,"西部地区中小学校长胜任力模型的构建与验证——以云
南为例",规划基金项目,20XJA880008,郑勤红,云南师范大学
128,教育学,"武陵山连片特困区乡村教师专业生活的困境与校本支持
研究",青年基金项目,20XJC880008,张丽雅,长江师范学院
129,教育学,义务教育统编教材《道德与法治》使用研究,青年基金项目,20XJC880007,姚翠薇,成都师范学院
130,教育学,"新中国成立70周年学前教育发展的历史阶段与经验特征
研究",青年基金项目,20XJC880005,刘小红,"重庆第二师范学
院"
131,教育学,小学家校共育工作标准及其指标测度研究,青年基金项目,20XJC880009,朱永永,"重庆第二师范学
院"
132,教育学,西部农村中小学生抗逆指数建构及应用研究,青年基金项目,20XJC880003,金松丽,重庆文理学院
133,教育学,"“第三空间”理论视角下“一带一路”沿线国家来华留
学生跨文化适应机制研究",青年基金项目,20XJC880006,杨元妍,"桂林航天工业学
院"
134,教育学,"基于OBE理念的西部地区应用型本科院校人才培养模式改
革与实践研究",青年基金项目,20XJC880001,方宁兰,兰州城市学院
135,教育学,"“大学-小学”教师共同体协同培养小学卓越教师的机制
研究",青年基金项目,20XJC880004,刘冲,四川师范大学
136,教育学,援南苏丹小学数学课程标准研制探析研究,青年基金项目,20XJC880002,胡源艳,玉林师范学院
137,心理学,互联网时代青少年危险行为产生的心理机制研究,规划基金项目,20XJA190002,胡春梅,重庆文理学院
138,心理学,西南民族地区老年人有关老化问题研究,规划基金项目,20XJA190001,常保瑞,广西师范大学
139,心理学,焦虑影响行为控制的认知神经机制研究,青年基金项目,20XJC190002,肖宵,重庆医科大学
140,心理学,"健康中国视角下青少年问题性移动媒体使用行为的风险
评估与预防机制研究",青年基金项目,20XJC190001,姜永志,内蒙古民族大学
141,统计学,"基于临床试验大数据的条件势的贝叶斯无效分析的基础
研究",青年基金项目,20XJC910001,张应应,重庆大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
142,"港澳台问题研
究","港澳台地区与大陆内地经济融合度与依存度的量化分析
研究",规划基金项目,20XJAGAT001,陈瑞明,百色学院
143,国际问题研究,"CAFTA升级视域下中国制造业服务化的发展研究：驱动机
理、壁垒与政策建议",规划基金项目,20XJAGJW001,陈秀莲,广西大学
144,"交叉学科/综合
研究",大数据资产的定价机理、方法和规范研究,规划基金项目,20XJAZH007,刘枬,重庆交通大学
145,"交叉学科/综合
研究",公平与效率视角下城市生态用地资源的测度及优化研究,规划基金项目,20XJAZH002,戴技才,重庆师范大学
146,"交叉学科/综合
研究",红西路军妇女抗日先锋团研究,规划基金项目,20XJAZH004,蒋超,河西学院
147,"交叉学科/综合
研究",先秦“德”观念的演变及其思想史维度研究,规划基金项目,20XJAZH008,孙董霞,兰州文理学院
148,"交叉学科/综合
研究",牧户经营对中蒙连片草原生态保护作用研究,规划基金项目,20XJAZH003,恩和,内蒙古大学
149,"交叉学科/综合
研究",抗战时期中国外交与战后国际秩序研究,规划基金项目,20XJAZH011,吴兵,四川外国语大学
150,"交叉学科/综合
研究",甘肃省民族地区生态经济状况及风险评估研究,规划基金项目,20XJAZH006,刘华,西北民族大学
151,"交叉学科/综合
研究","基于多态图谱重构的农村电子商务数据服务驱动模式研
究",规划基金项目,20XJAZH010,王征,西南财经大学
152,"交叉学科/综合
研究","基于统计机器学习的先进轨道交通装备全寿命周期可靠
性分析方法研究",规划基金项目,20XJAZH009,唐家银,西南交通大学
153,"交叉学科/综合
研究","丝路经济带核心区背景下南疆绿洲城市空间演化机制及
规划策略研究",规划基金项目,20XJAZH012,于洋,西南交通大学
154,"交叉学科/综合
研究","多多益善还是适可而止——跨界联名产品的品牌联名效
应、稀缺感知及消费意愿研究",规划基金项目,20XJAZH013,张毅,西南政法大学
155,"交叉学科/综合
研究","新型城镇化背景下滇中城市群生态用地重要性识别与格
局优化研究",规划基金项目,20XJAZH005,雷冬梅,云南财经大学
156,"交叉学科/综合
研究",人工智能美学中艺术本质、情感表达等相关问题研究,规划基金项目,20XJAZH014,赵树军,云南民族大学
157,"交叉学科/综合
研究",中国古代医家地理分布的演变机理研究,规划基金项目,20XJAZH001,陈守聪,云南中医药大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
158,"交叉学科/综合
研究","全球竞争视角下“5G+”驱动的城市交通决策与治理创新
研究：理论与应用",青年基金项目,20XJCZH011,姚振兴,长安大学
159,"交叉学科/综合
研究","基于弹性理论的含集群高铁负荷的高渗透风电并网系统
风险评估与防控研究",青年基金项目,20XJCZH004,胡萍,成都医学院
160,"交叉学科/综合
研究",经学大师廖平治医研究,青年基金项目,20XJCZH007,王丽,成都中医药大学
161,"交叉学科/综合
研究",西部民族贫困地区乡村人居环境演变及微观机制研究,青年基金项目,20XJCZH001,安佑志,重庆理工大学
162,"交叉学科/综合
研究",乡村治理机制创新中的法律风险研究,青年基金项目,20XJCZH008,王振标,广西大学
163,"交叉学科/综合
研究",乡村旅游振兴背景下民族村寨地方意义流变及管理研究,青年基金项目,20XJCZH003,蔡溢,贵州财经大学
164,"交叉学科/综合
研究","“旅游+非遗+扶贫”背景下西部民族社区地方意义重构
与优化治理研究",青年基金项目,20XJCZH010,杨洋,贵州师范大学
165,"交叉学科/综合
研究","基础设施周边区域绿色化发展的公共政策研究——以海
南环岛高铁为例",青年基金项目,20XJCZH009,熊昌盛,海南大学
166,"交叉学科/综合
研究",以人与环境关系为中心的海南古代医药卫生史研究,青年基金项目,20XJCZH013,余泱川,海南医学院
167,"交叉学科/综合
研究",融合语言学知识的蒙汉无监督机器翻译关键技术研究,青年基金项目,20XJCZH002,包乌格德勒,"呼和浩特民族学
院"
168,"交叉学科/综合
研究",新世纪以来中医药文化影视传播研究,青年基金项目,20XJCZH015,张黎,陕西中医药大学
169,"交叉学科/综合
研究",唐宋砖石墓葬及塔幢的仿木技术与设计方法研究,青年基金项目,20XJCZH014,喻梦哲,"西安建筑科技大
学"
170,"交叉学科/综合
研究","生态型土地整治项目中农户认知偏差、绩效差异与管理
对策研究——以延安市为例",青年基金项目,20XJCZH006,李想,"西北农林科技大
学"
171,"交叉学科/综合
研究","基于多数据源的集中连片特困地区贫困农户返贫风险预
警机制研究",青年基金项目,20XJCZH005,李涛,西南大学
172,"交叉学科/综合
研究",基于逻辑的定理库自动演绎推理研究,青年基金项目,20XJCZH016,钟小梅,西南交通大学
173,"交叉学科/综合
研究","“一带一路”建设中的教育交流合作研究——新中国成
立70年来华留学教育视角",青年基金项目,20XJCZH012,余江英,"云南国防工业职
业技术学院"
