0,1,2,3,4,5,6
37,"马克思主义/思
想政治教育","共同富裕进程中农村基层党组织对农民精神生活的价值
引领研究",规划基金项目,22YJA710025,聂家华,曲阜师范大学
38,"马克思主义/思
想政治教育","延安时期中国共产党初步探索现代化理论及其历史地位
研究",规划基金项目,22YJA710053,张晓燕,陕西师范大学
39,"马克思主义/思
想政治教育",大学生网络社群道德观建构与实现路径研究,规划基金项目,22YJA710026,申双花,邵阳学院
40,"马克思主义/思
想政治教育","新时代中国共产党强化意识形态领导权的理论建构和实
践路径研究",规划基金项目,22YJA710005,杜芳,深圳职业技术学院
41,"马克思主义/思
想政治教育","当代隐性意识形态深度解析及对我国主流意识形态建设
的启示研究",规划基金项目,22YJA710009,姜浩,石家庄学院
42,"马克思主义/思
想政治教育",中国共产党历史自信基本问题研究,规划基金项目,22YJA710055,赵书昭,天津科技大学
43,"马克思主义/思
想政治教育",数字时代高校精准思政的要素谱系与运行机理研究,规划基金项目,22YJA710022,刘润,同济大学
44,"马克思主义/思
想政治教育","“一站式”学生社区综合治理模式建设理论逻辑与实践
路径研究",规划基金项目,22YJA710015,李芳,西北政法大学
45,"马克思主义/思
想政治教育",新时代高校党建育人机制研究,规划基金项目,22YJA710018,李晓娟,西南大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
46,"马克思主义/思
想政治教育",铸魂固本：红色基因深度融入高校课程思政研究,规划基金项目,22YJA710045,杨翠娟,"盐城幼儿师范高等
专科学校"
47,"马克思主义/思
想政治教育",中央苏区时期“党管人才”的制度设计与实践探索研究,规划基金项目,22YJA710049,张锋,扬州大学
48,"马克思主义/思
想政治教育","新时代我国意识形态治理体系高质量发展研究——基于
场域理论和权能运行理论双重视野",规划基金项目,22YJA710013,李昌祖,"义乌工商职业技术
学院"
49,"马克思主义/思
想政治教育",云南边境地区民众国防意识培育研究,规划基金项目,22YJA710047,杨莹,云南师范大学
50,"马克思主义/思
想政治教育","中国共产党在西南联大的思想政治工作及其当代价值研
究",规划基金项目,22YJA710057,朱俊,云南师范大学
51,"马克思主义/思
想政治教育",新时代高校意识形态话语权提升路径研究,规划基金项目,22YJA710031,王冬梅,枣庄学院
52,"马克思主义/思
想政治教育",新时代社会心理建设研究,规划基金项目,22YJA710040,王月琴,浙江海洋大学
53,"马克思主义/思
想政治教育",马克思生态思想的理论形态及逻辑演进研究,规划基金项目,22YJA710048,俞田荣,浙江农林大学
54,"马克思主义/思
想政治教育",中国共产党延安时期青年理想信念教育研究,规划基金项目,22YJA710028,童卫丰,浙江师范大学
55,"马克思主义/思
想政治教育",时代新人背景下大学生积极社会心态培育研究,规划基金项目,22YJA710039,王延隆,浙江中医药大学
56,"马克思主义/思
想政治教育",中国共产党思想政治教育历史经验研究,规划基金项目,22YJA710021,刘爱玲,"中国社会科学院大
学"
57,"马克思主义/思
想政治教育",以“妇女”概念为中心的中国共产党革命话语研究,规划基金项目,22YJA710033,王克霞,"中国石油大学（华
东）"
58,"马克思主义/思
想政治教育",平台经济和谐劳动关系的伦理构建研究,规划基金项目,22YJA710004,丁瑞莲,中南大学
59,"马克思主义/思
想政治教育","马克思主义生态正义观视域下城乡空间融合创新机制研
究",青年基金项目,22YJC710079,徐玉祺,安徽农业大学
60,"马克思主义/思
想政治教育",英国马克思主义国家理论研究,青年基金项目,22YJC710018,郭丁,北京大学
61,"马克思主义/思
想政治教育",马克思东方社会理论视域下中国式现代化道路研究,青年基金项目,22YJC710087,袁雷,北京工商大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
62,"马克思主义/思
想政治教育",新民主主义话语体系的生成逻辑和经验启示研究,青年基金项目,22YJC710030,孔娜,北京邮电大学
63,"马克思主义/思
想政治教育",合作治理视域下共同富裕实现路径研究,青年基金项目,22YJC710013,杜熙,长安大学
64,"马克思主义/思
想政治教育",数字时代的意识形态风险防范研究,青年基金项目,22YJC710005,陈方芳,长沙理工大学
65,"马克思主义/思
想政治教育",规模性返贫风险及其精准化治理研究,青年基金项目,22YJC710035,李现总,常州大学
66,"马克思主义/思
想政治教育",新时代党内请示报告制度建设研究,青年基金项目,22YJC710085,俞念胜,池州学院
67,"马克思主义/思
想政治教育",新时代中国共产党推进共同富裕的实践创新模式研究,青年基金项目,22YJC710032,李红娟,重庆文理学院
68,"马克思主义/思
想政治教育","新时代意识形态领域全局性、根本性转变及基本经验研
究",青年基金项目,22YJC710076,肖唤元,大连理工大学
69,"马克思主义/思
想政治教育",农村共同富裕协同发展机制及路径研究,青年基金项目,22YJC710015,冯茹,大连外国语大学
70,"马克思主义/思
想政治教育",大学生网络亚文化现象的生成及教育引导研究,青年基金项目,22YJC710089,张贝,东北大学
71,"马克思主义/思
想政治教育",西方马克思主义资本主义现代性批判理路研究,青年基金项目,22YJC710060,孙颖,东北师范大学
72,"马克思主义/思
想政治教育",高校一体推进“三不腐”的成效评价及路径优化研究,青年基金项目,22YJC710062,唐诗,东北师范大学
73,"马克思主义/思
想政治教育",新时代高校思政课程体系的内在逻辑与科学优化研究,青年基金项目,22YJC710063,王爱莲,东北师范大学
74,"马克思主义/思
想政治教育","新时代马克思主义基本原理同中华优秀传统文化相结合
的内在机理研究",青年基金项目,22YJC710091,张楠,东北师范大学
75,"马克思主义/思
想政治教育",新时代马克思主义劳动话语体系建构研究,青年基金项目,22YJC710075,吴荣,东华大学
76,"马克思主义/思
想政治教育","习近平总书记关于英雄的重要论述融入高校思想政治理
论课教育教学研究",青年基金项目,22YJC710026,黄戈林,对外经济贸易大学
77,"马克思主义/思
想政治教育",《资本论》及其手稿中的时间哲学研究,青年基金项目,22YJC710039,刘少明,复旦大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
78,"马克思主义/思
想政治教育",政治仪式的意识形态功能研究,青年基金项目,22YJC710040,刘伟兵,复旦大学
79,"马克思主义/思
想政治教育",《关于若干历史问题的决议》版本比较和评析研究,青年基金项目,22YJC710097,周兵,广东工业大学
80,"马克思主义/思
想政治教育","新时代高校思想政治理论课教师文化影响力提升策略研
究",青年基金项目,22YJC710099,朱海,广西大学
81,"马克思主义/思
想政治教育",新时代中国特色社会主义民生话语体系建构研究,青年基金项目,22YJC710077,肖玉元,贵州财经大学
82,"马克思主义/思
想政治教育",全媒体时代网络意识形态风险生成机理及治理路径研究,青年基金项目,22YJC710034,李佳,哈尔滨工业大学
83,"马克思主义/思
想政治教育",大数据时代青年网络群体极化的舆论引导机制研究,青年基金项目,22YJC710090,张会来,哈尔滨理工大学
84,"马克思主义/思
想政治教育",新时代网络舆论场意识形态风险精准治理研究,青年基金项目,22YJC710009,陈志丹,韩山师范学院
85,"马克思主义/思
想政治教育","习近平总书记关于社会主义建设者和接班人重要论述的
理论体系和价值意蕴研究",青年基金项目,22YJC710046,马鑫,河北经贸大学
86,"马克思主义/思
想政治教育",新时代中国共产党政治能力建设研究,青年基金项目,22YJC710094,张银霞,河南财经政法大学
87,"马克思主义/思
想政治教育","习近平总书记关于高校思政课建设的重要论述及其践行
方略研究",青年基金项目,22YJC710038,刘金新,河南工业大学
88,"马克思主义/思
想政治教育",全球科技治理的中国方案及其世界意义研究,青年基金项目,22YJC710080,许晓丽,河南师范大学
89,"马克思主义/思
想政治教育",新时代中国共产党国际形象构建研究,青年基金项目,22YJC710083,杨婷,湖北大学
90,"马克思主义/思
想政治教育",毛泽东图像的政治文化意蕴研究,青年基金项目,22YJC710001,包志国,湖南大学
91,"马克思主义/思
想政治教育","屈原文化融入新时代高校思想政治教育的价值及路径研
究",青年基金项目,22YJC710055,申晓丽,湖南理工学院
92,"马克思主义/思
想政治教育",“人民至上”引领新时代医学生德育的实践路径研究,青年基金项目,22YJC710027,黄河,湖南中医药大学
93,"马克思主义/思
想政治教育","人类命运共同体视域下人类共同价值对“普世价值”的
多重超越研究",青年基金项目,22YJC710053,秦志龙,华中师范大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
94,"马克思主义/思
想政治教育",党和国家监督体系融入国家治理体系的机理与路径研究,青年基金项目,22YJC710061,谭家超,华中师范大学
95,"马克思主义/思
想政治教育","空间理论视域下易地扶贫搬迁社区青少年精神生活问题
研究",青年基金项目,22YJC710069,王寓凡,华中师范大学
96,"马克思主义/思
想政治教育",利用青年热词加强大学生需求表达与价值引导研究,青年基金项目,22YJC710033,李环宇,淮阴工学院
97,"马克思主义/思
想政治教育","列宁经典文本对马克思恩格斯“思想政治教育”概念的
创新发展研究",青年基金项目,22YJC710056,申雪寒,吉林大学
98,"马克思主义/思
想政治教育",内地高校港澳台青年学生思想政治工作研究,青年基金项目,22YJC710045,马素伟,江南大学
99,"马克思主义/思
想政治教育",高校忠诚价值观教育实践与成效评价研究,青年基金项目,22YJC710036,李雨潜,江苏警官学院
100,"马克思主义/思
想政治教育","人工智能时代青年网络意识形态风险生成、识别与治理
研究",青年基金项目,22YJC710017,管秀雪,江苏师范大学
101,"马克思主义/思
想政治教育","新中国成立以来中国共产党反贫困斗争的历史考察及经
验启示研究",青年基金项目,22YJC710074,吴琼,江苏师范大学
102,"马克思主义/思
想政治教育","伟大的历史主动精神转化为大学生责任担当的实现机制
研究",青年基金项目,22YJC710071,文凡,荆楚理工学院
103,"马克思主义/思
想政治教育",传统家规家训中的生态伦理思想及当代价值转化研究,青年基金项目,22YJC710092,张胜强,九江学院
104,"马克思主义/思
想政治教育",生态文明与共同富裕协同推进研究,青年基金项目,22YJC710096,郑海友,丽水学院
105,"马克思主义/思
想政治教育",习近平生态文明思想话语体系研究,青年基金项目,22YJC710002,薄海,辽宁工业大学
106,"马克思主义/思
想政治教育",中国共产党师德话语体系三维建构研究,青年基金项目,22YJC710052,秦苗苗,辽宁师范大学
107,"马克思主义/思
想政治教育","马克思主义中国化“两个结合”的历史演进及其内在逻
辑研究",青年基金项目,22YJC710029,阚亚薇,南京信息工程大学
108,"马克思主义/思
想政治教育",马克思主义城市批判理论及其实践路径研究,青年基金项目,22YJC710042,鲁宝,南京信息工程大学
109,"马克思主义/思
想政治教育",网络政治谣言对大学生政治认同的影响及应对研究,青年基金项目,22YJC710050,钱美玲,南京医科大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
110,"马克思主义/思
想政治教育",新时代边疆地区高校思想政治教育载体多元融合研究,青年基金项目,22YJC710098,周韦力,南宁师范大学
111,"马克思主义/思
想政治教育",慈善文化助力共同富裕的理论逻辑与实现路径研究,青年基金项目,22YJC710037,刘超,宁波财经学院
112,"马克思主义/思
想政治教育",边疆地区中华民族历史观教育研究,青年基金项目,22YJC710064,王佳,普洱学院
113,"马克思主义/思
想政治教育",中国共产党精神谱系演进的唯物史观叙事研究,青年基金项目,22YJC710059,孙倩倩,青岛科技大学
114,"马克思主义/思
想政治教育",21世纪中东欧共产党对社会主义话语体系的重构研究,青年基金项目,22YJC710006,陈凤,山东大学
115,"马克思主义/思
想政治教育",思想政治教育话语权的数字化挑战及应对研究,青年基金项目,22YJC710021,韩巧霞,山东大学
116,"马克思主义/思
想政治教育",全媒体时代中国共产党党建话语建设研究,青年基金项目,22YJC710058,宋美桦,山东大学
117,"马克思主义/思
想政治教育",网络意识形态话语权的图像化建构研究,青年基金项目,22YJC710086,郁有凯,山东大学
118,"马克思主义/思
想政治教育",中国传统天下观的构建、变迁与现代转化研究,青年基金项目,22YJC710067,王若菡,山东科技大学
119,"马克思主义/思
想政治教育",乡村振兴背景下新型农村集体经济发展研究,青年基金项目,22YJC710011,崔超,山东师范大学
120,"马克思主义/思
想政治教育",人工智能时代和谐劳动关系建构路径研究,青年基金项目,22YJC710057,宋洁,山西大学
121,"马克思主义/思
想政治教育",政治仪式中集体记忆的建构与国家认同的强化研究,青年基金项目,22YJC710082,杨绘荣,山西大学
122,"马克思主义/思
想政治教育",新时代中国共产党与世界政党交流合作机制创新研究,青年基金项目,22YJC710010,程晓辰,陕西师范大学
123,"马克思主义/思
想政治教育",风险社会视域下新时代中国特色慈善伦理研究,青年基金项目,22YJC710004,陈东利,上海理工大学
124,"马克思主义/思
想政治教育",马克思恩格斯文明思想及中国意义研究,青年基金项目,22YJC710007,陈雪雪,上海理工大学
125,"马克思主义/思
想政治教育",延安时期中国共产党构建思想政治教育话语体系研究,青年基金项目,22YJC710051,强成文,上海应用技术大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
126,"马克思主义/思
想政治教育",新时代党的意识形态话语权的建构逻辑与提升对策研究,青年基金项目,22YJC710025,侯天佐,上海政法学院
127,"马克思主义/思
想政治教育",新时代中国共产党合作共赢思想的国际传播研究,青年基金项目,22YJC710014,范秀娟,深圳职业技术学院
128,"马克思主义/思
想政治教育",中华农耕文化融入涉农高校思想政治教育研究,青年基金项目,22YJC710068,王颖,沈阳农业大学
129,"马克思主义/思
想政治教育","《资本论》及其手稿中文明形态的哲学阐释与当代价值
研究",青年基金项目,22YJC710048,苗翠翠,四川大学
130,"马克思主义/思
想政治教育",党建引领乡村“三治结合”的体系与路径研究,青年基金项目,22YJC710093,张晓磊,四川大学
131,"马克思主义/思
想政治教育",社会主义核心价值观融入新时代家风家训培育研究,青年基金项目,22YJC710084,于佳,苏州大学
132,"马克思主义/思
想政治教育",新时代中国共产党公共危机治理中的动员机制研究,青年基金项目,22YJC710016,高俊龙,天津理工大学
133,"马克思主义/思
想政治教育",21世纪英美马克思主义的社会主义思想研究,青年基金项目,22YJC710066,王坤,天津商业大学
134,"马克思主义/思
想政治教育",新时代高校劳动教育的现状调查与提升策略研究,青年基金项目,22YJC710031,李成,同济大学
135,"马克思主义/思
想政治教育",中国共产党意识形态的视听叙事策略研究,青年基金项目,22YJC710044,罗红杰,同济大学
136,"马克思主义/思
想政治教育",美国“政治正确”思潮的演变机理研究,青年基金项目,22YJC710049,牛霞飞,同济大学
137,"马克思主义/思
想政治教育",中国式现代化道路研究——浙江温州的历史和经验,青年基金项目,22YJC710028,季子正,温州医科大学
138,"马克思主义/思
想政治教育","铸牢中华民族共同体意识融入大中小学思政课一体化研
究",青年基金项目,22YJC710072,吴冬丽,武汉华夏理工学院
139,"马克思主义/思
想政治教育",中国共产党建构政治符号的百年历程与基本经验研究,青年基金项目,22YJC710065,王军,武汉理工大学
140,"马克思主义/思
想政治教育",延安整风运动中党自我革命的实践与基本经验研究,青年基金项目,22YJC710023,郝丹梅,西安理工大学
141,"马克思主义/思
想政治教育",红色诗词育人的逻辑理路与基本经验研究,青年基金项目,22YJC710070,王云鹏,西安理工大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
142,"马克思主义/思
想政治教育",中国特色共同富裕理论的马克思主义政治哲学阐释研究,青年基金项目,22YJC710008,陈亚丽,西北工业大学
143,"马克思主义/思
想政治教育",“老西藏精神”的时代价值及弘扬路径研究,青年基金项目,22YJC710047,孟祥凤,西藏大学
144,"马克思主义/思
想政治教育",中国共产党现代化话语演变的历史逻辑与现实进路研究,青年基金项目,22YJC710100,朱培丽,新乡医学院
145,"马克思主义/思
想政治教育",老挝凯山·丰威汉思想研究,青年基金项目,22YJC710020,海贤,云南民族大学
146,"马克思主义/思
想政治教育",思想政治教育诠释研究,青年基金项目,22YJC710078,徐益亮,浙大宁波理工学院
147,"马克思主义/思
想政治教育",大数据背景下高校学生组织参与大学治理路径探索研究,青年基金项目,22YJC710043,陆颋浩,浙江财经大学
148,"马克思主义/思
想政治教育",基于马克思主义政治哲学视角的政府数字化治理研究,青年基金项目,22YJC710022,韩艳芳,浙江工商大学
149,"马克思主义/思
想政治教育","马克思主义中国化学术话语体系的演进逻辑及其当代启
示研究",青年基金项目,22YJC710019,郭夏,浙江工业大学
150,"马克思主义/思
想政治教育",列宁意识形态领导权思想及其当代价值研究,青年基金项目,22YJC710024,郝垚丽,郑州大学
151,"马克思主义/思
想政治教育","《1857-1858年经济学手稿》中的异化理论及其当代价
值研究",青年基金项目,22YJC710081,颜惠箭,中国科学技术大学
152,"马克思主义/思
想政治教育",生态文明视域下提升农民振兴乡村的内生主体力量研究,青年基金项目,22YJC710095,张月昕,中国农业大学
153,"马克思主义/思
想政治教育",习近平总书记人类命运共同体理念国际认同研究,青年基金项目,22YJC710054,桑英梓,"中国石油大学（华
东）"
154,"马克思主义/思
想政治教育",中国共产党信仰建设的百年历程与基本经验研究,青年基金项目,22YJC710012,戴庆倩,中国药科大学
155,"马克思主义/思
想政治教育",中国社会科学家联盟构建新民主主义革命话语机制研究,青年基金项目,22YJC710003,常莉,中山大学
156,"马克思主义/思
想政治教育",列斐伏尔的都市性思想研究,青年基金项目,22YJC710041,刘勇,中山大学
157,"马克思主义/思
想政治教育",实现共同富裕的意识形态功能研究,青年基金项目,22YJC710073,吴昊天,中山大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
158,"马克思主义/思
想政治教育","新时代铸牢中华民族共同体意识宣传教育常态化机制研
究",青年基金项目,22YJC710088,袁文华,中山大学
159,"马克思主义/思
想政治教育",新时代中国特色新型高校智库体制机制建设研究,自筹经费项目,22YJE710001,卜琳华,哈尔滨工业大学
160,哲学,“名”视角下的黄老道家哲学研究,规划基金项目,22YJA720015,周晓露,东南大学
161,哲学,新正理派的知识表示和推理研究,规划基金项目,22YJA720001,"Eberhard
Guhe",复旦大学
162,哲学,新现代性视域下中国道路的多维阐释及其当代启示研究,规划基金项目,22YJA720004,刘芳,华东理工大学
163,哲学,气候伦理研究：诠释、规范与方法,规划基金项目,22YJA720010,王韬洋,华东师范大学
164,哲学,基于《北溪字义》的朱子哲学范畴研究,规划基金项目,22YJA720003,冯兵,华侨大学
165,哲学,中国缘情美学史研究,规划基金项目,22YJA720014,赵琼琼,昆明理工大学
166,哲学,当代自由意志的自然主义解释研究,规划基金项目,22YJA720006,宋尚玮,山西大学
167,哲学,量子引力理论中的形而上学问题研究,规划基金项目,22YJA720013,赵丹,山西大学
168,哲学,相容论与无意志的道德责任研究,规划基金项目,22YJA720008,苏德超,武汉大学
169,哲学,葛兰西的国家治理理论及其中国启示研究,规划基金项目,22YJA720012,吴昕炜,武汉大学
170,哲学,霍布斯《论人》的翻译与研究,规划基金项目,22YJA720009,唐学亮,西安交通大学
171,哲学,斯宾格勒历史哲学的美学意蕴及其当代价值研究,规划基金项目,22YJA720011,吴时红,浙江财经大学
172,哲学,德勒兹符号政治哲学研究,规划基金项目,22YJA720002,崔增宝,郑州大学
173,哲学,"西方自然哲学与中国哲学在晚明的相遇——《寰有诠》
研究（1628年）",规划基金项目,22YJA720005,梅谦立,中山大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
174,哲学,西方光之美学思想史研究,规划基金项目,22YJA720007,宋旭红,中央民族大学
175,哲学,“分物”理论视域下战国秦汉道家的道物关系研究,青年基金项目,22YJC720003,黄晨曦,安徽大学
176,哲学,金岳霖人生哲学研究,青年基金项目,22YJC720023,赵庆灿,安阳师范学院
177,哲学,儒学日本化进程研究,青年基金项目,22YJC720009,刘莹,北京大学
178,哲学,公众科学视角下的健康自由意志主义研究,青年基金项目,22YJC720011,潘龙飞,北京大学
179,哲学,"“主体性”视域中的象山心学与中国古典美学的现代转
型研究",青年基金项目,22YJC720006,李增杰,滨州学院
180,哲学,二十世纪西方情感主义伦理思想研究,青年基金项目,22YJC720016,汤波兰,长江大学
181,哲学,叙事医学伦理思想基础研究,青年基金项目,22YJC720002,郭笑雨,重庆医科大学
182,哲学,后人类时代技术伦理的诠释学问题研究,青年基金项目,22YJC720025,郑艳艳,大连民族大学
183,哲学,杨慎子学著述的文献整理与综合研究,青年基金项目,22YJC720013,孙德贤,湖北文理学院
184,哲学,基于唯物史观的事件哲学方法论研究,青年基金项目,22YJC720014,孙琳,南京农业大学
185,哲学,诠释学视域下数学证明的构造机理研究,青年基金项目,22YJC720008,刘伟伟,山西大学
186,哲学,后期维特根斯坦数学哲学进阶研究,青年基金项目,22YJC720010,梅杰吉,山西大学
187,哲学,萨特伦理学思想研究,青年基金项目,22YJC720001,崔昕昕,天津商业大学
188,哲学,清代明堂学史研究,青年基金项目,22YJC720020,徐峰,无锡科技职业学院
189,哲学,黑格尔承认伦理规约研究,青年基金项目,22YJC720024,赵文丹,西安石油大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
190,哲学,哲学诠释学视野下的语言转向与有限性问题研究,青年基金项目,22YJC720019,王瑜,西安外国语大学
191,哲学,哲学诠释学视野下的《大学》汉唐注疏史研究,青年基金项目,22YJC720026,邹莹,西安外国语大学
192,哲学,雅可比的《休谟论信仰》及其对德国观念论的影响研究,青年基金项目,22YJC720005,姜勇君,西北政法大学
193,哲学,当代具身性伦理学研究,青年基金项目,22YJC720021,姚城,西南大学
194,哲学,科学思想实验的划界问题研究,青年基金项目,22YJC720015,孙圣,厦门大学
195,哲学,重大突发公共卫生事件中稀缺医疗资源的分配研究,青年基金项目,22YJC720018,王薛时,"香港中文大学（深
圳）"
196,哲学,爱德华·甘斯《自然法与普遍法历史》翻译与研究,青年基金项目,22YJC720004,黄钰洲,"中国社会科学院大
学"
197,哲学,虚拟现实的基础伦理学问题研究,青年基金项目,22YJC720022,张鑫毅,中国政法大学
198,哲学,笛卡尔《屈光学》的翻译与其自然哲学思想研究,青年基金项目,22YJC720007,林逸云,中山大学
199,哲学,罗尔斯之后的建构主义道德理论及其价值研究,青年基金项目,22YJC720017,王东华,中山大学
200,哲学,马克思财产权批判视域中的平等问题研究,青年基金项目,22YJC720012,司晓静,中央财经大学
201,逻辑学,基于内涵类型论的动态语义学研究,青年基金项目,22YJC72040003,刘明亮,苏州大学
202,逻辑学,因果发现的计算知识论路径研究,青年基金项目,22YJC72040002,侯旎,中南财经政法大学
203,逻辑学,公理化群体论辩研究,青年基金项目,22YJC72040001,陈伟伟,中山大学
204,宗教学,道教疫疾知识的建构与观念世界研究,青年基金项目,22YJC730007,张梅,湖北中医药大学
205,宗教学,清代国家权力影响下萨满教变迁研究,青年基金项目,22YJC730006,于洋,吉林师范大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
206,宗教学,藏汉双语宗教概念空间“高/低”隐喻表征的实证研究,青年基金项目,22YJC730001,管芳,清华大学
207,宗教学,当代中国宗教医疗活动影响评估研究,青年基金项目,22YJC730005,徐海峰,上海中医药大学
208,宗教学,中国汉传佛教戒坛研究,青年基金项目,22YJC730004,温静,同济大学
209,宗教学,清末民初华籍神父群体与天主教中国化研究,青年基金项目,22YJC730002,郭建斌,西南民族大学
210,宗教学,不列颠哥伦比亚大学珍藏道经叙录与分类研究,青年基金项目,22YJC730003,王卢笛,厦门大学
211,宗教学,日藏智者大师著述整理与研究,自筹经费项目,22YJE730001,悟灯,浙江工商大学
212,语言学,基于语料库的中国英语学习者学术话语能力发展研究,规划基金项目,22YJA740019,李芝,北京林业大学
213,语言学,中国藏族学习者国家通用语言意识地图集,规划基金项目,22YJA740010,龚彦知,成都中医药大学
