0,1,2,3,4,5,6
15,宗教学,宋代道教对中国传统法哲学的影响研究,规划基金项目,22XJA730002,张龙成,成都中医药大学
16,宗教学,民国时期中国基督徒知识分子群体的乡村建设路径研究,规划基金项目,22XJA730001,王京强,西华大学
17,宗教学,多元宗教视阈下甘青土族宗教历史与现状研究,青年基金项目,22XJC730002,赵亚川,西南财经大学
18,宗教学,中古时期佛道二教仪式交流研究,青年基金项目,22XJC730001,吴杨,西南交通大学
19,语言学,基于语体比较的谓词性话题句历史演变研究,规划基金项目,22XJA740001,常海星,贵州民族大学
20,语言学,陕西红色旅游汉英多模态双语语料库建设及应用研究,规划基金项目,22XJA740002,马桂花,西安外事学院
21,语言学,上古汉语“结果”语义要素与句法互动研究,青年基金项目,22XJC740004,王春燕,成都中医药大学
22,语言学,"认知文体学视域下英译雪漠作品中乡土语言的再现与重
构研究",青年基金项目,22XJC740007,杨建新,河西学院
23,语言学,青海祁连汉语方言深度调查研究,青年基金项目,22XJC740002,雷雨,内蒙古大学
24,语言学,人口迁徙与蒙古族科尔沁土语演变研究,青年基金项目,22XJC740005,王国彬,内蒙古民族大学
25,语言学,20世纪中英双语作家小说自译的叙事学研究,青年基金项目,22XJC740009,张倩,西安外国语大学
26,语言学,汉文佛典《妙法莲华经》百年英译与接受研究,青年基金项目,22XJC740006,王蕾,西北师范大学
27,语言学,秦简法律文献语义词典编纂和相关研究,青年基金项目,22XJC740003,路炜,西南大学
28,语言学,俄语历史语法教学的新文科阐释研究,青年基金项目,22XJC740001,宫磊,西南石油大学
29,语言学,20世纪西方史学汉译史研究,青年基金项目,22XJC740008,杨言,云南师范大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
30,中国文学,明清小说天人关系叙事研究,规划基金项目,22XJA751001,郭皓政,海南师范大学
31,中国文学,跨文化视阈下《二十四诗品》在西方的译介与研究,规划基金项目,22XJA751003,李春蓉,四川大学
32,中国文学,苏轼遗迹的时空分布与文学重构研究,规划基金项目,22XJA751002,郭茜,西北大学
33,中国文学,当代彝族诗学体系构建及其与汉语诗学融合发展研究,规划基金项目,22XJA751004,叶俊莉,西昌学院
34,中国文学,清代“改土归流”后湘黔边区文学演进与文化互动研究,青年基金项目,22XJC751005,刘熹桁,吉首大学
35,中国文学,晚清民初文学变革机制研究,青年基金项目,22XJC751007,赵凡,昆明学院
36,中国文学,蒙汉文化交融中的清代蒙古族文学家族汉文创作研究,青年基金项目,22XJC751004,刘红红,内蒙古科技大学
37,中国文学,汉译少数民族口头文学理论研究,青年基金项目,22XJC751002,邓永江,四川师范大学
38,中国文学,清末民初西方冒险小说中国化研究（1902-1915年）,青年基金项目,22XJC751006,石燕,西安工业大学
39,中国文学,六朝正统重塑与文学话语体系的构建研究,青年基金项目,22XJC751003,李凯,西安建筑科技大学
40,中国文学,普罗提诺《九章集》的思想体系研究,青年基金项目,22XJC751001,陈中雨,西北大学
41,外国文学,文化记忆理论谱系研究,规划基金项目,22XJA752001,祁和平,兰州大学
42,外国文学,“9·11”后英美文学科技伦理叙事研究,规划基金项目,22XJA752002,张敏,西北大学
43,外国文学,战后德语诗歌的创伤书写研究,青年基金项目,22XJC752001,任昱璞,西安外国语大学
44,艺术学,藏羌彝走廊中民族服饰文化比较研究,规划基金项目,22XJA760001,刘海燕,四川师范大学
45,艺术学,红色主题绘画中的“政治符号”研究（1942-2022年）,规划基金项目,22XJA760002,唐萍,西北大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
46,艺术学,"基于AR-VR混合技术的重庆高校数字化展厅的构建路径
研究",青年基金项目,22XJC760004,任士革,重庆城市科技学院
47,艺术学,"文旅融合背景下西南地区三线建设遗址保护与活化利用
研究",青年基金项目,22XJC760003,刘彦龙,重庆工商大学
48,艺术学,"民族融合视域下裕固族服饰与汉族、蒙古族服饰的比较
研究",青年基金项目,22XJC760001,刘均,西安工程大学
49,艺术学,敦煌艺术的符号学研究,青年基金项目,22XJC760002,刘丽莎,西北师范大学
50,艺术学,"社会转型视域下关中地区乡村丧葬服饰变迁研究
（1949-2022年）",青年基金项目,22XJC760005,宇文塔曼,咸阳师范学院
51,历史学,佉卢文契约文书研究,规划基金项目,22XJA770002,侯文昌,甘肃政法大学
52,历史学,苏州潘氏日记所见知识的代际传承与变迁研究,规划基金项目,22XJA770003,侯亚伟,陕西师范大学
53,历史学,16-18世纪英国人的家训文化研究,规划基金项目,22XJA770001,付有强,西华师范大学
54,历史学,明代云南墓志文献整理与研究,规划基金项目,22XJA770004,刘利平,云南师范大学
55,历史学,明代《春秋》学佚著稽考与研究,青年基金项目,22XJC770007,周翔宇,成都大学
56,历史学,"美国东南欧女性移民经济参与活动与社会融入研究
（1880-1920年）",青年基金项目,22XJC770005,杨静,重庆师范大学
57,历史学,抗战时期国民政府对内宣传政策与运作机制研究,青年基金项目,22XJC770006,周维煦,电子科技大学
58,历史学,十六国北朝的王言、皇权与国家治理研究,青年基金项目,22XJC770003,王兴振,兰州大学
59,历史学,明清贺兰山地区建筑史料的搜集、整理与研究,青年基金项目,22XJC770004,徐冉,西安建筑科技大学
60,历史学,清末中央官员群体的结构性变迁与仕途流动研究,青年基金项目,22XJC770002,王卫,西安理工大学
61,历史学,明清以来川西山地特色农业发展研究,青年基金项目,22XJC770001,龚珍,西华大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
62,考古学,川渝地区古代制瓷业与外地制瓷业之间的关系研究,规划基金项目,22XJA780003,伍秋鹏,成都中医药大学
63,考古学,以价值“延续性”为导向的大遗址展示理论方法研究,规划基金项目,22XJA780002,王璐,西安建筑科技大学
64,考古学,豫东南地区史前稻旱兼作农业的植物考古研究,规划基金项目,22XJA780001,程至杰,西北农林科技大学
65,考古学,"半干旱区、半湿润区墓葬壁画水盐运移规律及原址保护
研究",青年基金项目,22XJC780001,戎岩,咸阳师范学院
66,经济学,"西部陆海新通道与西部地区市场整合：机制、效应与对
策研究",规划基金项目,22XJA790003,邓元媛,广西财经学院
67,经济学,基于交易成本理论的数字经济平台反垄断规制研究,规划基金项目,22XJA790005,刘大为,贵州财经大学
68,经济学,"农户水产生态养殖技术采纳：行为响应、绩效与激励政
策优化研究",规划基金项目,22XJA790002,宾幕容,海南热带海洋学院
69,经济学,新发展阶段资本的特性、行为规律及无序扩张规制研究,规划基金项目,22XJA790001,包秀琴,内蒙古师范大学
70,经济学,"多源社交网络数据融合的投资者情绪识别与股票高频因
子关系研究",规划基金项目,22XJA790008,尹海员,陕西师范大学
71,经济学,"互联网情境下旅游者炫耀性消费动机与网络信息分享行
为关系研究",规划基金项目,22XJA790007,王兴琼,四川师范大学
72,经济学,"草原生态补奖政策对牧户内部福利结构变化的影响机制
研究——基于牧户生计脆弱性分化视角",规划基金项目,22XJA790004,李敏,西北农林科技大学
73,经济学,会计信息对地方政府隐性债务风险的预测价值研究,规划基金项目,22XJA790006,罗宏,西南财经大学
74,经济学,"多维距离视角下数字经济对绿色创新的空间溢出效应研
究",青年基金项目,22XJC790015,郑明波,长安大学
75,经济学,"新型城镇化建设与人口迁移格局演化：特征、机理、影
响与政策优化研究",青年基金项目,22XJC790001,安磊,重庆大学
76,经济学,应急财政支出数字监管及精准保障机制研究,青年基金项目,22XJC790012,杨翟婷,重庆理工大学
77,经济学,"基于经济回嵌的县域城乡产业融合发展机制与政策体系
研究",青年基金项目,22XJC790007,李娟,桂林电子科技大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
78,经济学,牧户绿色行为、政策激励与草原碳固持增长路径研究,青年基金项目,22XJC790008,李婷,内蒙古财经大学
79,经济学,数商兴农工程对家庭农场创业的影响与政策支持研究,青年基金项目,22XJC790002,房琳,商洛学院
80,经济学,"家庭资产配置视角下边际消费倾向异质性对财政货币政
策有效性的影响研究",青年基金项目,22XJC790003,傅志明,四川大学
81,经济学,"快递下乡对农村家庭消费的影响研究：效应、机制与政
策优化",青年基金项目,22XJC790010,王奇,四川大学
82,经济学,"西北民族混居区农户节水灌溉技术采用研究：多元文化
、社会互动与学习效应",青年基金项目,22XJC790009,王格玲,西安财经大学
83,经济学,"事务所分所设立与企业跨地区发展研究：基本现象与经
济后果",青年基金项目,22XJC790013,尹兴强,西安交通大学
84,经济学,"基于环境素养和环境规制双重视角的农户亲环境行为作
用路径及提升机制研究",青年基金项目,22XJC790004,郭清卉,西安外国语大学
85,经济学,"我国城市扩散推动乡村振兴的作用机理及路径选择研
究：基于空间的视角",青年基金项目,22XJC790005,霍露萍,西安外国语大学
86,经济学,基本公共服务供给质量非均等化的财政干预机制研究,青年基金项目,22XJC790006,李超,西南财经大学
87,经济学,"供应商-客户预算信息披露与供应链风险治理研究：理
论、机制与后果",青年基金项目,22XJC790011,许楠,西南财经大学
88,经济学,"中国家庭资产配置异象与经济福利：基于主观信念的理
论与结构估计实证研究",青年基金项目,22XJC790014,赵乃宝,西南财经大学
89,管理学,"认知型商业模式创新中机器学习效应的机理及实现路径
研究",规划基金项目,22XJA630002,江积海,重庆大学
90,管理学,"数字乡村建设驱动下乡村空间重塑与治理转型实现路径
研究",规划基金项目,22XJA630004,庞娟,广西财经学院
91,管理学,"供应链产品质量信息共享和企业社会责任投资决策的博
弈分析研究",规划基金项目,22XJA630003,李余辉,桂林电子科技大学
92,管理学,"数字经济下基于深度强化学习的B2C电子商务动态库存
分配优化研究",规划基金项目,22XJA630008,熊浩,海南大学
93,管理学,"创业孵化平台企业价值共创动态能力的构建与作用路径
研究",规划基金项目,22XJA630005,王涛,四川大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
94,管理学,从赋能到回馈：风险投资网络对创新网络的作用研究,规划基金项目,22XJA630007,谢永平,西安电子科技大学
95,管理学,"数字使能小农户对接电商市场的作用机制与实现路径研
究",规划基金项目,22XJA630001,伏红勇,西南政法大学
96,管理学,PPP项目韧性的形成机理、评价模型及优化提升研究,规划基金项目,22XJA630006,王艳伟,云南农业大学
97,管理学,三峡库区耕地健康产能评价、变化机理及保障措施研究,青年基金项目,22XJC630010,张露洋,重庆工商大学
98,管理学,"直播电商新业态下平台供应链的运营策略与协同优化研
究",青年基金项目,22XJC630009,张海月,重庆交通大学
99,管理学,"利益相关者合作促进国家公园生态系统服务的协同机理
及其价值实现路径研究",青年基金项目,22XJC630003,孟继东,重庆师范大学
100,管理学,越轨创新行为的双刃剑效应及对策研究,青年基金项目,22XJC630005,万鹏宇,重庆师范大学
101,管理学,韧性视阈下乡村人才振兴机理及路径研究,青年基金项目,22XJC630008,杨仕元,四川农业大学
102,管理学,农村老年人家庭养老脆弱性及其动态演进研究,青年基金项目,22XJC630007,徐洁,西安财经大学
103,管理学,复杂网络视角下供应链金融风险传播规律与评估研究,青年基金项目,22XJC630006,文艳艳,西安邮电大学
104,管理学,"基于NPT模型的县域医共体建设对医生转诊行为的影响
机制研究",青年基金项目,22XJC630001,刘锦林,西北工业大学
105,管理学,"“双碳”目标下高耗能企业与供应商的碳减排合作模式
与协调机制研究",青年基金项目,22XJC630002,刘军军,西南财经大学
106,管理学,"要素流动视角下城乡融合发展驱动机制研究——以长江
经济带为例",青年基金项目,22XJC630012,周佳宁,西南大学
107,管理学,数字化驱动下企业双元创新的机会、实施与平衡研究,青年基金项目,22XJC630004,同小歌,西南政法大学
108,管理学,数字平台企业财务战略驱动共享价值创造研究,青年基金项目,22XJC630011,张玉娟,西南政法大学
109,法学,中华赎刑原论,规划基金项目,22XJA820001,熊谋林,西南财经大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
110,法学,共享经济平台个人信息保护法律问题研究,青年基金项目,22XJC820001,何培育,重庆理工大学
111,法学,刑法典再法典化立法问题研究,青年基金项目,22XJC820003,孔德王,四川师范大学
112,法学,专门法院体系化建构及其发展趋势研究,青年基金项目,22XJC820004,彭何利,西安交通大学
113,法学,数字经济时代民营企业营商环境优化的税法保障研究,青年基金项目,22XJC820002,侯欢,西北大学
114,法学,金融安全视角下信托背信风险的协同规制研究,青年基金项目,22XJC820005,杨秋宇,西南财经大学
115,民族学与文化学,中华民族共同体意识视野下彝文儒家文献整理研究,规划基金项目,22XJA850003,李金发,红河学院
116,民族学与文化学,共同历史记忆塑造与清朝的“中国”认同建构研究,规划基金项目,22XJA850002,崔欣,西北师范大学
117,民族学与文化学,"西北边疆地区民族的中华文化认同与铸牢中华民族共同
体意识研究",规划基金项目,22XJA850001,陈茂荣,西华师范大学
118,民族学与文化学,明清以来藏彝走廊东缘的市场演变与民族交融研究,规划基金项目,22XJA850004,王田,西南民族大学
119,民族学与文化学,"农村公共文化服务供给中合作生产的偏移与绩效提升研
究",青年基金项目,22XJC850001,王莹,重庆大学
120,新闻学与传播学,"智媒时代互联网建构主流意识形态的机理、路径和策略
研究",规划基金项目,22XJA860001,杨秀侃,海南师范大学
121,新闻学与传播学,"“中国-中亚命运共同体”构建中的我国周边传播方略
研究",青年基金项目,22XJC860001,邓昕,四川外国语大学
122,新闻学与传播学,复杂网络视角下的中国对外传播路径优化研究,青年基金项目,22XJC860002,杨帆,西安交通大学
123,"图书馆、情报与
文献学",联合国教科文组织数字遗产保护政策研究,青年基金项目,22XJC870002,刘春玉,成都大学
124,"图书馆、情报与
文献学",川渝地区红色书信挖掘整理与研究,青年基金项目,22XJC870001,李华云,四川大学
125,教育学,西部地区乡村教师获得感的累积机制研究,规划基金项目,22XJA880008,彭文波,重庆师范大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
126,教育学,"基于多源数据的幼小衔接实践耦合度测评与提升机制研
究",规划基金项目,22XJA880007,吕晓,重庆文理学院
127,教育学,教育叙事视域下西南联大师生交往研究,规划基金项目,22XJA880006,李林,昆明理工大学
128,教育学,西部少数民族地区残疾人职业教育与就业保障转衔研究,规划基金项目,22XJA880010,王丽敏,南宁职业技术学院
129,教育学,生态学视域下青藏地区职业教育高质量发展研究,规划基金项目,22XJA880004,郭辉,青海师范大学
130,教育学,可视化对学生概念学习的影响机制及其教学应用研究,规划基金项目,22XJA880009,尚晓青,陕西师范大学
131,教育学,"乡村振兴背景下四川民族地区“一村一幼”延续与发展
路径研究",规划基金项目,22XJA880001,捌马阿末,四川民族学院
132,教育学,边疆民族地区乡村教师家庭教育指导能力建设研究,规划基金项目,22XJA880002,甘启颖,文山学院
133,教育学,"“互联网+校本教研”提升乡村小规模学校教师教学能
力的机制与路径研究",规划基金项目,22XJA880003,高小强,西北师范大学
134,教育学,中小学生劳动素养培育的家校社协同机制研究,规划基金项目,22XJA880005,胡蓉,西南大学
135,教育学,控制感知对大学生情绪的调控效应及干预机制研究,青年基金项目,22XJC880011,尧丽,成都体育学院
136,教育学,"中小学科学教师学科教学知识（PCK）形成的生活史研
究",青年基金项目,22XJC880004,牛丹,广西师范大学
137,教育学,"西南民族地区农村家庭教育社会支持体系构建及实施路
径研究",青年基金项目,22XJC880009,肖璇,广西外国语学院
138,教育学,"全面推进乡村振兴背景下乡村学校在地化教育的体系模
型和发展路径研究",青年基金项目,22XJC880003,刘雨田,南宁师范大学
139,教育学,"提升西南民族地区学前融合教育质量的路径及政策保障
研究",青年基金项目,22XJC880014,朱霖丽,南宁师范大学
140,教育学,"发育阶段适配的强化学习方式及其对个体情绪认知的影
响研究",青年基金项目,22XJC880005,孙宗鹏,陕西师范大学
141,教育学,"虚拟仿真实验教学中动机对科学概念理解的影响机制及
干预研究",青年基金项目,22XJC880010,徐晶晶,陕西师范大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
142,教育学,"“双减”背景下小学教师对学困生的接纳态度和改进研
究",青年基金项目,22XJC880001,陈蓓,西安欧亚学院
143,教育学,高校教师循证教学能力模型构建及应用研究,青年基金项目,22XJC880007,王鹏,西北工业大学
144,教育学,"我国“双一流”高校教师评价改革研究：成效评估、问
题剖析、路径优化",青年基金项目,22XJC880013,张京京,西北工业大学
145,教育学,STEM教育对数字经济高质量发展影响机制研究,青年基金项目,22XJC880002,陈昊,西南财经大学
146,教育学,“双减”背景下教师适应性测评与优化机制研究,青年基金项目,22XJC880006,陶蕾,西南大学
147,教育学,新时代中小学生劳动素养发展指数构建及应用研究,青年基金项目,22XJC880008,王晓杰,西南大学
148,教育学,"云南直过民族教育的历史嬗变、演进模式与调适路径研
究",青年基金项目,22XJC880012,姚辉,云南师范大学
149,心理学,儿童危险动作认知特点及影响因素研究,青年基金项目,22XJC190004,赵亮,宝鸡文理学院
150,心理学,"厌恶联结学习与特质焦虑的关系及催产素的调节效应研
究",青年基金项目,22XJC190003,姚树霞,电子科技大学
151,心理学,"创造力评价的领域一般性和领域特异性的认知神经机制
研究",青年基金项目,22XJC190001,李亚丹,陕西师范大学
152,心理学,"青少年单纯外化问题形成与发展的生物-认知-环境交互
作用机制研究",青年基金项目,22XJC190002,彭源,西安文理学院
153,体育科学,"健康中国行动背景下我国农村老年慢病人群身体活动评
价与影响因素研究",规划基金项目,22XJA890001,莫伟彬,广西师范大学
154,体育科学,体育公费师范生乡土教育情怀培育路径研究,青年基金项目,22XJC890003,周莹,四川师范大学
155,体育科学,"长征国家文化公园红色“文体旅”深度融合共创机制与
创新路径研究",青年基金项目,22XJC890001,曾薪月,西华师范大学
156,体育科学,数字经济助推体育产业结构转型升级的影响研究,青年基金项目,22XJC890002,谭宏,西南科技大学
157,统计学,异质性处理效应的统计推断与应用研究,青年基金项目,22XJC910001,周琦,长安大学
序号,学科,项目名称,项目类别,项目批准号,申请人,学校名称
158,"交叉学科/综合
研究",壮泰走廊（柳州-越南北段）传统建筑形制及谱系研究,规划基金项目,22XJAZH001,谢小英,广西大学
159,"交叉学科/综合
研究",数字赋能中医药文化跨界融合创新传播路径研究,青年基金项目,22XJCZH003,李蕊,"陕西能源职业技术
学院"
160,"交叉学科/综合
研究",唐宋僧尼碑志文与塔葬仪式的互动生成与演变研究,青年基金项目,22XJCZH005,孙雯,西安电子科技大学
161,"交叉学科/综合
研究","城市绿色空间精准治理：供需测度、失配机制与优化方
法研究",青年基金项目,22XJCZH006,王丁冉,西安建筑科技大学
162,"交叉学科/综合
研究",青少年社交媒体使用对其执行功能影响的追踪研究,青年基金项目,22XJCZH001,赫中华,西安交通大学
163,"交叉学科/综合
研究","基于深度强化学习算法的极端金融风险防控与在线投资
组合策略研究",青年基金项目,22XJCZH004,马聪,西北大学
164,"交叉学科/综合
研究","数字场景时代文化创意赋能城市更新的价值机理与实践
路径研究",青年基金项目,22XJCZH002,李淼,咸阳师范学院
165,"交叉学科/综合
研究","中国金融市场复杂关联性监测与宏观金融风险防范：理
论、机制与对策研究",青年基金项目,22XJCZH007,朱莎,云南财经大学
