0,1,2,3,4,5,6
39,法学,华南理工大学,规划基金项目,土地权利与地方土地法制研究,12YJA820005,陈年冰
40,法学,华南理工大学,规划基金项目,宪法价值实现研究,12YJA820082,吴家清
41,法学,华中科技大学,规划基金项目,影子银行体系监管法律问题研究,12YJA820019,管斌
42,法学,华中师范大学,规划基金项目,我国政府财政权法律控制研究,12YJA820010,程亚萍
43,法学,华中师范大学,规划基金项目,网络环境下我国著作权刑事保护研究,12YJA820087,杨彩霞
44,法学,吉林财经大学,规划基金项目,东北老工业基地绿色经济发展的法律生态研究,12YJA820031,金明
45,法学,吉林大学,规划基金项目,低碳经济背景下实现企业环境责任的路径选择,12YJA820099,赵惊涛
46,法学,济南大学,规划基金项目,公共租赁住房制度研究,12YJA820089,杨士林
47,法学,江西财经大学,规划基金项目,社会转型期释宪机制的完善研究,12YJA820039,刘国
48,法学,鲁东大学,规划基金项目,法律方法的司法介入：基于可接受性的视角,12YJA820012,丛涛
49,法学,南昌大学,规划基金项目,人体器官移植的刑法规制,12YJA820086,熊永明
50,法学,南昌航空大学,规划基金项目,非金融机构支付服务监管法律问题比较研究,12YJA820103,钟志勇
51,法学,南京财经大学,规划基金项目,绿色专利制度研究,12YJA820011,储敏
52,法学,南京财经大学,规划基金项目,统一动产担保法立法研究,12YJA820015,董学立
53,法学,南京审计学院,规划基金项目,民间借贷法律保障机制研究,12YJA820056,秦康美
54,法学,清华大学,规划基金项目,损害赔偿法基础理论之研究,12YJA820009,程啸
55,法学,清华大学,规划基金项目,土地储备制度的现状与完善,12YJA820013,崔建远
56,法学,清华大学,规划基金项目,《劳动合同法》的修改与完善研究,12YJA820102,郑尚元
57,法学,曲靖师范学院,规划基金项目,云南少数民族民商事习惯及适用问题研究,12YJA820027,胡兴东
58,法学,山东大学,规划基金项目,中国决胜WTO官司的理论及诉讼技巧研究,12YJA820030,姜作利
59,法学,山东大学,规划基金项目,赔偿影响刑罚：理论基础、实证考察与重新规范研究,12YJA820076,王瑞君
60,法学,山东大学,规划基金项目,"实用主义刑法观及其展开——刑法方法论研究对刑法基础
理论的影响",12YJA820081,吴丙新
61,法学,山东经济学院,规划基金项目,"国际投资争端解决机制中的私人出诉权研究：从比较法的
视角",12YJA820070,王春婕
62,法学,山东经济学院,规划基金项目,公司归入权之理论基础与立法规制,12YJA820073,王建敏
63,法学,山东科技大学,规划基金项目,环境法律政策整合研究,12YJA820062,孙法柏
64,法学,山东师范大学,规划基金项目,消费者义务立法研究,12YJA820072,王宏
65,法学,山东师范大学,规划基金项目,美国宪法“保留权利条款”的实施方式对我国的启示,12YJA820084,夏泽祥
66,法学,山东政法学院,规划基金项目,社会性弱势群体犯罪实证研究及防治对策,12YJA820057,曲伶俐
67,法学,山西大学,规划基金项目,医疗纠纷的证明责任分配研究,12YJA820046,马爱萍
68,法学,上海大学,规划基金项目,"农村建设用地使用权出让法律制度研究——以小产权房问
题为切入点",12YJA820032,李凤章
69,法学,上海外国语大学,规划基金项目,电子法庭的全球兴起与中国前景,12YJA820095,张峰
70,法学,上海政法学院,规划基金项目,中国跨界水资源开发利用所涉法律问题研究,12YJA820024,何艳梅
71,法学,四川大学,规划基金项目,中国当下刑法解释论问题研究,12YJA820080,魏东
72,法学,天津财经大学,规划基金项目,股份公司股东权利配置的多元模式研究,12YJA820068,汪青松
73,法学,天津商业大学,规划基金项目,传统向现代的嬗变：民国时期女子财产继承权变迁研究,12YJA820101,郑全红
74,法学,同济大学,规划基金项目,"《反假冒贸易协定》背景下我国知识产权侵权救济制度研
究",12YJA820096,张伟君
75,法学,温州大学,规划基金项目,我国公司法因应信息化的现状与策略,12YJA820079,王宗正
76,法学,武汉大学,规划基金项目,当代国际金融软法之效力与发展研究,12YJA820054,漆彤
77,法学,武汉工程大学,规划基金项目,21世纪中国民法典人本问题研究,12YJA820064,孙文桢
78,法学,西北师范大学,规划基金项目,"知识产权视角下西北民族民间传统文化发展转型与特殊保
护研究",12YJA820038,李玉璧
79,法学,西北政法大学,规划基金项目,案例指导制度的程序之维——以私法领域为中心,12YJA820042,刘克毅
80,法学,西北政法大学,规划基金项目,刑事司法的社会伦理环境研究,12YJA820060,宋志军
81,法学,西南财经大学,规划基金项目,"民国时期四川康区社会控制研究——以民国政府的政策、
法律调节为视角",12YJA820083,吴治繁
82,法学,西南科技大学,规划基金项目,西部地区民事速裁机制调研,12YJA820044,刘秀明
83,法学,西南政法大学,规划基金项目,美国FTA范式研究,12YJA820008,陈咏梅
84,法学,西南政法大学,规划基金项目,"民间高利贷规制的困境与出路——基于高利贷立法经验与
中国实践的研究",12YJA820091,岳彩申
85,法学,西南政法大学,规划基金项目,南沙群岛领海基线划定方案研究,12YJA820104,周江
86,法学,厦门大学,规划基金项目,"美国国家安全审查制度对中国海外并购的影响及中国的对
策",12YJA820004,陈辉萍
87,法学,盐城工学院,规划基金项目,"近代司法体制的社会化变革——以清末民初商会理案为中
心的历史考查",12YJA820071,王红梅
88,法学,盐城师范学院,规划基金项目,贸易救济工具叠加使用法律问题研究,12YJA820106,朱广东
89,法学,云南大学,规划基金项目,法院案件管理机制实证研究——以刑事审判为中心,12YJA820050,牟军
90,法学,浙江财经学院,规划基金项目,"农村土地流转若干法律问题研究——以长三角、西北地区
农地流转为视角",12YJA820018,苟军年
91,法学,浙江财经学院,规划基金项目,合同能源管理项目中的法律风险分析与控制研究,12YJA820088,杨琴
92,法学,浙江工业大学,规划基金项目,"立法审议行为及其法律规则问题研究——以《立法法》的
完善为指向",12YJA820059,石东坡
93,法学,浙江警官职业学院,规划基金项目,论再犯罪危险的审查判断标准,12YJA820093,曾赟
94,法学,浙江理工大学,规划基金项目,职务犯罪技术侦查：法理论证与制度完善,12YJA820022,何邦武
95,法学,浙江师范大学,规划基金项目,人格商业化利用的法律规制,12YJA820025,洪伟
96,法学,浙江师范大学,规划基金项目,行政行为新论：以污染收费为例,12YJA820028,黄勇斌
97,法学,郑州大学,规划基金项目,公众舆论影响下的压力型司法问题研究,12YJA820034,李建新
98,法学,中国劳动关系学院,规划基金项目,事业单位人事争议处理法律制度研究,12YJA820094,张冬梅
99,法学,中国人民大学,规划基金项目,国际经济纠纷的司法解决：秩序重构与法律对策,12YJA820016,杜焕芳
100,法学,中国人民大学,规划基金项目,《夫妻财产制研究》,12YJA820063,孙若军
101,法学,中国人民公安大学,规划基金项目,秘密侦查与技术侦查措施规范化研究,12YJA820043,刘涛
102,法学,中国政法大学,规划基金项目,民事诉讼询问权制度的理论与实务运作考察,12YJA820061,孙邦清
103,法学,中国政法大学,规划基金项目,城市住宅小区业主自治与善治问题研究,12YJA820090,杨玉圣
104,法学,中南民族大学,规划基金项目,犯罪主观要件的证明问题研究——从技术和制度的角度,12YJA820058,阮堂辉
105,法学,中山大学,规划基金项目,用数字说话——法律实验方法在商标诉讼中的运用,12YJA820085,谢晓尧
106,法学,中央财经大学,规划基金项目,海洋环境污染诉讼问题研究,12YJA820002,曹晓燕
107,法学,安徽财经大学,青年基金项目,国际税收情报交换法律制度的发展及中国的因应研究,12YJC820085,邵朱励
108,法学,北方工业大学,青年基金项目,信用违约互换集中清算机制研究,12YJC820007,陈兰兰
109,法学,北京工商大学,青年基金项目,未成年人民事诉讼专门程序研究,12YJC820131,俞亮
110,法学,北京师范大学,青年基金项目,公共领域与立法正当性研究,12YJC820071,马建银
111,法学,北京师范大学,青年基金项目,"中国少年司法制度的构建与推进——以少年矫正司法化为
中心视角",12YJC820089,苏明月
112,法学,长沙学院,青年基金项目,住房权保障的国家义务研究,12YJC820032,韩敬
113,法学,长沙学院,青年基金项目,越轨社会学视角下的民事审判行为瑕疵及其防治机制研究,12YJC820061,刘福泉
114,法学,大连大学,青年基金项目,问题银行公共资金救助法律制度研究,12YJC820106,王勇
115,法学,大连海事大学,青年基金项目,中国海上行政执法模式研究,12YJC820097,王大鹏
116,法学,大连理工大学,青年基金项目,网络时代金融支付体系中电子票据规则的设定与适用,12YJC820063,刘琳琳
117,法学,电子科技大学,青年基金项目,我国民间集资的合法化界限及路径选择,12YJC820135,张帆
118,法学,东南大学,青年基金项目,"水资源危机的私法应对——以水权取得及转让制度研究为
中心",12YJC820016,单平基
119,法学,东南大学,青年基金项目,"后危机时代美国对华贸易壁垒的新发展及我国的对策——
以美国关税法337调查为中心",12YJC820145,朱鹏飞
120,法学,对外经济贸易大学,青年基金项目,我国辩护律师涉嫌伪证罪的追诉机制研究,12YJC820011,陈学权
121,法学,对外经济贸易大学,青年基金项目,我国基金会的法律监管机制研究,12YJC820025,冯辉
122,法学,对外经济贸易大学,青年基金项目,"社会法请求权体系之架构——以德国为中心的考察与制度
本土化讨论",12YJC820069,娄宇
123,法学,佛山科学技术学院,青年基金项目,公司交叉持股法律问题研究,12YJC820056,李晓春
124,法学,福建工程学院,青年基金项目,民事诉讼请求之裁判界限研究,12YJC820059,梁开斌
125,法学,福建江夏学院,青年基金项目,“现行律民事有效部分”及其适用研究,12YJC820022,段晓彦
126,法学,甘肃政法学院,青年基金项目,量刑证据：基础理论与实证研究,12YJC820036,贺小军
127,法学,赣南师范学院,青年基金项目,亲属立法的伦理限度研究,12YJC820004,曹贤信
128,法学,广东金融学院,青年基金项目,公用事业公私合作法律促进机制研究,12YJC820018,邓敏贞
129,法学,广东医学院,青年基金项目,安宁自然死研究,12YJC820049,李大平
130,法学,贵州民族学院,青年基金项目,清朝对新疆地区的法律治理研究——以回疆为中心的考察,12YJC820124,杨军
131,法学,哈尔滨工业大学,青年基金项目,公务员内部行为规范中的责任机制建构,12YJC820062,刘福元
132,法学,杭州师范大学,青年基金项目,"德国强制执行中的财产开示程序及其对我国债务人财产申
报制度完善的借鉴",12YJC820125,杨柳
133,法学,河南财经政法大学,青年基金项目,民事判决理由研究,12YJC820099,王合静
134,法学,河南大学,青年基金项目,中国宪法变迁与中央政府变革：历史与未来,12YJC820009,陈胜强
135,法学,河南大学,青年基金项目,"元代法制变迁研究——以《通制条格》和《至正条格》为
比较的考察",12YJC820088,宋国华
136,法学,河南科技大学,青年基金项目,违法所得没收特别程序问题研究,12YJC820100,王君祥
137,法学,河南师范大学,青年基金项目,法律规范冲突的认证方法,12YJC820133,袁勇
138,法学,河南师范大学,青年基金项目,大规模侵权事故中损害赔偿机制的建构,12YJC820137,张乐
139,法学,湖南大学,青年基金项目,"西方话语中的法律东方主义二重性反思——以黑格尔中国
法律观为范例",12YJC820043,蒋海松
140,法学,湖南工业大学,青年基金项目,国家给付义务研究——社会权保障的反向视角,12YJC820066,刘耀辉
141,法学,湖南人文科技学院,青年基金项目,法律经济学视野下的藏族“赔命价”习惯法,12YJC820130,游志能
142,法学,湖南师范大学,青年基金项目,"社员民主管理的困境与法律制度的创新：我国农村信用合
作社改革研究",12YJC820134,张德峰
143,法学,华北电力大学,青年基金项目,"网络传媒时代审判公开问题研究——以司法信息网络公开
为中心",12YJC820045,孔令章
144,法学,华北水利水电学院,青年基金项目,货币权力配置与规范的宪法学研究,12YJC820109,吴礼宁
145,法学,华东理工大学,青年基金项目,行政调查中的诱惑取证研究,12YJC820110,吴亮
146,法学,华东师范大学,青年基金项目,"20世纪上半叶中国宪政思潮研究——以《东方杂志》
(1904-1948)为中心",12YJC820083,任海涛
147,法学,华东师范大学,青年基金项目,我国民办学校法人制度研究——基于财团法人视角分析,12YJC820139,张文国
148,法学,华东政法大学,青年基金项目,民间借贷中金融风险的刑法应对,12YJC820019,邓小俊
149,法学,华东政法大学,青年基金项目,"公司决议瑕疵诉讼制度修改完善研究——理论基础反思及
规则体系重构",12YJC820020,丁勇
150,法学,华东政法大学,青年基金项目,"民国时期习惯法与国家法的关系研究——以上海钱业为中
心",12YJC820052,李婧
151,法学,华东政法大学,青年基金项目,程序法治视野中的刑事侦查权制衡研究,12YJC820074,倪铁
152,法学,华东政法大学,青年基金项目,大规模侵权视角下的产品责任保险制度研究,12YJC820090,孙宏涛
153,法学,华东政法大学,青年基金项目,"洛克法治思想中""社会""理念的创生",12YJC820104,王涛
154,法学,华东政法大学,青年基金项目,文化体制改革后的广播组织版权新问题研究,12YJC820127,姚岚秋
155,法学,华东政法大学,青年基金项目,租界法制与中国法制现代化——以上海租界为视角,12YJC820128,姚远
156,法学,华南理工大学,青年基金项目,建设工程合同制度的法律适用问题研究,12YJC820136,张继承
157,法学,华南师范大学,青年基金项目,WTO中的成员国/方国内法问题研究,12YJC820087,沈虹
158,法学,华侨大学,青年基金项目,垄断性产业的管制与反垄断法实施平衡机制研究,12YJC820070,骆旭旭
159,法学,华中科技大学,青年基金项目,农村面源污染防治法律实效研究,12YJC820082,邱秋
160,法学,华中科技大学,青年基金项目,人类遗传资源保护与管理中的知识产权问题研究,12YJC820115,伍春艳
161,法学,华中科技大学,青年基金项目,行政法中的不确定法律概念研究,12YJC820129,尹建国
162,法学,淮北师范大学,青年基金项目,潜规则与底动力：规则分裂的法治弥合,12YJC820105,王耀海
163,法学,吉林财经大学,青年基金项目,"中国金融市场化改革中民间借贷规范化研究：以债权人利
益保护为视角",12YJC820014,仇晓光
164,法学,吉林大学,青年基金项目,法律激励的基本原理与机制设计研究,12YJC820024,丰霏
165,法学,吉林大学,青年基金项目,全球化、多元现代性与中国法治的路径选择,12YJC820065,刘小平
166,法学,吉林大学,青年基金项目,我国公共政策对司法的规范性作用研究,12YJC820073,苗炎
167,法学,吉林师范大学,青年基金项目,话语与叙事：文化视域下的情理法,12YJC820015,崔明石
168,法学,吉首大学,青年基金项目,中国传统证据文化研究,12YJC820144,郑牧民
169,法学,江苏大学,青年基金项目,近代苏州商会商事裁判权探析,12YJC820028,宫宝芝
170,法学,江苏大学,青年基金项目,底层视角下的农民维权与权利发展问题研究,12YJC820076,牛玉兵
171,法学,江苏大学,青年基金项目,中日非全日制用工法律规制比较研究,12YJC820098,王丹丹
172,法学,九江学院,青年基金项目,国家义务视角下劳动权立法保障的借鉴与完善研究,12YJC820141,张晓明
173,法学,辽宁大学,青年基金项目,国际补贴与反补贴法律制度改革研究,12YJC820027,葛壮志
174,法学,辽宁大学,青年基金项目,国际法视野中的全球金融治理,12YJC820140,张晓静
175,法学,南昌大学,青年基金项目,纠纷解决与家庭和谐：家事调解制度研究,12YJC820046,来文彬
176,法学,南昌航空大学,青年基金项目,离婚背景下儿童权利的法律救济,12YJC820010,陈思琴
177,法学,南京大学,青年基金项目,"社会管理创新目标下的行政许可后续监管问题研究--以信
息均衡为视角",12YJC820122,徐晓明
178,法学,南京航空航天大学,青年基金项目,比较与借鉴：我国家事纠纷法院调解机制改革路径探析,12YJC820094,汤鸣
179,法学,南京师范大学,青年基金项目,公益举报、公司治理与劳动者的法律保护,12YJC820050,李飞
180,法学,南京信息工程大学,青年基金项目,南京国民政府立法院研究,12YJC820120,徐骏
181,法学,南京信息工程大学,青年基金项目,应对气候变化下生活废弃物治理法律机制探析,12YJC820126,杨怡敏
182,法学,南开大学,青年基金项目,指导性案例的创制技术与适用方法研究,12YJC820096,王彬
183,法学,宁波大学,青年基金项目,基层政府维稳的法治反思与制度构建,12YJC820035,何跃军
184,法学,宁夏大学,青年基金项目,"多元与一统：清代地方诉讼制度研究——以清末调查诉讼
习惯报告书为中心",12YJC820042,江兆涛
185,法学,清华大学,青年基金项目,海洋油污损害国家求偿机制研究,12YJC820017,邓海峰
186,法学,清华大学,青年基金项目,共同犯罪的归责基础研究,12YJC820034,何庆仁
187,法学,清华大学,青年基金项目,"证券发行上市法律实施情况的实证研究：政府监管者的视
角",12YJC820086,沈朝晖
188,法学,清华大学,青年基金项目,批准生效合同研究,12YJC820095,汤文平
189,法学,山东大学,青年基金项目,国际劳工标准生成机制考察,12YJC820031,郭文杰
190,法学,山东大学,青年基金项目,《鹿特丹规则》实证研究,12YJC820118,向力
191,法学,山东经济学院,青年基金项目,发展中国家劳动法与劳工保护研究,12YJC820142,张晓霞
192,法学,山东理工大学,青年基金项目,国际海底区域基因资源生物采探的法律问题研究,12YJC820084,任秋娟
193,法学,上海财经大学,青年基金项目,转型期中国集体劳动关系法律协调机制研究,12YJC820112,吴文芳
194,法学,上海大学,青年基金项目,儒家大一统政法秩序研究,12YJC820078,潘传表
195,法学,上海对外贸易学院,青年基金项目,"公民社会保险权利司法救济机制研究：以上海为例的实证
考察",12YJC820053,李磊
196,法学,上海工程技术大学,青年基金项目,风险规制视域下我国政府应急管理回应模式研究,12YJC820067,刘志欣
197,法学,上海交通大学,青年基金项目,共同市场支配地位的认定：中欧反垄断法之比较研究,12YJC820037,侯利阳
198,法学,上海交通大学,青年基金项目,中国证券市场规范发展的司法环境研究,12YJC820040,黄韬
199,法学,上海杉达学院,青年基金项目,城乡统筹与农村宅基地置换中本土化的“制度资源”研究,12YJC820091,孙建伟
200,法学,上海政法学院,青年基金项目,监狱惩罚机能的限制——以权力的规范配置为视角,12YJC820060,刘崇亮
201,法学,上海政法学院,青年基金项目,风险社会下刑法解释图景分析,12YJC820143,赵运锋
202,法学,韶关学院,青年基金项目,变化与回应:公私合作的行政法学研究,12YJC820006,陈军
203,法学,沈阳建筑大学,青年基金项目,"经营者集中救济法律制度研究—以不同产业的适用为中心
视角",12YJC820132,袁日新
204,法学,沈阳师范大学,青年基金项目,权利本位研究范式与当代中国法学的发展,12YJC820079,潘峰
205,法学,石家庄经济学院,青年基金项目,社会转型期裁判客观性问题研究,12YJC820092,孙日华
206,法学,四川大学,青年基金项目,周秦时代狱讼制度的演变——以出土文献资料为中心,12YJC820075,宁全红
207,法学,四川师范大学,青年基金项目,回归公民权利：参与式预算法治化研究,12YJC820068,刘洲
208,法学,苏州大学,青年基金项目,消费者债务清理多元化纠纷解决机制研究,12YJC820003,卜璐
209,法学,苏州大学,青年基金项目,刑事立法与司法中的“政治力学”研究,12YJC820008,陈珊珊
210,法学,苏州大学,青年基金项目,我国优先购买权制度体系化研究,12YJC820138,张鹏
211,法学,天津师范大学,青年基金项目,利益相关方参与行政决策的法律机制研究,12YJC820107,魏建新
212,法学,外交学院,青年基金项目,请求权基础探寻方法：展开民法的公因式,12YJC820113,吴香香
213,法学,温州大学,青年基金项目,风险社会视阀下核灾害预防制度研究,12YJC820077,欧阳恩钱
214,法学,温州大学,青年基金项目,犯罪治理中的企业参与研究,12YJC820114,吴之欧
215,法学,温州大学,青年基金项目,从单一管理到合作治理：政府环境规制变革研究,12YJC820119,肖磊
216,法学,武汉工程大学,青年基金项目,电子证据认证规则研究——以三大诉讼法修改为背景,12YJC820064,刘显鹏
217,法学,武汉科技大学,青年基金项目,"行政诉讼起诉制度研究——兼论诉权、审判权、行政权在
行政诉讼起诉阶段之博弈",12YJC820005,常晓云
218,法学,西安财经学院,青年基金项目,国家豁免权的正当程序保障问题研究,12YJC820103,王卿
219,法学,西安建筑科技大学,青年基金项目,永久基本农田保护补偿法律制度研究,12YJC820111,吴胜利
220,法学,西北政法大学,青年基金项目,私募股权融资税法规制研究,12YJC820116,席晓娟
221,法学,西南交通大学,青年基金项目,"中央宏观调控权力配置研究——以转型期我国宏观调控体
系的制度优化为视角",12YJC820039,黄亮
222,法学,西南政法大学,青年基金项目,"程序选择契约视角下的民事诉讼和解制度研究——以纠纷
解决制度的强化与扩充为中心",12YJC820002,包冰锋
223,法学,西南政法大学,青年基金项目,我国林业碳汇交易立法研究,12YJC820012,陈英
224,法学,西南政法大学,青年基金项目,"风险社会视域下产品犯罪的刑法规制——以若干影响性诉
讼为考察对象",12YJC820033,郝艳兵
225,法学,西南政法大学,青年基金项目,专利无效研究：权利预设与淘汰的过程及其处置,12YJC820044,康添雄
226,法学,西南政法大学,青年基金项目,量刑的理论与实践——德国量刑法研究对我国的启示,12YJC820093,谭淦
227,法学,西南政法大学,青年基金项目,"法律选择自由裁量权规制模式研究——以《涉外民事关系
法律适用法》适用为中心",12YJC820121,徐鹏
228,法学,厦门大学,青年基金项目,WTO条约解释方法论的改良与创新,12YJC820023,房东
229,法学,厦门大学,青年基金项目,企业并购中的劳动关系调整研究,12YJC820080,潘峰
230,法学,烟台大学,青年基金项目,法律语言与法治基本问题研究,12YJC820013,程朝阳
231,法学,浙江财经学院,青年基金项目,变革与重构：集体土地征收程序研究,12YJC820048,李春燕
232,法学,"浙江大学宁波理工
学院",青年基金项目,"法秩序的统一性与违法判断的相对性——以刑民实体关系
为视角",12YJC820101,王骏
233,法学,浙江工业大学,青年基金项目,风险监管中的行政不作为责任,12YJC820021,杜仪方
234,法学,浙江工业大学,青年基金项目,"当代中国婚姻家庭法价值取向的审视与建构——以我国夫
妻财产制和离婚救济制度为例",12YJC820047,雷春红
235,法学,浙江师范大学,青年基金项目,刑法解释限度理论的反思性解读与限度认定模式探究,12YJC820029,龚振军
236,法学,浙江师范大学,青年基金项目,国际条约的动态解释研究,12YJC820108,吴卡
237,法学,郑州大学,青年基金项目,风险社会中网络隐私权刑法保护,12YJC820102,王立志
238,法学,中国海洋大学,青年基金项目,我国防治海洋外来物种入侵的法律问题研究,12YJC820001,白佳玉
239,法学,中国计量学院,青年基金项目,知识产权质押融资风险控制问题研究,12YJC820081,彭飞荣
240,法学,中国青年政治学院,青年基金项目,WTO贸易报复机制研究——发展中的法理和制度,12YJC820057,李晓玲
241,法学,中国人民大学,青年基金项目,程序利益论：民事诉讼程序运转的逻辑基础及社会动力,12YJC820123,许尚豪
242,法学,"中国石油大学（华
东）",青年基金项目,"社会管理创新视野中的金融犯罪防控：基于法律政策学的
分析",12YJC820054,李娜
243,法学,中南财经政法大学,青年基金项目,上海合作组织框架下的区域警务合作研究,12YJC820026,付凤
244,法学,中南财经政法大学,青年基金项目,信息时代网络言论自由与色情管制的公法学研究,12YJC820041,江登琴
245,法学,中南财经政法大学,青年基金项目,英美法系的司法方法研究,12YJC820055,李培锋
246,法学,中南财经政法大学,青年基金项目,著作权保护中的消费者运动与制度创新,12YJC820072,梅术文
247,法学,中南财经政法大学,青年基金项目,我国法理学的司法实践功能研究,12YJC820146,资琳
248,法学,中南民族大学,青年基金项目,多数保险法律问题研究,12YJC820038,黄军
249,法学,中山大学,青年基金项目,"《坎昆协定》框架下发展中国家碳减排与资金保障机制研
究",12YJC820030,谷德近
250,法学,中央财经大学,青年基金项目,劳务派遣法律规制研究,12YJC820051,李海明
251,法学,中央财经大学,青年基金项目,"跨国公司在全球化共同体中的软法治理机制研究——以企
业社会责任规范为中心",12YJC820058,历咏
252,法学,重庆邮电大学,青年基金项目,网络空间的法理研究,12YJC820117,夏燕
253,法学,常州大学,自筹经费项目,动漫产业知识产权保护体系化研究,12YJE820001,沈世娟
254,港澳台问题研究,华东理工大学,规划基金项目,两岸农产品贸易竞争关系研究及ECFA框架下的合作,12YJAGAT002,谢国娥
255,港澳台问题研究,厦门大学,规划基金项目,两岸关系和平发展背景下台湾民众认同研究,12YJAGAT001,孙云
256,港澳台问题研究,对外经济贸易大学,青年基金项目,当代日本亲台势力对我国台湾问题的影响研究,12YJCGAT001,王海滨
257,港澳台问题研究,江苏大学,青年基金项目,基于专利分析的海峡两岸战略新兴产业耦合机制研究,12YJCGAT002,武兰芬
258,管理学,安徽财经大学,规划基金项目,"云计算环境下企业数据外包服务中的用户隐私保护问题研
究",12YJA630136,王有刚
259,管理学,安徽财经大学,规划基金项目,微博口碑营销对企业品牌价值影响的动态评价研究,12YJA630197,郑亚琴
260,管理学,安徽大学,规划基金项目,产业集群内的创业要素供给与创业实施途径研究,12YJA630116,王朝云
261,管理学,安徽工业大学,规划基金项目,中国公益慈善组织公益性及其实现的复杂性研究,12YJA630164,许克祥
262,管理学,安徽医科大学,规划基金项目,医疗服务连续性对分级医疗的影响研究,12YJA630121,王珩
263,管理学,北京大学,规划基金项目,股权结构、定向增发与投资者保护,12YJA630186,张然
264,管理学,北京交通大学,规划基金项目,企业资源价值与商誉变动报告及其应用研究,12YJA630065,李玉菊
