0,1,2,3,4,5,6
61,历史学,重庆交通大学,青年基金项目,《乔钦起工作笔记》的整理与研究,12XJC770014,邓群刚
62,历史学,"重庆警官职业学
院",青年基金项目,民国时期四川区域物流地理,12XJC770015,符必春
63,历史学,重庆师范大学,青年基金项目,"英国马克思主义史学理论研究——以“共产党史学家小
组”为中心的考察",12XJC770016,刘耀辉
64,逻辑学,毕节学院,规划基金项目,基于广义论证的比较逻辑研究,12XJA72040001,杨岗营
65,逻辑学,云南师范大学,青年基金项目,基于NTV观点的条件句逻辑研究,12XJC72040001,胡怀亮
66,"马克思主义理论/思
想政治教育",贵州财经学院,规划基金项目,革命根据地票据研究,12XJA710001,何伟福
67,"马克思主义理论/思
想政治教育",贵州师范大学,规划基金项目,高校思想政治理论课话语体系创新研究,12XJA710002,杜建群
68,"马克思主义理论/思
想政治教育","桂林电子科技大
学",规划基金项目,全媒体视域下“红色文化”的政治传播研究,12XJA710003,张文
69,"马克思主义理论/思
想政治教育",桂林理工大学,规划基金项目,中国共产党长期执政背景下的忧患意识教育研究,12XJA710004,王青山
70,"马克思主义理论/思
想政治教育",四川理工学院,规划基金项目,大学生信仰教育研究,12XJA710005,杨汉国
71,"马克思主义理论/思
想政治教育",西南石油大学,规划基金项目,"民间组织介入高校社会工作专业学生教育管理工作的问
题与对策研究--以**大学为例",12XJA710006,王斌
72,"马克思主义理论/思
想政治教育",云南大学,规划基金项目,边疆地区大学生亲社会行为影响因素的系统研究,12XJA710007,董云川
73,民族学与文化学,大理学院,规划基金项目,白族乡土建筑的文化人类学研究,12XJA850001,寸云激
74,民族学与文化学,"呼和浩特民族学
院",规划基金项目,"近代内蒙古东部地区农耕村落的形成与蒙汉民族关系研
究",12XJA850002,哈斯木仁
75,民族学与文化学,内蒙古大学,规划基金项目,蒙古文古籍馆藏与保护研究,12XJA850003,包那斯琴
76,民族学与文化学,"思茅师范高等专
科学校",规划基金项目,边疆社会变迁与民族多元认同问题研究——以云南为例,12XJA850004,左永平
77,民族学与文化学,广西师范大学,青年基金项目,"身体、仪式与社会——广西红瑶生命仪式的身体人类学
研究",12XJC850001,冯智明
78,民族学与文化学,贵州大学,青年基金项目,损益性少数民族舆情研究,12XJC850002,杨波
79,民族学与文化学,贵州大学,青年基金项目,"从二元对立困境到多元共存出路——欧洲民族认同建构
中的认知模式变迁",12XJC850003,唐书明
80,民族学与文化学,西北师范大学,青年基金项目,甘青川藏族部落社会纠纷解决机制研究,12XJC850004,熊征
81,民族学与文化学,西南民族大学,青年基金项目,西藏一江两河流域小城镇建设与农牧民市场化转移研究,12XJC850005,杨公卫
82,民族学与文化学,"重庆城市管理职
业学院",青年基金项目,青海三江源生态移民的文化变迁与身份认同研究,12XJC850006,付海鸿
83,社会学,长安大学,青年基金项目,劳动力竞争的空间表达及格局研究,12XJC840001,马超群
84,社会学,贵州师范大学,青年基金项目,民族地区农村留守儿童社会化问题及社会工作干预研究,12XJC840002,张小屏
85,社会学,内蒙古大学,青年基金项目,"财政驱动型生态治理的社会学研究——以内蒙古E旗为中
心",12XJC840003,赵宝海
86,社会学,"西北农林科技大
学",青年基金项目,空间隔离与农民工的城市融入问题研究,12XJC840004,景晓芬
87,社会学,西华师范大学,青年基金项目,"和谐社会视域下弱势群体自杀维权的社会心理原因及其
应对策略",12XJC840005,李佳源
88,社会学,西南财经大学,青年基金项目,村庄合并、村委会选举与农村集体行动,12XJC840006,邓燕华
89,统计学,贵州财经学院,规划基金项目,"基于单纯形分布模型和Lasso方法的基尼系数影响因素分
析",12XJA910001,张文专
90,统计学,兰州商学院,规划基金项目,经济发展环境承载力研究,12XJA910002,王永瑜
91,统计学,西南财经大学,青年基金项目,"整数值金融时间序列平稳性分析、波动性建模及其在股
票市场的应用研究",12XJC910001,喻开志
92,"图书馆、情报与文
献学",西北师范大学,青年基金项目,敦煌文学写本文献的原生态特点研究,12XJC870001,冷江山
93,"图书馆、情报与文
献学",西南大学,青年基金项目,E-Science环境下高校文献信息保障策略研究,12XJC870002,周剑
94,心理学,西昌学院,规划基金项目,"和谐社会视野下西南民族地区社区心理服务的多元文化
模式研究",12XJA190001,黄远春
95,心理学,广西师范大学,青年基金项目,信任的心理机制研究,12XJC190001,韩振华
96,心理学,陕西师范大学,青年基金项目,情绪对词汇学习的调节机制,12XJC190002,郭晶晶
97,心理学,西南大学,青年基金项目,有氧运动对创造性问题解决的影响研究,12XJC190003,曹贵康
98,新闻学与传播学,广西大学,规划基金项目,西南少数民族纪录片文化传承与传播研究,12XJA860001,汪磊
99,新闻学与传播学,四川师范大学,规划基金项目,突发事件中的手机舆情生成及对策研究,12XJA860002,庹继光
100,新闻学与传播学,"广西民族师范学
院",青年基金项目,"壮傣文化跨国传播研究——以广西西南部布傣族群与东
南亚傣族文化传播为例",12XJC860001,黄新宇
101,语言学,赤峰学院,规划基金项目,蒙古语当代修辞研究,12XJA740001,德力格尔
102,语言学,兰州交通大学,规划基金项目,甘肃省临夏回族自治州东乡族东乡语生存状况调查,12XJA740002,张丽
103,语言学,内蒙古大学,规划基金项目,法兰西学派语言学思想及其对中国语言学的影响研究,12XJA740003,段满福
104,语言学,内蒙古师范大学,规划基金项目,双语文化背景下的呼和浩特市蒙古族语言生活研究,12XJA740004,"额勒森其其
格"
105,语言学,曲靖师范学院,规划基金项目,西部少数民族地区高中英语课程改革实效性研究,12XJA740005,朱宏华
106,语言学,陕西师范大学,规划基金项目,西汉至清代契约文书词汇历时演变研究,12XJA740006,黑维强
107,语言学,四川师范大学,规划基金项目,汉语语句系统的形式语义学研究,12XJA740007,刘海燕
108,语言学,四川外语学院,规划基金项目,词汇-构式语用学：语用翻译学的第一座桥,12XJA740008,侯国金
109,语言学,西北民族大学,规划基金项目,白马藏语语料库建设及其族属研究,12XJA740009,杨士宏
110,语言学,西南科技大学,规划基金项目,对外汉语学习词典同义模组系统释义框架研究,12XJA740010,郭启平
111,语言学,玉溪师范学院,规划基金项目,"汉、英、彝语支语言差比句语序对比与少数民族学生三
语习得研究",12XJA740011,杨艳
112,语言学,云南师范大学,规划基金项目,"少数民族学生多重“身份”与其第二语言学习之间的关
系研究",12XJA740012,曹燕萍
113,语言学,云南师范大学,规划基金项目,"多语环境下少数民族的身份认同与母语保持关系研究--
以云南白、纳西、佤和布朗族为例",12XJA740013,李晓
114,语言学,重庆交通大学,规划基金项目,"中国大学生英语现在完成时习得研究：动态系统理论视
角",12XJA740014,章柏成
115,语言学,重庆理工大学,规划基金项目,昆格语参考语法,12XJA740015,蒋光友
116,语言学,内蒙古师范大学,青年基金项目,高等师范院校对外汉语专业英语类课程建设与改革研究,12XJC740001,胡素莲
117,哲学,贵阳学院,青年基金项目,王阳明美学思想研究,12XJC720001,陆永胜
118,哲学,贵州大学,青年基金项目,赫尔德历史哲学思想研究,12XJC720002,陈艳波
119,哲学,陕西师范大学,青年基金项目,身体转向与美学的改造——舒斯特曼身体美学理论研究,12XJC720003,韦拴喜
120,政治学,兰州大学,规划基金项目,西部大开发以来中国共产党对西部民族地区治理研究,12XJA810001,丁志刚
121,中国文学,内蒙古大学,规划基金项目,金代文学理论与文学批评研究,12XJA751001,刘志中
122,中国文学,四川外语学院,规划基金项目,现代中国文学中理想主义的解构和重构,12XJA751002,邓齐平
123,中国文学,重庆师范大学,规划基金项目,抗战时期大后方文学题材研究,12XJA751003,王学振
124,中国文学,甘肃农业大学,青年基金项目,《甘泽谣》整理与研究,12XJC751001,李军
125,中国文学,广西民族大学,青年基金项目,多民族视域中广西少数民族文学关系的生态研究,12XJC751002,龚丽娟
126,中国文学,贵州民族学院,青年基金项目,"超越现代与后现代——德勒兹差异思想及其对当代中国
美学理论研究的启示",12XJC751003,宋涛
127,中国文学,西安工业大学,青年基金项目,《延河》（1956-1966）与“十七年”文学现象,12XJC751004,吴妍妍
128,宗教学,贵州大学,规划基金项目,释量论自义比量品略解浅疏,12XJA730001,张连顺
129,宗教学,兰州大学,规划基金项目,中国基督宗教思想研究：明末清初篇,12XJA730002,韩思艺
130,宗教学,西南民族大学,规划基金项目,"汉藏佛教核心话语的形成和影响研究——以顿悟思想为
中心",12XJA730003,尹邦志
131,宗教学,西南民族大学,规划基金项目,敦煌吐蕃文献中的汉藏佛教文化交流研究,12XJA730004,索南才让
