0,1,2,3,4,5,6
105,法学,浙江大学城市学院,规划基金项目,我国政府非税收入收缴管理规范化研究,11YJA820065,谭立
106,法学,浙江工商大学,规划基金项目,"中国古代婚姻变动中的妇女权益保障机制及其理念研
究",11YJA820010,崔兰琴
107,法学,浙江工业大学,规划基金项目,当代中国新商人法研究,11YJA820011,戴剑波
108,法学,浙江工业大学,规划基金项目,监狱法修订若干问题研究,11YJA820071,汪勇
109,法学,浙江万里学院,规划基金项目,法典化语境中的人格权法,11YJA820052,欧世龙
110,法学,郑州大学,规划基金项目,商标使用类型化研究,11YJA820106,张德芬
111,法学,中国人民大学,规划基金项目,现行宪法颁布30年实施状况研究,11YJA820021,韩大元
112,法学,中国人民大学,规划基金项目,关于“错法”及其纠正机制问题研究,11YJA820059,史际春
113,法学,中国人民公安大学,规划基金项目,我国社会转型期的警察权配置问题研究,11YJA820019,高文英
114,法学,中国政法大学,规划基金项目,投资非洲争议解决问题研究,11YJA820054,祁欢
115,法学,中国政法大学,规划基金项目,法律硕士研究生培养模式和培养质量评价体系研究,11YJA820080,王振峰
116,法学,中国政法大学,规划基金项目,社会保障权救济模式研究,11YJA820092,薛小建
117,法学,中国政法大学,规划基金项目,电子商务中的商标使用和商标侵权研究,11YJA820109,张今
118,法学,中国政法大学,规划基金项目,跨国破产法适用问题比较研究,11YJA820112,张玲
119,法学,中国政法大学,规划基金项目,集体土地所有权的宪法地位及其效力研究,11YJA820113,张吕好
120,法学,中南财经政法大学,规划基金项目,"传统中国的能动司法模式研究——以应对“小事闹大
”诉告策略的司法艺术为中心",11YJA820004,陈会林
121,法学,中南财经政法大学,规划基金项目,中国古代契约制度及文化研究,11YJA820009,春杨
122,法学,中南大学,规划基金项目,电子商务中消费争端解决制度研究,11YJA820043,刘益灯
123,法学,中南民族大学,规划基金项目,公司治理的非正式制度依赖与变迁研究,11YJA820061,孙光焰
124,法学,重庆大学,规划基金项目,“环境优先”原则的法律确立与制度回应研究,11YJA820066,唐绍均
125,法学,重庆三峡学院,规划基金项目,刑事卷证移送制度改革研究,11YJA820068,唐治祥
126,法学,安徽财经大学,青年基金项目,从引证看法学领域内外部知识交互影响实证研究,11YJC820026,高毅
127,法学,安徽财经大学,青年基金项目,中国证券市场对外开放监管法律制度研究,11YJC820043,蒋辉宇
128,法学,安徽财经大学,青年基金项目,国际法院解决领土争端中的证据问题研究,11YJC820169,张卫彬
129,法学,安徽大学,青年基金项目,“非理性维权”问题研究,11YJC820009,陈晓峰
130,法学,安徽农业大学,青年基金项目,发展农业再保险的财政法律制度研究,11YJC820029,龚伟
131,法学,安徽医科大学,青年基金项目,食品侵权责任研究,11YJC820175,赵存喜
132,法学,北京大学,青年基金项目,风险规制与行政法治——基于公私区分与互动的视角,11YJC820047,金自宁
133,法学,北京工商大学,青年基金项目,"失地农民融入城市社区过程中的利益冲突及其法律调
整研究",11YJC820016,董彪
134,法学,北京航空航天大学,青年基金项目,"基基本本权权利利的的概概括括限限制制研研究究————以以我我国国宪宪法法第第5511条条为为中中
心",11YJC820118,王锴
135,法学,北京交通大学,青年基金项目,"刑事诉讼视野下的犯罪构成要件——基于刑事诉讼法
与刑法互动的研究",11YJC820108,陶杨
136,法学,北京理工大学,青年基金项目,欧盟民法典草案研究,11YJC820022,付俊伟
137,法学,北京联合大学,青年基金项目,生物技术背景下植物育种创新的知识产权保护研究,11YJC820055,李菊丹
138,法学,北京农学院,青年基金项目,"农业转基因生物国际贸易的法律调整——基于中国视
角的研究",11YJC820110,佟占军
139,法学,北京师范大学,青年基金项目,刑民交叉案件的程序处理,11YJC820082,毛立新
140,法学,北京外国语大学,青年基金项目,民事无财产可供执行案件研究,11YJC820069,刘静
141,法学,长安大学,青年基金项目,中国小产权房实证调查与法规对策研究,11YJC820025,高亚军
142,法学,大连海事大学,青年基金项目,自然遗产保护的现实困境与法律对策,11YJC820078,马明飞
143,法学,大连海事大学,青年基金项目,"近代立宪观念史的演变逻辑——从鸦片战争到辛亥革
命",11YJC820126,王勇
144,法学,大连海事大学,青年基金项目,不完全契约研究,11YJC820131,吴煦
145,法学,大连海洋大学,青年基金项目,继承法修改中的重大疑难问题研究,11YJC820073,刘耀东
146,法学,大连理工大学,青年基金项目,"推进高端装备制造产业技术创新联盟发展的政策法律
对策研究",11YJC820127,王越
147,法学,大庆师范学院,青年基金项目,中国死刑观念的现状、形成机理及其重塑研究,11YJC820160,曾赛刚
148,法学,东北林业大学,青年基金项目,我国建立REDD机制国内法律框架问题研究,11YJC820048,荆珍
149,法学,东北师范大学,青年基金项目,网络游戏与青少年犯罪相关性的实证研究,11YJC820072,刘亚娜
150,法学,东北师范大学,青年基金项目,劳动者工作环境权研究,11YJC820171,张晓阳
151,法学,东华理工大学,青年基金项目,稀有金属矿产资源开发生态补偿法律问题研究,11YJC820013,戴茂华
152,法学,对外经济贸易大学,青年基金项目,“国家与社会”视角下的民事司法改革,11YJC820006,陈杭平
153,法学,对外经济贸易大学,青年基金项目,生命权的伦理反思和制度重构,11YJC820081,马特
154,法学,佛山科学技术学院,青年基金项目,罪量视野下的犯罪论体系诸问题之困境与出路,11YJC820091,彭文华
155,法学,佛山科学技术学院,青年基金项目,慈善法人研究,11YJC820125,王雪琴
156,法学,阜阳师范学院,青年基金项目,"基因医疗技术的法律问题研究——以权利冲突和损害
救济为中心",11YJC820119,王康
157,法学,复旦大学,青年基金项目,"法国侵权责任法改革：传统特色与欧洲私法一体化的
冲突与协调",11YJC820060,李世刚
158,法学,复旦大学,青年基金项目,中国古代的情理法研究,11YJC820067,林曦
159,法学,复旦大学,青年基金项目,公共政策的竞争评估,11YJC820174,张占江
160,法学,广东海洋大学,青年基金项目,南海油气资源合作与开发的制度及实践研究,11YJC820145,许浩
161,法学,广东商学院,青年基金项目,风险社会中事故型犯罪的监督过失研究,11YJC820136,谢雄伟
162,法学,广西民族大学,青年基金项目,"环境物权的公法逻辑——以公共权力对环境物权品格
之型塑为视角",11YJC820039,黄中显
163,法学,广西师范大学,青年基金项目,西部农村地区人民调解制度的功能强化研究,11YJC820036,胡辉
164,法学,广州大学,青年基金项目,先合同责任研究,11YJC820098,邱雪梅
165,法学,广州大学,青年基金项目,后危机时代衍生金融监管变革的法律问题研究,11YJC820148,阳建勋
166,法学,广州体育学院,青年基金项目,我国运动员权益保护制度立法研究,11YJC820083,蒙雪
167,法学,贵州大学,青年基金项目,物权法视域下矿业权的权利构造与制度重塑研究,11YJC820037,胡卫
168,法学,贵州大学,青年基金项目,《中国刑事卷宗制度研究》,11YJC820051,李长城
169,法学,贵州大学,青年基金项目,自然灾害时期的国家人权义务,11YJC820066,廖艳
170,法学,国际关系学院,青年基金项目,要件事实理论在侵权案件中的适用研究,11YJC820146,许可
171,法学,哈尔滨理工大学,青年基金项目,法治视野中的中国行政道歉制度研究,11YJC820112,王晨
172,法学,杭州师范大学,青年基金项目,食品安全监管研究——从化解社会失范的视角,11YJC820007,陈仕学
173,法学,河海大学,青年基金项目,垄断行业搁置成本法律规制研究,11YJC820142,徐金海
174,法学,河南财经政法大学,青年基金项目,美国侵权法改革运动研究,11YJC820123,王晓明
175,法学,河南工业大学,青年基金项目,我国中央与地方权限争议法律解决机制研究,11YJC820106,谭波
176,法学,河南师范大学,青年基金项目,从“异子之科”到“别籍异财法”,11YJC820153,尹成波
177,法学,黑龙江大学,青年基金项目,俄罗斯矿产资源政策及矿产开发法律问题研究,11YJC820058,李连祺
178,法学,黑龙江大学,青年基金项目,俄罗斯犯罪构成理论体系研究,11YJC820088,庞冬梅
179,法学,黑龙江大学,青年基金项目,土地整合背景下农民权益保护问题与对策研究,11YJC820117,王佳慧
180,法学,湖南大学,青年基金项目,社会风险防范和刑法义务构建,11YJC820151,姚诗
181,法学,湖南大学,青年基金项目,云计算技术相关版权法问题研究,11YJC820156,喻玲
182,法学,湖南工学院,青年基金项目,侦查中的网络通讯监听法制化研究,11YJC820087,欧阳爱辉
183,法学,湖南师范大学,青年基金项目,我国应对多哈回合农业谈判未决议题的法律对策研究,11YJC820035,何燕华
184,法学,湖南师范大学,青年基金项目,外国法查明中的“专家意见”制度比较研究,11YJC820111,王葆莳
185,法学,湖州师范学院,青年基金项目,中国早期佛教的法律调控研究,11YJC820137,谢舟
186,法学,华东政法大学,青年基金项目,组织法视野中的商事信托研究,11YJC820040,季奎明
187,法学,华东政法大学,青年基金项目,"后现代女性主义视野下的法律性别问题研究——以我
国法律体系为文本的分析",11YJC820080,马姝
188,法学,华东政法大学,青年基金项目,雇主不当劳动行为认定基准与救济机制研究,11YJC820099,饶志静
189,法学,华东政法大学,青年基金项目,垄断行业的规制改革与竞争政策研究,11YJC820101,施海渊
190,法学,华东政法大学,青年基金项目,"对中国转型社会犯罪控制的新研究——以网络传播为
视角",11YJC820152,叶慧娟
191,法学,华东政法大学,青年基金项目,我国刑事扣押的理论与实践问题研究,11YJC820162,张栋
192,法学,华东政法大学,青年基金项目,全球化背景下国际税收行政合作机制研究,11YJC820173,张泽平
193,法学,华东政法大学,青年基金项目,"住房租赁法的立法宗旨与制度建构——以承租人利益
保护为中心",11YJC820179,周珺
194,法学,华南师范大学,青年基金项目,"通过“良法”的自治：我国省级村民自治地方立法质
量研究——基于法律实证的分析视角",11YJC820075,刘志鹏
195,法学,华南师范大学,青年基金项目,私法惩罚论---以侵权法为中心,11YJC820147,阳庚德
196,法学,华侨大学,青年基金项目,"股指期货和股票现货跨市场交易风险的法律监管研究
——以宏观审慎为中心",11YJC820004,陈斌彬
197,法学,华侨大学,青年基金项目,群体性纠纷的示范诉讼解决机制研究,11YJC820008,陈慰星
198,法学,华侨大学,青年基金项目,"后后金金融融危危机机时时代代审审慎慎监监管管的的国国际际协协调调与与合合作作研研究究————
以法律冲突为视角",11YJC820132,吴永辉
199,法学,吉林大学,青年基金项目,"刑罚的科学设定与适用：基于比较法的一种技术性反
思",11YJC820057,李立丰
200,法学,吉林师范大学,青年基金项目,上市公司重整中债权人与中小股东的法律保护,11YJC820128,王佐发
201,法学,江西财经大学,青年基金项目,转型时期弱势群体犯罪防控研究,11YJC820030,郭晓红
202,法学,江西师范大学,青年基金项目,非常态司法——抗日战争对民国司法的影响,11YJC820077,罗金寿
203,法学,喀什师范学院,青年基金项目,"民事习惯在新疆法院调解和判决中的运用——以喀什
地区为中心的调查和研究",11YJC820041,江钦辉
204,法学,鲁东大学,青年基金项目,大规模产品侵权中的市场份额责任研究,11YJC820003,蔡颖雯
205,法学,南方医科大学,青年基金项目,医疗责任保险制度的法理基础分析和制度构建,11YJC820076,吕群蓉
206,法学,南京大学,青年基金项目,转型时期法官裁判思维研究,11YJC820002,蔡琳
207,法学,南京大学,青年基金项目,欧盟对外关系法与中欧关系的和谐发展,11YJC820164,张华
208,法学,南京师范大学,青年基金项目,公共政策进入司法的风险评估与规避,11YJC820020,方乐
209,法学,南京信息工程大学,青年基金项目,我国陆源污染防治法律制度研究,11YJC820028,戈华清
210,法学,南京信息工程大学,青年基金项目,网络服务提供者的侵权认定与责任承担研究,11YJC820044,蒋洁
211,法学,南京信息工程大学,青年基金项目,从公议到公断：清末民初的商事公断制度研究,11YJC820168,张松
212,法学,清华大学,青年基金项目,市场交易中法律规避现象的实证研究,11YJC820017,董淳锷
213,法学,三峡大学,青年基金项目,健康权的国家义务研究,11YJC820014,邓海娟
214,法学,山东大学,青年基金项目,我国人体基因科技发展的人权保障研究-立法的视角,11YJC820100,沈秀芹
215,法学,山东科技大学,青年基金项目,温室气体排放控制法律制度研究,11YJC820071,刘明明
216,法学,山东女子学院,青年基金项目,农村留守妇女婚姻权益法律保护调查研究,11YJC820121,王绍霞
217,法学,山东师范大学,青年基金项目,“诉讼文化冲突”视野下的民事诉讼法修改研究,11YJC820113,王德新
218,法学,上海大学,青年基金项目,经营者集中反垄断救济措施运行机制研究,11YJC820056,李俊峰
219,法学,上海大学,青年基金项目,预防性行政诉讼研究,11YJC820176,赵清林
220,法学,上海对外贸易学院,青年基金项目,"新形势下金融稳定和投资者保护法律制度研究——以
金融系统性风险为视角",11YJC820068,蔺捷
221,法学,上海交通大学,青年基金项目,"土地承包经营权集合信托模式的建构逻辑与制度设计
——土地承包经营权实现方式的变革",11YJC820144,徐卫
222,法学,上海交通大学,青年基金项目,债务人财产查明制度研究,11YJC820178,赵秀举
223,法学,上海政法学院,青年基金项目,经营者集中控制制度中的资产剥离问题研究,11YJC820015,丁茂中
224,法学,上海政法学院,青年基金项目,司法制度评价体系研究,11YJC820027,高志刚
225,法学,上海政法学院,青年基金项目,公共选择与协商民主：行政决策的法治化路径探析,11YJC820038,黄辉
226,法学,上海政法学院,青年基金项目,当代刑事政策转型与刑法解释发展互动研究,11YJC820129,卫磊
227,法学,上海政法学院,青年基金项目,基于药品可及性的专利法律机制创新研究,11YJC820150,姚颉靖
228,法学,深圳大学,青年基金项目,"以建立个人破产制度促进个人信用体系完善的中国式
方案",11YJC820093,齐砺杰
229,法学,沈阳师范大学,青年基金项目,刑法拟制研究,11YJC820053,李凤梅
230,法学,苏州大学,青年基金项目,刑事诉讼中的“软法”研究,11YJC820070,刘磊
231,法学,塔里木大学,青年基金项目,民族地区农村纠纷调解机制研究——以新疆为例,11YJC820177,赵新颖
232,法学,天津工业大学,青年基金项目,"法律经济学的中国式探索——以中央与地方分权为中
心",11YJC820011,陈正华
233,法学,天津师范大学,青年基金项目,风险刑法基础理论研究,11YJC820165,张晶
234,法学,天津医科大学,青年基金项目,医疗损害责任认定的裁判规则及类型化研究,11YJC820102,石旭雯
235,法学,同济大学,青年基金项目,体面劳动的国家义务及实效评估研究,11YJC820141,徐钢
236,法学,同济大学,青年基金项目,欧盟反垄断法域外适用研究,11YJC820155,于馨淼
237,法学,五邑大学,青年基金项目,慈善信义关系立法研究,11YJC820116,王继远
238,法学,武汉大学,青年基金项目,"法社会学视野下我国毒品犯罪治理机制研究——兼论
毒品犯罪的死刑控制",11YJC820034,何荣功
239,法学,武汉大学,青年基金项目,2012年后中国实施清洁发展机制(CDM)法律问题研究,11YJC820045,蒋小翼
240,法学,武汉大学,青年基金项目,知识产权侵权赔偿标准实证研究,11YJC820052,李承亮
241,法学,武汉大学,青年基金项目,英国内阁制度研究,11YJC820107,陶军
242,法学,武汉大学,青年基金项目,"从民意表达到和谐司法——公益诉讼中的法庭之友研
究",11YJC820134,项焱
243,法学,武汉大学,青年基金项目,1987-2010:省市区三级法院行政审判实务研究,11YJC820140,徐晨
244,法学,西安财经学院,青年基金项目,"农村发展与农民土地权益保护的法律问题研究——以
陕西为例",11YJC820103,史卫民
245,法学,西安邮电学院,青年基金项目,唐朝丝绸之路贸易管理法律制度研究,11YJC820061,李叶宏
246,法学,西北大学,青年基金项目,房屋质量法律规制比较研究,11YJC820122,王思锋
247,法学,西北师范大学,青年基金项目,柏拉图《法》之潘高译疏本的翻译与研究,11YJC820105,苏婉儿
248,法学,西北政法大学,青年基金项目,管制性征收研究,11YJC820090,彭涛
249,法学,西北政法大学,青年基金项目,"能动司法时代的法律方法论问题研究——基于中国法
律学研究立场的展开",11YJC820114,王国龙
250,法学,西北政法大学,青年基金项目,司法权优化视域下的刑事办案期间研究,11YJC820149,姚剑
251,法学,西北政法大学,青年基金项目,农村土地承包经营权流转法律制度完善研究,11YJC820159,袁震
252,法学,西南大学,青年基金项目,中国量刑指导制度研究：以量刑指导意见为切入点,11YJC820033,郝川
253,法学,西南科技大学,青年基金项目,《老子》法观念研究——开启中国自然法的价值体系,11YJC820021,费小兵
254,法学,西南政法大学,青年基金项目,"国家粮食安全战略下的植物新品种保护制度重构研究
——以生态政治学为视角",11YJC820084,牟萍
255,法学,西南政法大学,青年基金项目,解雇保护制度研究,11YJC820138,熊晖
256,法学,西南政法大学,青年基金项目,实际控制人法律制度研究,11YJC820143,徐来
257,法学,西南政法大学,青年基金项目,"《涉外民事关系法律适用法》实施机制研究——冲突
法拘束力之硬化",11YJC820161,张春良
258,法学,西南政法大学,青年基金项目,藏区赔命价习惯法研究,11YJC820180,周欣宇
259,法学,厦门大学,青年基金项目,"不可分之债研究——以我国多数人之债制度的完善为
中心",11YJC820094,齐云
260,法学,厦门大学,青年基金项目,《司法过程的方法论解析与构造》,11YJC820181,周赟
261,法学,厦门理工学院,青年基金项目,纳米稀土荧光粉显现潜在指纹的应用研究,11YJC820135,谢安
262,法学,新疆大学,青年基金项目,少数民族犯罪问题研究——以新疆地区为考察中心,11YJC820001,"艾艾尔尔肯肯··沙沙
木沙克"
263,法学,徐州师范大学,青年基金项目,违法行政行为治愈制度研究,11YJC820163,张峰振
264,法学,烟台大学,青年基金项目,广告侵权责任研究,11YJC820062,李轶
265,法学,扬州大学,青年基金项目,调控受体信赖利益的司法保护,11YJC820005,陈承堂
266,法学,云南大学,青年基金项目,跨境恐怖主义犯罪与西部边疆民族地区稳定研究,11YJC820024,高巍
267,法学,浙江大学城市学院,青年基金项目,规范社团行政权力的原理与技术,11YJC820019,方洁
